gk_name,team,match_id,minute,period,action_type,action_category,action_outcome,action_x,action_y,body_part,technique
Diogo Meireles Costa,Portugal,3930166,3,1,Shot Faced,Save,,2.9,41.8,,
Jindřich Staněk,Czech Republic,3930166,7,1,Shot Faced,Save,,2.4,41.3,,
Diogo Meireles Costa,Portugal,3930166,8,1,Keeper Sweeper,Sweeper,Claim,12.1,51.0,,
Jindřich Staněk,Czech Republic,3930166,16,1,Shot Faced,Save,,3.6,41.8,,
Jindřich Staněk,Czech Republic,3930166,21,1,Shot Faced,Save,,4.0,36.9,,
Jindřich Staněk,Czech Republic,3930166,22,1,Shot Faced,Save,,2.7,42.7,,
Jindřich Staněk,Czech Republic,3930166,23,1,Shot Faced,Save,,3.0,42.3,,
Jindřich Staněk,Czech Republic,3930166,31,1,Shot Saved,Save,In Play Danger,5.1,41.8,Left Foot,Standing
Jindřich Staněk,Czech Republic,3930166,31,1,Shot Saved,Save,Success,2.2,39.8,Both Hands,Standing
Jindřich Staněk,Czech Republic,3930166,32,1,Shot Faced,Save,,4.8,41.9,,
Jindřich Staněk,Czech Republic,3930166,45,1,Shot Saved,Save,In Play Safe,2.4,37.3,Both Hands,Standing
Jindřich Staněk,Czech Republic,3930166,45,2,Shot Faced,Save,,2.6,37.4,,
Jindřich Staněk,Czech Republic,3930166,51,2,Shot Faced,Save,,2.5,38.0,,
Jindřich Staněk,Czech Republic,3930166,54,2,Shot Faced,Save,,1.1,39.2,,
Jindřich Staněk,Czech Republic,3930166,55,2,Punch,Punch,In Play Danger,3.3,41.9,,
Jindřich Staněk,Czech Republic,3930166,57,2,Shot Saved,Save,Saved Twice,1.6,38.6,Both Hands,Standing
Jindřich Staněk,Czech Republic,3930166,59,2,Shot Faced,Save,,2.5,44.3,,
Diogo Meireles Costa,Portugal,3930166,61,2,Shot Faced,Save,,1.0,38.3,,
Diogo Meireles Costa,Portugal,3930166,61,2,Goal Conceded,Other,No Touch,1.9,37.9,,Diving
Jindřich Staněk,Czech Republic,3930166,68,2,Shot Saved,Save,In Play Danger,1.6,43.6,Both Hands,Standing
Jindřich Staněk,Czech Republic,3930166,71,2,Shot Saved,Save,Touched Out,1.6,44.2,Chest,Standing
Jindřich Staněk,Czech Republic,3930166,77,2,Shot Saved,Save,Touched Out,3.1,41.4,Both Hands,Standing
Jindřich Staněk,Czech Republic,3930166,80,2,Shot Faced,Save,,2.0,43.8,,
Diogo Meireles Costa,Portugal,3930166,80,2,Shot Faced,Save,,2.6,38.2,,
Diogo Meireles Costa,Portugal,3930166,80,2,Shot Faced,Save,,2.6,39.1,,
Jindřich Staněk,Czech Republic,3930166,91,2,Goal Conceded,Other,No Touch,1.5,42.0,,Standing
Yann Sommer,Switzerland,3930159,1,1,Shot Faced,Save,,1.2,42.3,,
Yann Sommer,Switzerland,3930159,9,1,Shot Faced,Save,,2.8,38.2,,
Péter Gulácsi,Hungary,3930159,11,1,Goal Conceded,Other,No Touch,7.4,39.1,,Standing
Yann Sommer,Switzerland,3930159,18,1,Collected,Other,Collected Twice,8.1,33.9,,
Péter Gulácsi,Hungary,3930159,19,1,Shot Saved,Save,Touched Out,7.6,35.8,Right Hand,Standing
Péter Gulácsi,Hungary,3930159,21,1,Punch,Punch,In Play Safe,4.8,36.2,,
Péter Gulácsi,Hungary,3930159,21,1,Shot Faced,Save,,4.3,38.1,,
Péter Gulácsi,Hungary,3930159,28,1,Shot Faced,Save,,3.1,37.8,,
Yann Sommer,Switzerland,3930159,32,1,Collected,Other,Success,2.4,37.8,,
Yann Sommer,Switzerland,3930159,39,1,Shot Saved,Save,Success,1.0,40.0,Both Hands,Standing
Péter Gulácsi,Hungary,3930159,44,1,Goal Conceded,Other,No Touch,3.5,41.1,,Diving
Péter Gulácsi,Hungary,3930159,46,2,Shot Faced,Save,,2.1,36.6,,
Péter Gulácsi,Hungary,3930159,47,2,Shot Saved,Save,Touched Out,2.8,42.9,Both Hands,Standing
Péter Gulácsi,Hungary,3930159,49,2,Keeper Sweeper,Sweeper,Claim,15.1,30.5,,
Péter Gulácsi,Hungary,3930159,53,2,Shot Saved,Save,Success,3.0,42.3,Both Hands,Standing
Péter Gulácsi,Hungary,3930159,57,2,Shot Faced,Save,,2.6,38.4,,
Yann Sommer,Switzerland,3930159,62,2,Shot Faced,Save,,0.6,40.1,,
Yann Sommer,Switzerland,3930159,65,2,Goal Conceded,Other,No Touch,1.1,39.2,,Standing
Yann Sommer,Switzerland,3930159,68,2,Shot Faced,Save,,1.9,40.9,,
Péter Gulácsi,Hungary,3930159,70,2,Shot Faced,Save,,2.2,43.5,,
Péter Gulácsi,Hungary,3930159,71,2,Shot Faced,Save,,1.3,40.2,,
Yann Sommer,Switzerland,3930159,72,2,Collected,Other,Success,1.4,39.7,,
Péter Gulácsi,Hungary,3930159,74,2,Keeper Sweeper,Sweeper,Claim,8.4,46.1,,
Péter Gulácsi,Hungary,3930159,81,2,Keeper Sweeper,Sweeper,Claim,47.5,43.8,,
Péter Gulácsi,Hungary,3930159,82,2,Shot Faced,Save,,4.1,36.6,,
Péter Gulácsi,Hungary,3930159,88,2,Shot Faced,Save,,2.7,42.3,,
Péter Gulácsi,Hungary,3930159,89,2,Shot Saved,Save,In Play Danger,1.4,37.9,Left Hand,Standing
Péter Gulácsi,Hungary,3930159,92,2,Goal Conceded,Other,No Touch,10.9,38.8,,Standing
Predrag Rajković,Serbia,3930163,12,1,Goal Conceded,Other,No Touch,1.2,38.0,,Standing
Predrag Rajković,Serbia,3930163,18,1,Shot Faced,Save,,2.2,37.9,,
Jordan Pickford,England,3930163,19,1,Shot Faced,Save,,2.9,37.9,,
Jordan Pickford,England,3930163,22,1,Shot Faced,Save,,2.1,39.9,,
Predrag Rajković,Serbia,3930163,29,1,Shot Faced,Save,,1.2,40.5,,
Predrag Rajković,Serbia,3930163,55,2,Shot Saved,Save,In Play Safe,2.2,38.9,Both Hands,Standing
Predrag Rajković,Serbia,3930163,66,2,Punch,Punch,In Play Safe,3.7,39.1,,
Predrag Rajković,Serbia,3930163,67,2,Collected,Other,Success,2.3,42.9,,
Jordan Pickford,England,3930163,69,2,Punch,Punch,In Play Safe,4.9,38.8,,
Predrag Rajković,Serbia,3930163,76,2,Shot Saved to Post,Save,In Play Danger,0.9,41.1,Both Hands,Standing
Jordan Pickford,England,3930163,81,2,Shot Saved,Save,Touched Out,2.4,41.4,Left Hand,Standing
Jordan Pickford,England,3930163,82,2,Shot Faced,Save,,0.6,40.4,,
Jordan Pickford,England,3930163,88,2,Shot Faced,Save,,1.4,40.6,,
Jordan Pickford,England,3930163,92,2,Shot Faced,Save,,3.0,41.5,,
Jordan Pickford,England,3930181,4,1,Shot Saved,Save,Success,1.0,40.2,Both Hands,Standing
Jordan Pickford,England,3930181,18,1,Shot Saved Off Target,Save,Success,3.3,39.6,Both Hands,Standing
Jordan Pickford,England,3930181,28,1,Keeper Sweeper,Sweeper,Claim,13.6,60.6,,
Jan Oblak,Slovenia,3930181,29,1,Shot Faced,Save,,2.2,39.5,,
Jan Oblak,Slovenia,3930181,30,1,Shot Faced,Save,,0.8,40.7,,
Jan Oblak,Slovenia,3930181,30,1,Shot Saved,Save,Success,1.1,41.9,Both Hands,Standing
Jordan Pickford,England,3930181,31,1,Shot Faced,Save,,2.4,41.7,,
Jan Oblak,Slovenia,3930181,34,1,Shot Saved,Save,Saved Twice,1.3,40.0,Both Hands,Standing
Jan Oblak,Slovenia,3930181,39,1,Shot Faced,Save,,1.6,38.9,,
Jan Oblak,Slovenia,3930181,42,1,Shot Faced,Save,,4.7,37.6,,
Jan Oblak,Slovenia,3930181,50,2,Shot Faced,Save,,1.7,40.7,,
Jan Oblak,Slovenia,3930181,57,2,Shot Faced,Save,,1.0,40.0,,
Jordan Pickford,England,3930181,62,2,Shot Faced,Save,,1.6,38.5,,
Jan Oblak,Slovenia,3930181,74,2,Shot Faced,Save,,2.6,44.4,,
Jan Oblak,Slovenia,3930181,82,2,Shot Faced,Save,,1.7,41.6,,
Jan Oblak,Slovenia,3930181,91,2,Shot Saved,Save,Success,1.8,38.2,Both Hands,Standing
Jan Oblak,Slovenia,3930181,93,2,Shot Faced,Save,,2.6,39.9,,
Gianluigi Donnarumma,Italy,3930178,4,1,Shot Saved,Save,Touched Out,1.4,38.9,Both Hands,Diving
Dominik Livaković,Croatia,3930178,10,1,Shot Faced,Save,,2.1,43.1,,
Dominik Livaković,Croatia,3930178,20,1,Shot Faced,Save,,1.3,39.3,,
Dominik Livaković,Croatia,3930178,21,1,Shot Faced,Save,,1.5,41.2,,
Dominik Livaković,Croatia,3930178,24,1,Keeper Sweeper,Sweeper,Clear,29.6,42.6,Right Foot,
Dominik Livaković,Croatia,3930178,25,1,Shot Faced,Save,,2.2,45.7,,
Dominik Livaković,Croatia,3930178,26,1,Shot Saved,Save,Touched Out,1.9,40.8,Both Hands,Diving
Gianluigi Donnarumma,Italy,3930178,30,1,Punch,Punch,In Play Danger,3.1,38.7,,
Gianluigi Donnarumma,Italy,3930178,30,1,Shot Faced,Save,,1.6,37.4,,
Dominik Livaković,Croatia,3930178,35,1,Shot Saved,Save,Success,2.1,43.6,Both Hands,Standing
Gianluigi Donnarumma,Italy,3930178,51,2,Shot Faced,Save,,2.0,44.1,,
Gianluigi Donnarumma,Italy,3930178,53,2,Penalty Saved,Save,In Play Safe,1.0,40.0,Left Hand,Diving
Gianluigi Donnarumma,Italy,3930178,54,2,Shot Saved,Save,In Play Danger,1.6,40.0,Left Hand,Standing
Gianluigi Donnarumma,Italy,3930178,54,2,Goal Conceded,Other,No Touch,2.4,42.3,,Standing
Dominik Livaković,Croatia,3930178,57,2,Shot Faced,Save,,1.6,43.1,,
Dominik Livaković,Croatia,3930178,57,2,Punch,Punch,In Play Safe,4.1,38.9,,
Dominik Livaković,Croatia,3930178,58,2,Keeper Sweeper,Sweeper,Claim,6.5,19.0,,
Dominik Livaković,Croatia,3930178,60,2,Shot Faced,Save,,1.4,39.9,,
Dominik Livaković,Croatia,3930178,66,2,Shot Faced,Save,,1.9,43.9,,
Dominik Livaković,Croatia,3930178,67,2,Punch,Punch,In Play Safe,4.1,38.6,,
Dominik Livaković,Croatia,3930178,67,2,Keeper Sweeper,Sweeper,Clear,8.4,41.6,Right Foot,
Dominik Livaković,Croatia,3930178,71,2,Shot Faced,Save,,1.4,40.8,,
Dominik Livaković,Croatia,3930178,72,2,Shot Faced,Save,,0.8,42.1,,
Gianluigi Donnarumma,Italy,3930178,84,2,Collected,Other,Success,5.8,41.5,,
Dominik Livaković,Croatia,3930178,91,2,Shot Faced,Save,,1.5,40.7,,
Dominik Livaković,Croatia,3930178,97,2,Goal Conceded,Other,No Touch,5.0,43.0,,Diving
Dominik Livaković,Croatia,3930160,2,1,Keeper Sweeper,Sweeper,Claim,11.8,27.9,,
Dominik Livaković,Croatia,3930160,6,1,Shot Saved,Save,Success,1.1,39.2,Both Hands,Standing
Dominik Livaković,Croatia,3930160,14,1,Shot Saved Off Target,Save,Success,3.0,37.1,Both Hands,Standing
Unai Simón Mendibil,Spain,3930160,15,1,Keeper Sweeper,Sweeper,Clear,24.8,21.6,Head,
Unai Simón Mendibil,Spain,3930160,21,1,Keeper Sweeper,Sweeper,Claim,14.2,46.6,,
Unai Simón Mendibil,Spain,3930160,21,1,Shot Faced,Save,,1.3,39.0,,
Dominik Livaković,Croatia,3930160,28,1,Goal Conceded,Other,No Touch,7.0,40.2,,Standing
Unai Simón Mendibil,Spain,3930160,29,1,Shot Saved,Save,Success,3.3,39.5,Both Hands,Standing
Dominik Livaković,Croatia,3930160,31,1,Goal Conceded,Other,No Touch,2.5,41.4,,Standing
Unai Simón Mendibil,Spain,3930160,32,1,Shot Saved,Save,In Play Danger,2.7,39.6,Left Hand,Diving
Unai Simón Mendibil,Spain,3930160,32,1,Shot Faced,Save,,1.2,35.2,,
Dominik Livaković,Croatia,3930160,35,1,Shot Faced,Save,,0.3,42.0,,
Unai Simón Mendibil,Spain,3930160,40,1,Shot Faced,Save,,1.4,40.1,,
Dominik Livaković,Croatia,3930160,43,1,Keeper Sweeper,Sweeper,Claim,3.1,44.8,,
Unai Simón Mendibil,Spain,3930160,44,1,Shot Faced,Save,,3.4,39.4,,
Unai Simón Mendibil,Spain,3930160,45,1,Shot Faced,Save,,1.5,40.3,,
Dominik Livaković,Croatia,3930160,46,1,Goal Conceded,Other,No Touch,1.1,39.7,,Standing
Unai Simón Mendibil,Spain,3930160,50,2,Shot Faced,Save,,1.6,43.0,,
Dominik Livaković,Croatia,3930160,51,2,Shot Saved,Save,In Play Danger,3.6,37.0,Right Hand,Standing
Dominik Livaković,Croatia,3930160,53,2,Shot Faced,Save,,1.0,43.1,,
Unai Simón Mendibil,Spain,3930160,54,2,Shot Faced,Save,,1.6,38.7,,
Unai Simón Mendibil,Spain,3930160,54,2,Shot Faced,Save,,0.1,38.0,,
Unai Simón Mendibil,Spain,3930160,54,2,Shot Saved,Save,In Play Danger,0.6,40.2,Left Hand,Standing
Unai Simón Mendibil,Spain,3930160,54,2,Shot Faced,Save,,1.6,43.8,,
Dominik Livaković,Croatia,3930160,57,2,Shot Faced,Save,,0.6,40.1,,
Dominik Livaković,Croatia,3930160,59,2,Keeper Sweeper,Sweeper,Claim,13.8,52.5,,
Unai Simón Mendibil,Spain,3930160,66,2,Collected,Other,Success,7.6,46.1,,
Dominik Livaković,Croatia,3930160,73,2,Shot Faced,Save,,2.3,40.2,,
Unai Simón Mendibil,Spain,3930160,75,2,Collected,Other,Success,4.0,42.2,,
Unai Simón Mendibil,Spain,3930160,79,2,Penalty Saved,Save,In Play Danger,1.0,40.0,Head,Diving
Dominik Livaković,Croatia,3930160,82,2,Keeper Sweeper,Sweeper,Clear,26.7,32.2,Right Foot,
Unai Simón Mendibil,Spain,3930160,83,2,Shot Faced,Save,,3.7,42.5,,
Unai Simón Mendibil,Spain,3930160,83,2,Shot Saved,Save,Saved Twice,1.4,42.0,Both Hands,Standing
Dominik Livaković,Croatia,3930160,87,2,Shot Faced,Save,,2.3,34.9,,
Unai Simón Mendibil,Spain,3930160,91,2,Shot Faced,Save,,0.4,42.3,,
Predrag Rajković,Serbia,3930170,3,1,Shot Saved,Save,Saved Twice,2.7,37.5,Both Hands,Standing
Predrag Rajković,Serbia,3930170,7,1,Shot Saved,Save,Touched Out,4.0,34.6,Left Foot,Standing
Jan Oblak,Slovenia,3930170,14,1,Collected,Other,Success,12.8,39.2,,
Predrag Rajković,Serbia,3930170,19,1,Punch,Punch,In Play Safe,3.9,34.3,,
Predrag Rajković,Serbia,3930170,19,1,Shot Faced,Save,,1.5,37.2,,
Predrag Rajković,Serbia,3930170,20,1,Shot Faced,Save,,1.9,39.3,,
Predrag Rajković,Serbia,3930170,22,1,Collected,Other,Success,2.5,33.4,,
Predrag Rajković,Serbia,3930170,24,1,Punch,Punch,In Play Safe,2.9,36.1,,
Jan Oblak,Slovenia,3930170,26,1,Shot Saved,Save,Saved Twice,1.4,42.6,Both Hands,Standing
Predrag Rajković,Serbia,3930170,36,1,Shot Faced,Save,,1.4,41.3,,
Predrag Rajković,Serbia,3930170,37,1,Shot Faced,Save,,3.8,36.5,,
Predrag Rajković,Serbia,3930170,37,1,Shot Faced,Save,,5.0,35.1,,
Predrag Rajković,Serbia,3930170,37,1,Shot Faced,Save,,3.5,35.7,,
Jan Oblak,Slovenia,3930170,38,1,Shot Faced,Save,,1.0,41.0,,
Jan Oblak,Slovenia,3930170,38,1,Shot Faced,Save,,0.7,41.6,,
Jan Oblak,Slovenia,3930170,41,1,Shot Saved,Save,In Play Danger,1.8,44.3,Left Foot,Standing
Jan Oblak,Slovenia,3930170,42,1,Shot Faced,Save,,1.2,42.5,,
Predrag Rajković,Serbia,3930170,43,1,Shot Faced,Save,,1.9,38.3,,
Predrag Rajković,Serbia,3930170,43,1,Punch,Punch,In Play Safe,3.2,39.2,,
Jan Oblak,Slovenia,3930170,45,1,Shot Faced,Save,,1.1,42.5,,
Jan Oblak,Slovenia,3930170,46,2,Shot Saved,Save,Saved Twice,5.0,31.9,Left Hand,Standing
Jan Oblak,Slovenia,3930170,49,2,Shot Faced,Save,,1.2,39.9,,
Jan Oblak,Slovenia,3930170,51,2,Punch,Punch,In Play Safe,2.7,37.9,,
Jan Oblak,Slovenia,3930170,56,2,Punch,Punch,In Play Danger,4.1,40.8,,
Predrag Rajković,Serbia,3930170,57,2,Shot Saved,Save,Touched Out,1.1,41.3,Right Hand,Standing
Jan Oblak,Slovenia,3930170,64,2,Shot Faced,Save,,4.4,37.0,,
Predrag Rajković,Serbia,3930170,68,2,Goal Conceded,Other,No Touch,1.2,41.7,,Diving
Jan Oblak,Slovenia,3930170,71,2,Shot Faced,Save,,0.7,39.8,,
Jan Oblak,Slovenia,3930170,74,2,Shot Faced,Save,,1.0,41.8,,
Predrag Rajković,Serbia,3930170,76,2,Collected,Other,Success,4.5,38.9,,
Predrag Rajković,Serbia,3930170,78,2,Shot Faced,Save,,2.5,37.6,,
Jan Oblak,Slovenia,3930170,80,2,Collected,Other,Fail,4.7,33.6,,
Jan Oblak,Slovenia,3930170,82,2,Shot Faced,Save,,1.1,41.8,,
Jan Oblak,Slovenia,3930170,84,2,Punch,Punch,Punched out,2.9,32.8,,
Jan Oblak,Slovenia,3930170,85,2,Punch,Punch,In Play Safe,1.9,40.2,,
Jan Oblak,Slovenia,3930170,85,2,Shot Faced,Save,,0.8,41.9,,
Predrag Rajković,Serbia,3930170,93,2,Keeper Sweeper,Sweeper,Claim,15.0,56.8,,
Jan Oblak,Slovenia,3930170,94,2,Shot Faced,Save,,1.1,38.4,,
Jan Oblak,Slovenia,3930170,95,2,Goal Conceded,Other,No Touch,0.5,39.8,,Standing
Mike Maignan,France,3938643,5,1,Shot Saved,Save,Success,3.5,40.2,Both Hands,Standing
Łukasz Skorupski,Poland,3938643,9,1,Collected,Other,Success,5.4,36.1,,
Łukasz Skorupski,Poland,3938643,10,1,Shot Saved,Save,Touched Out,1.1,42.9,Right Foot,Standing
Mike Maignan,France,3938643,13,1,Shot Faced,Save,,4.4,44.6,,
Mike Maignan,France,3938643,14,1,Shot Saved,Save,Saved Twice,1.5,40.8,Both Hands,Standing
Mike Maignan,France,3938643,16,1,Shot Faced,Save,,2.3,40.4,,
Łukasz Skorupski,Poland,3938643,18,1,Shot Saved,Save,In Play Danger,4.8,33.7,Chest,Standing
Łukasz Skorupski,Poland,3938643,25,1,Collected,Other,Success,4.3,38.1,,
Mike Maignan,France,3938643,30,1,Keeper Sweeper,Sweeper,Claim,13.0,52.3,,
Mike Maignan,France,3938643,33,1,Shot Faced,Save,,1.2,40.3,,
Łukasz Skorupski,Poland,3938643,35,1,Shot Faced,Save,,2.7,41.0,,
Łukasz Skorupski,Poland,3938643,37,1,Shot Faced,Save,,1.7,39.5,,
Łukasz Skorupski,Poland,3938643,37,1,Shot Faced,Save,,0.8,39.7,,
Mike Maignan,France,3938643,38,1,Shot Faced,Save,,3.6,40.8,,
Łukasz Skorupski,Poland,3938643,41,1,Shot Saved,Save,Touched Out,2.3,46.2,Left Hand,Standing
Łukasz Skorupski,Poland,3938643,41,1,Shot Faced,Save,,0.3,40.4,,
Łukasz Skorupski,Poland,3938643,44,1,Shot Saved,Save,Touched Out,1.3,45.8,Right Foot,Standing
Łukasz Skorupski,Poland,3938643,46,1,Punch,Punch,In Play Safe,6.0,37.0,,
Łukasz Skorupski,Poland,3938643,47,2,Shot Faced,Save,,1.6,38.3,,
Łukasz Skorupski,Poland,3938643,48,2,Punch,Punch,In Play Safe,2.4,39.3,,
Łukasz Skorupski,Poland,3938643,48,2,Shot Saved,Save,In Play Danger,1.8,41.5,Both Hands,Diving
Łukasz Skorupski,Poland,3938643,48,2,Shot Faced,Save,,2.6,41.7,,
Łukasz Skorupski,Poland,3938643,50,2,Shot Faced,Save,,1.7,37.1,,
Łukasz Skorupski,Poland,3938643,55,2,Penalty Conceded,Other,No Touch,1.0,40.0,,Diving
Łukasz Skorupski,Poland,3938643,58,2,Shot Saved,Save,In Play Safe,1.0,44.0,Both Hands,Standing
Łukasz Skorupski,Poland,3938643,65,2,Shot Faced,Save,,2.7,39.2,,
Łukasz Skorupski,Poland,3938643,66,2,Keeper Sweeper,Sweeper,Clear,28.8,31.1,Left Foot,
Mike Maignan,France,3938643,71,2,Shot Faced,Save,,3.7,41.5,,
Mike Maignan,France,3938643,78,2,Penalty Conceded,Other,No Touch,1.0,40.0,,Diving
Mike Maignan,France,3938643,81,2,Shot Faced,Save,,1.6,43.7,,
Mike Maignan,France,3938643,83,2,Shot Faced,Save,,1.4,40.3,,
Łukasz Skorupski,Poland,3938643,84,2,Shot Faced,Save,,1.0,38.6,,
Łukasz Skorupski,Poland,3938643,86,2,Shot Faced,Save,,1.2,39.0,,
Łukasz Skorupski,Poland,3938643,86,2,Punch,Punch,In Play Danger,4.9,37.2,,
Łukasz Skorupski,Poland,3938643,86,2,Shot Faced,Save,,2.9,41.3,,
Łukasz Skorupski,Poland,3938643,91,2,Shot Saved,Save,Success,2.1,41.7,Both Hands,Standing
Wojciech Szczęsny,Poland,3938641,1,1,Shot Saved,Save,Saved Twice,2.6,39.8,Both Hands,Standing
Wojciech Szczęsny,Poland,3938641,4,1,Punch,Punch,In Play Safe,4.4,39.0,,
Wojciech Szczęsny,Poland,3938641,8,1,Goal Conceded,Other,No Touch,1.3,42.2,,Standing
Wojciech Szczęsny,Poland,3938641,9,1,Shot Faced,Save,,2.2,38.1,,
Wojciech Szczęsny,Poland,3938641,16,1,Shot Saved,Save,Success,2.2,39.5,Both Hands,Standing
Patrick Pentz,Austria,3938641,16,1,Shot Faced,Save,,4.0,39.3,,
Patrick Pentz,Austria,3938641,17,1,Shot Faced,Save,,2.8,42.2,,
Wojciech Szczęsny,Poland,3938641,21,1,Keeper Sweeper,Sweeper,Clear,22.2,41.7,Head,
Patrick Pentz,Austria,3938641,23,1,Shot Faced,Save,,1.7,39.6,,
Patrick Pentz,Austria,3938641,24,1,Keeper Sweeper,Sweeper,Claim,15.3,28.8,,
Patrick Pentz,Austria,3938641,26,1,Shot Faced,Save,,2.6,40.6,,
Patrick Pentz,Austria,3938641,29,1,Shot Faced,Save,,2.7,42.2,,
Patrick Pentz,Austria,3938641,29,1,Goal Conceded,Other,No Touch,2.0,39.6,,Standing
Patrick Pentz,Austria,3938641,35,1,Keeper Sweeper,Sweeper,Clear,3.5,13.3,Left Foot,
Wojciech Szczęsny,Poland,3938641,38,1,Shot Faced,Save,,7.5,44.5,,
Wojciech Szczęsny,Poland,3938641,41,1,Shot Faced,Save,,2.4,39.7,,
Patrick Pentz,Austria,3938641,43,1,Keeper Sweeper,Sweeper,Clear,21.1,58.7,Left Foot,
Patrick Pentz,Austria,3938641,45,1,Shot Saved,Save,Touched Out,1.4,40.9,Left Hand,Diving
Patrick Pentz,Austria,3938641,46,1,Shot Faced,Save,,1.0,39.7,,
Wojciech Szczęsny,Poland,3938641,48,2,Shot Faced,Save,,2.8,38.2,,
Wojciech Szczęsny,Poland,3938641,50,2,Shot Saved,Save,Success,1.3,41.0,Both Hands,Standing
Patrick Pentz,Austria,3938641,51,2,Shot Faced,Save,,4.2,39.6,,
Wojciech Szczęsny,Poland,3938641,54,2,Shot Faced,Save,,2.5,43.2,,
Patrick Pentz,Austria,3938641,56,2,Shot Faced,Save,,4.2,39.1,,
Patrick Pentz,Austria,3938641,59,2,Shot Faced,Save,,1.0,38.8,,
Patrick Pentz,Austria,3938641,60,2,Shot Faced,Save,,1.2,37.9,,
Wojciech Szczęsny,Poland,3938641,65,2,Goal Conceded,Other,No Touch,5.4,41.4,,Standing
Patrick Pentz,Austria,3938641,68,2,Shot Saved,Save,In Play Danger,3.8,41.5,Both Hands,Standing
Wojciech Szczęsny,Poland,3938641,74,2,Shot Saved,Save,In Play Danger,4.2,38.6,Right Hand,Standing
Wojciech Szczęsny,Poland,3938641,75,2,Shot Saved,Save,Success,2.1,40.7,Both Hands,Standing
Wojciech Szczęsny,Poland,3938641,77,2,Penalty Conceded,Other,No Touch,1.0,40.0,,Standing
Wojciech Szczęsny,Poland,3938641,83,2,Shot Saved,Save,Touched Out,2.2,39.5,Right Hand,Diving
Wojciech Szczęsny,Poland,3938641,84,2,Shot Faced,Save,,6.0,50.6,,
Patrick Pentz,Austria,3938641,86,2,Shot Faced,Save,,1.8,38.5,,
Patrick Pentz,Austria,3938641,92,2,Shot Faced,Save,,2.0,41.3,,
Giorgi Mamardashvili,Georgia,3938642,2,1,Shot Saved,Save,In Play Danger,1.7,42.7,Left Foot,Standing
Giorgi Mamardashvili,Georgia,3938642,2,1,Shot Faced,Save,,1.1,42.8,,
Giorgi Mamardashvili,Georgia,3938642,2,1,Shot Saved,Save,In Play Danger,1.3,38.1,Right Hand,Standing
Giorgi Mamardashvili,Georgia,3938642,2,1,Punch,Punch,Punched out,2.6,36.3,,
Giorgi Mamardashvili,Georgia,3938642,3,1,Shot Saved,Save,In Play Safe,2.6,40.3,Both Hands,Diving
Jindřich Staněk,Czech Republic,3938642,4,1,Punch,Punch,In Play Safe,4.8,41.6,,
Giorgi Mamardashvili,Georgia,3938642,7,1,Shot Faced,Save,,2.2,38.2,,
Giorgi Mamardashvili,Georgia,3938642,7,1,Shot Faced,Save,,2.8,40.5,,
Giorgi Mamardashvili,Georgia,3938642,12,1,Shot Faced,Save,,3.0,39.4,,
Giorgi Mamardashvili,Georgia,3938642,14,1,Shot Faced,Save,,1.5,38.9,,
Giorgi Mamardashvili,Georgia,3938642,14,1,Punch,Punch,Punched out,3.4,46.0,,
Giorgi Mamardashvili,Georgia,3938642,22,1,Shot Faced,Save,,1.6,40.1,,
Giorgi Mamardashvili,Georgia,3938642,22,1,Shot Saved,Save,In Play Danger,3.9,43.0,Chest,Standing
Giorgi Mamardashvili,Georgia,3938642,26,1,Shot Saved,Save,Success,3.9,38.4,Both Hands,Standing
Giorgi Mamardashvili,Georgia,3938642,28,1,Shot Saved,Save,Saved Twice,3.2,41.8,Both Hands,Standing
Jindřich Staněk,Czech Republic,3938642,33,1,Shot Faced,Save,,1.1,38.0,,
Jindřich Staněk,Czech Republic,3938642,37,1,Keeper Sweeper,Sweeper,Claim,4.1,24.2,,
Jindřich Staněk,Czech Republic,3938642,40,1,Collected,Other,Success,2.9,39.2,,
Giorgi Mamardashvili,Georgia,3938642,42,1,Collected,Other,Success,12.8,44.2,,
Jindřich Staněk,Czech Republic,3938642,48,1,Penalty Conceded,Other,No Touch,1.0,40.0,,Diving
Giorgi Mamardashvili,Georgia,3938642,49,1,Shot Saved,Save,Touched Out,4.4,39.9,Right Hand,Diving
Giorgi Mamardashvili,Georgia,3938642,50,2,Shot Faced,Save,,1.3,39.4,,
Giorgi Mamardashvili,Georgia,3938642,56,2,Shot Faced,Save,,1.8,35.9,,
Giorgi Mamardashvili,Georgia,3938642,56,2,Shot Faced,Save,,1.6,40.4,,
Jindřich Staněk,Czech Republic,3938642,56,2,Shot Faced,Save,,3.7,41.0,,
Giorgi Mamardashvili,Georgia,3938642,58,2,Shot Faced,Save,,1.3,38.8,,
Giorgi Mamardashvili,Georgia,3938642,58,2,Goal Conceded,Other,No Touch,0.6,40.1,,Standing
Giorgi Mamardashvili,Georgia,3938642,61,2,Shot Faced,Save,,1.2,38.9,,
Giorgi Mamardashvili,Georgia,3938642,65,2,Shot Saved,Save,In Play Safe,3.2,38.8,Right Hand,Standing
Giorgi Mamardashvili,Georgia,3938642,69,2,Collected,Other,Success,3.1,39.6,,
Jindřich Staněk,Czech Republic,3938642,70,2,Shot Faced,Save,,3.5,40.2,,
Giorgi Mamardashvili,Georgia,3938642,71,2,Shot Faced,Save,,4.2,41.5,,
