match_id,shooter,shooting_team,goalkeeper,xg,outcome,shot_x,shot_y,minute,period,is_goal,is_save,is_on_target,distance_to_goal,danger_zone
3938638,Florinel Teodor Coman,Romania,Andriy Lunin,0.025,Saved,89.9,33.0,7,1,0,1,1,30.903236076501756,Outside box
3938638,Georgiy Sudakov,Ukraine,Florin Constantin Niţă,0.0281,Blocked,99.8,30.0,11,1,0,0,0,22.53974267821175,Penalty area edge
3938638,Artem Dovbyk,Ukraine,Florin Constantin Niţă,0.0411,Off T,93.3,39.3,21,1,0,0,0,26.70917445373406,Outside box
3938638,Nicolae Claudiu Stanciu,Romania,Andriy Lunin,0.0463,Goal,96.6,45.0,28,1,1,0,1,23.928226010300058,Penalty area edge
3938638,Viktor Tsygankov,Ukraine,Florin Constantin Niţă,0.0638,Blocked,102.6,42.1,37,1,0,0,0,17.526266002774243,Penalty area close
3938638,Dennis Man,Romania,Andriy Lunin,0.0218,Blocked,101.2,58.1,37,1,0,0,0,26.096934685897498,Outside box
3938638,Nicolae Claudiu Stanciu,Romania,Andriy Lunin,0.0002,Post,120.1,0.8,38,1,0,0,0,39.200127550812894,Outside box
3938638,Florinel Teodor Coman,Romania,Andriy Lunin,0.0331,Off T,104.0,26.5,45,2,0,0,0,20.93442141545832,Penalty area edge
3938638,Georgiy Sudakov,Ukraine,Florin Constantin Niţă,0.008,Off T,93.6,22.0,49,2,0,0,0,31.95246469366644,Outside box
3938638,Mykhailo Mudryk,Ukraine,Florin Constantin Niţă,0.0311,Blocked,108.4,27.6,51,2,0,0,0,16.979988221432894,Penalty area close
3938638,Răzvan Gabriel Marin,Romania,Andriy Lunin,0.02,Goal,93.2,49.7,52,2,1,0,1,28.50140347421509,Outside box
3938638,Nicolae Claudiu Stanciu,Romania,Andriy Lunin,0.0711,Blocked,98.3,43.3,55,2,0,0,0,21.949487465542337,Penalty area edge
3938638,Andrei Florin Ratiu,Romania,Andriy Lunin,0.0134,Saved,110.4,56.7,56,2,0,1,1,19.262658175859322,Penalty area edge
3938638,Denis Mihai Drăguş,Romania,Andriy Lunin,0.883,Goal,116.3,41.2,56,2,1,0,1,3.8897300677553486,6-yard box
3938638,Andriy Yarmolenko,Ukraine,Florin Constantin Niţă,0.0529,Off T,103.5,46.3,64,2,0,0,0,17.66182323544203,Penalty area close
3938638,Nicolae Claudiu Stanciu,Romania,Andriy Lunin,0.0072,Off T,111.2,5.6,67,2,0,0,0,35.50774563387544,Outside box
3938638,Georgiy Sudakov,Ukraine,Florin Constantin Niţă,0.0388,Blocked,94.8,24.9,70,2,0,0,0,29.377712640707756,Outside box
3938638,Georgiy Sudakov,Ukraine,Florin Constantin Niţă,0.0319,Saved,93.3,40.3,76,2,0,1,1,26.701685340067957,Outside box
3938638,Roman Yaremchuk,Ukraine,Florin Constantin Niţă,0.0504,Blocked,98.6,43.1,77,2,0,0,0,21.62336699036485,Penalty area edge
3938638,Mykhailo Mudryk,Ukraine,Florin Constantin Niţă,0.1152,Off T,110.4,27.6,83,2,0,0,0,15.681836627130123,Penalty area close
3938638,Roman Yaremchuk,Ukraine,Florin Constantin Niţă,0.0277,Post,112.4,55.2,91,2,0,0,0,16.994116628998402,Penalty area close
3938638,Mykhailo Mudryk,Ukraine,Florin Constantin Niţă,0.0079,Saved,82.6,30.8,93,2,0,1,1,38.51493216922497,Outside box
3938640,Lukáš Haraslín,Slovakia,Anatolii Trubin,0.0546,Saved,108.9,26.0,9,1,0,1,1,17.866449003649265,Penalty area close
3938640,Ivan Schranz,Slovakia,Anatolii Trubin,0.1295,Saved,116.4,47.1,10,1,0,1,1,7.9605276207045454,6-yard box
3938640,Ondrej Duda,Slovakia,Anatolii Trubin,0.0253,Off T,99.9,24.0,11,1,0,0,0,25.690659781329085,Outside box
3938640,Volodymyr Brazhko,Ukraine,Martin Dúbravka,0.0258,Saved,92.5,36.0,12,1,0,1,1,27.789386463180506,Outside box
3938640,Dávid Hancko,Slovakia,Anatolii Trubin,0.0783,Saved,99.7,50.8,16,1,0,1,1,22.99412968563933,Penalty area edge
3938640,Ivan Schranz,Slovakia,Anatolii Trubin,0.144,Goal,114.4,45.7,16,1,1,0,1,7.9906195003891884,6-yard box
3938640,Mykhailo Mudryk,Ukraine,Martin Dúbravka,0.0322,Off T,93.2,41.7,22,1,0,0,0,26.853863781586437,Outside box
3938640,Artem Dovbyk,Ukraine,Martin Dúbravka,0.056,Blocked,112.5,29.1,27,1,0,0,0,13.231024147812594,Penalty area close
3938640,Mykhailo Mudryk,Ukraine,Martin Dúbravka,0.0285,Blocked,104.4,24.3,28,1,0,0,0,22.13255520720551,Penalty area edge
3938640,Andriy Yarmolenko,Ukraine,Martin Dúbravka,0.3173,Off T,111.9,45.2,28,1,0,0,0,9.625487000666508,6-yard box
3938640,Andriy Yarmolenko,Ukraine,Martin Dúbravka,0.1338,Blocked,109.1,45.7,33,1,0,0,0,12.30040649734797,Penalty area close
3938640,Oleksandr Zinchenko,Ukraine,Martin Dúbravka,0.0077,Saved,106.5,65.2,42,1,0,1,1,28.588284313683467,Outside box
3938640,Lukáš Haraslín,Slovakia,Anatolii Trubin,0.0618,Saved,100.3,31.4,43,1,0,1,1,21.49534833400008,Penalty area edge
3938640,Juraj Kucka,Slovakia,Anatolii Trubin,0.032,Wayward,102.8,39.2,43,1,0,0,0,17.21859460002471,Penalty area close
3938640,Artem Dovbyk,Ukraine,Martin Dúbravka,0.3195,Wayward,115.1,43.7,50,2,0,0,0,6.140032573203507,6-yard box
3938640,Mykola Shaparenko,Ukraine,Martin Dúbravka,0.2398,Goal,108.8,37.3,53,2,1,0,1,11.520850663036999,Penalty area close
3938640,Ivan Schranz,Slovakia,Anatolii Trubin,0.0087,Blocked,97.3,59.2,57,2,0,0,0,29.730960293942747,Outside box
3938640,Roman Yaremchuk,Ukraine,Martin Dúbravka,0.0639,Blocked,113.6,32.9,68,2,0,0,0,9.558765610684263,6-yard box
3938640,Peter Pekarík,Slovakia,Anatolii Trubin,0.025,Blocked,97.8,55.1,73,2,0,0,0,26.848649872945195,Outside box
3938640,Mykhailo Mudryk,Ukraine,Martin Dúbravka,0.0828,Saved,113.7,27.7,73,2,0,1,1,13.819551367537224,Penalty area close
3938640,Georgiy Sudakov,Ukraine,Martin Dúbravka,0.0382,Blocked,97.8,28.6,76,2,0,0,0,24.95596121170251,Penalty area edge
3938640,Roman Yaremchuk,Ukraine,Martin Dúbravka,0.3864,Goal,114.8,49.2,79,2,1,0,1,10.56787585089833,Penalty area close
3938640,László Bénes,Slovakia,Anatolii Trubin,0.0805,Blocked,104.1,45.7,80,2,0,0,0,16.8908259123111,Penalty area close
3938640,Juraj Kucka,Slovakia,Anatolii Trubin,0.0377,Off T,107.8,43.4,81,2,0,0,0,12.664912159190054,Penalty area close
3938640,Juraj Kucka,Slovakia,Anatolii Trubin,0.0088,Off T,92.1,21.7,84,2,0,0,0,33.366150512158285,Outside box
3938640,Denis Vavro,Slovakia,Anatolii Trubin,0.0419,Off T,115.2,29.9,89,2,0,0,0,11.182575731914362,Penalty area close
3938640,Milan Škriniar,Slovakia,Anatolii Trubin,0.018,Blocked,85.8,38.5,94,2,0,0,0,34.232878932394804,Outside box
3938637,Cody Mathès Gakpo,Netherlands,Wojciech Szczęsny,0.0102,Saved,110.1,23.0,1,1,0,1,1,19.672569735548027,Penalty area edge
3938637,Cody Mathès Gakpo,Netherlands,Wojciech Szczęsny,0.1139,Wayward,112.3,34.1,5,1,0,0,0,9.700515450222222,6-yard box
3938637,Bartosz Salamon,Poland,Bart Verbruggen,0.0034,Wayward,54.2,44.2,7,1,0,0,0,65.93390630017305,Outside box
3938637,Tijjani Reijnders,Netherlands,Wojciech Szczęsny,0.1143,Off T,106.1,42.8,8,1,0,0,0,14.179210133149171,Penalty area close
3938637,Adam Buksa,Poland,Bart Verbruggen,0.0437,Blocked,107.9,55.5,9,1,0,0,0,19.663672088396915,Penalty area edge
3938637,Xavi Simons,Netherlands,Wojciech Szczęsny,0.0154,Off T,98.4,58.0,13,1,0,0,0,28.11689883326395,Outside box
3938637,Adam Buksa,Poland,Bart Verbruggen,0.0872,Goal,114.6,33.6,15,1,1,0,1,8.373768566183331,6-yard box
3938637,Virgil van Dijk,Netherlands,Wojciech Szczęsny,0.0335,Saved,107.0,38.9,19,1,0,1,1,13.046455457326331,Penalty area close
3938637,Memphis Depay,Netherlands,Wojciech Szczęsny,0.112,Off T,104.8,40.8,21,1,0,0,0,15.22103807235236,Penalty area close
3938637,Memphis Depay,Netherlands,Wojciech Szczęsny,0.0816,Wayward,112.1,53.4,22,1,0,0,0,15.555384919699032,Penalty area close
3938637,Denzel Dumfries,Netherlands,Wojciech Szczęsny,0.11,Wayward,110.1,43.1,26,1,0,0,0,10.374005976477946,Penalty area close
3938637,Tijjani Reijnders,Netherlands,Wojciech Szczęsny,0.075,Blocked,118.5,33.7,26,1,0,0,0,6.476109943476868,6-yard box
3938637,Cody Mathès Gakpo,Netherlands,Wojciech Szczęsny,0.01,Off T,101.1,19.6,27,1,0,0,0,27.809530740377483,Outside box
3938637,Cody Mathès Gakpo,Netherlands,Wojciech Szczęsny,0.0483,Goal,97.7,34.5,28,1,1,0,1,22.968238939892625,Penalty area edge
3938637,Jakub Piotr Kiwior,Poland,Bart Verbruggen,0.0186,Saved,109.5,23.2,31,1,0,1,1,19.81136037731887,Penalty area edge
3938637,Cody Mathès Gakpo,Netherlands,Wojciech Szczęsny,0.1078,Off T,112.6,34.0,41,1,0,0,0,9.526804291051647,6-yard box
3938637,Tijjani Reijnders,Netherlands,Wojciech Szczęsny,0.0155,Off T,92.3,29.7,44,1,0,0,0,29.553003231482247,Outside box
3938637,Memphis Depay,Netherlands,Wojciech Szczęsny,0.1542,Off T,108.0,50.5,45,1,0,0,0,15.945218719101975,Penalty area close
3938637,Xavi Simons,Netherlands,Wojciech Szczęsny,0.0218,Blocked,95.3,49.4,47,2,0,0,0,26.42820463065927,Outside box
3938637,Tijjani Reijnders,Netherlands,Wojciech Szczęsny,0.0315,Blocked,98.4,53.0,47,2,0,0,0,25.210315349078833,Outside box
3938637,Memphis Depay,Netherlands,Wojciech Szczęsny,0.0107,Off T,83.3,34.1,48,2,0,0,0,37.171225430432074,Outside box
3938637,Xavi Simons,Netherlands,Wojciech Szczęsny,0.0467,Off T,106.5,50.7,53,2,0,0,0,17.22614292289484,Penalty area close
3938637,Jakub Piotr Kiwior,Poland,Bart Verbruggen,0.0605,Saved,108.2,51.3,57,2,0,1,1,16.337992532744035,Penalty area close
3938637,Piotr Zieliński,Poland,Bart Verbruggen,0.0362,Saved,95.9,46.5,58,2,0,1,1,24.961169844380287,Penalty area edge
3938637,Jakub Moder,Poland,Bart Verbruggen,0.1731,Wayward,108.9,32.4,62,2,0,0,0,13.452509059651286,Penalty area close
3938637,Denzel Dumfries,Netherlands,Wojciech Szczęsny,0.0368,Off T,110.0,56.3,64,2,0,0,0,19.123022773609822,Penalty area edge
3938637,Stefan de Vrij,Netherlands,Wojciech Szczęsny,0.0688,Off T,110.9,41.9,72,2,0,0,0,9.296235797353674,6-yard box
3938637,Jakub Moder,Poland,Bart Verbruggen,0.2949,Wayward,115.5,39.4,79,2,0,0,0,4.539823785126467,6-yard box
3938637,Wout Weghorst,Netherlands,Wojciech Szczęsny,0.0946,Goal,110.6,36.7,82,2,1,0,1,9.962429422585643,6-yard box
3938637,Karol Świderski,Poland,Bart Verbruggen,0.1314,Saved,112.0,36.4,88,2,0,1,1,8.772684879784524,6-yard box
3938637,Jakub Piotrowski,Poland,Bart Verbruggen,0.0213,Off T,119.0,32.0,88,2,0,0,0,8.06225774829855,6-yard box
3938637,Jakub Moder,Poland,Bart Verbruggen,0.0202,Saved,88.9,45.8,91,2,0,1,1,31.636213427020618,Outside box
3938637,Nicola Zalewski,Poland,Bart Verbruggen,0.0187,Saved,90.3,29.2,94,2,0,1,1,31.60268975894299,Outside box
3938644,Khvicha Kvaratskhelia,Georgia,Diogo Meireles Costa,0.1367,Goal,111.4,29.2,1,1,1,0,1,13.805795884337849,Penalty area close
3938644,Giorgi Chakvetadze,Georgia,Diogo Meireles Costa,0.0084,Blocked,103.7,19.9,11,1,0,0,0,25.878562556679995,Outside box
3938644,Cristiano Ronaldo dos Santos Aveiro,Portugal,Giorgi Mamardashvili,0.0227,Saved,87.1,41.7,16,1,0,1,1,32.94389169481955,Outside box
3938644,Gonçalo Bernardo Inácio,Portugal,Giorgi Mamardashvili,0.0491,Blocked,109.9,37.3,16,1,0,0,0,10.454664030948097,Penalty area close
3938644,José Diogo Dalot Teixeira,Portugal,Giorgi Mamardashvili,0.026,Off T,106.2,46.7,17,1,0,0,0,15.340469353966975,Penalty area close
3938644,António João Pereira Albuquerque Tavares Silva,Portugal,Giorgi Mamardashvili,0.1873,Off T,118.7,34.9,20,1,0,0,0,5.263078946776308,6-yard box
3938644,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Giorgi Mamardashvili,0.0193,Saved,92.0,26.5,22,1,0,1,1,31.084562084739105,Outside box
3938644,João Neves,Portugal,Giorgi Mamardashvili,0.0442,Blocked,100.5,38.1,23,1,0,0,0,19.592345444075857,Penalty area edge
3938644,Francisco Fernandes Conceição,Portugal,Giorgi Mamardashvili,0.0525,Off T,109.5,51.5,27,1,0,0,0,15.572411502397436,Penalty area close
3938644,João Félix Sequeira,Portugal,Giorgi Mamardashvili,0.036,Off T,97.4,50.7,29,1,0,0,0,25.00499950009997,Outside box
3938644,Khvicha Kvaratskhelia,Georgia,Diogo Meireles Costa,0.0138,Off T,111.1,57.2,32,1,0,0,0,19.366207682455546,Penalty area edge
3938644,Cristiano Ronaldo dos Santos Aveiro,Portugal,Giorgi Mamardashvili,0.0587,Blocked,112.6,28.6,34,1,0,0,0,13.591173606425608,Penalty area close
3938644,João Maria Lobo Alves Palhinha Gonçalves,Portugal,Giorgi Mamardashvili,0.0357,Off T,95.6,42.0,42,1,0,0,0,24.481829996958975,Penalty area edge
3938644,João Félix Sequeira,Portugal,Giorgi Mamardashvili,0.0426,Saved,96.9,45.9,45,1,0,1,1,23.84156035162128,Penalty area edge
3938644,Francisco Fernandes Conceição,Portugal,Giorgi Mamardashvili,0.0461,Blocked,105.2,50.7,45,2,0,0,0,18.262803727796015,Penalty area edge
3938644,Cristiano Ronaldo dos Santos Aveiro,Portugal,Giorgi Mamardashvili,0.1897,Blocked,113.7,42.7,46,2,0,0,0,6.854195795277516,6-yard box
3938644,Danilo Luís Hélio Pereira,Portugal,Giorgi Mamardashvili,0.2295,Off T,116.6,36.2,46,2,0,0,0,5.099019513592786,6-yard box
3938644,Khvicha Kvaratskhelia,Georgia,Diogo Meireles Costa,0.2445,Saved,106.4,42.1,49,2,0,1,1,13.761177275218856,Penalty area close
3938644,Georges Mikautadze,Georgia,Diogo Meireles Costa,0.7835,Goal,108.1,40.1,56,2,1,0,1,11.900420160649796,Penalty area close
3938644,Francisco Fernandes Conceição,Portugal,Giorgi Mamardashvili,0.0395,Off T,102.3,45.9,65,2,0,0,0,18.65743819499344,Penalty area edge
3938644,Giorgi Chakvetadze,Georgia,Diogo Meireles Costa,0.0695,Off T,103.4,53.3,71,2,0,0,0,21.27087210247854,Penalty area edge
3938644,Nélson Cabral Semedo,Portugal,Giorgi Mamardashvili,0.0202,Blocked,92.9,41.1,80,2,0,0,0,27.12231553536681,Outside box
3938644,Matheus Luiz Nunes,Portugal,Giorgi Mamardashvili,0.1941,Wayward,112.4,39.4,81,2,0,0,0,7.623647421018362,6-yard box
3938644,Zuriko Davitashvili,Georgia,Diogo Meireles Costa,0.0891,Off T,113.5,27.4,84,2,0,0,0,14.177799547179388,Penalty area close
3938644,Nélson Cabral Semedo,Portugal,Giorgi Mamardashvili,0.2142,Saved,115.8,45.8,90,2,0,1,1,7.161005515987261,6-yard box
3938644,João Félix Sequeira,Portugal,Giorgi Mamardashvili,0.0193,Blocked,100.1,51.9,91,2,0,0,0,23.186634080866504,Penalty area edge
3938644,Diogo José Teixeira da Silva,Portugal,Giorgi Mamardashvili,0.7039,Off T,113.5,37.5,92,2,0,0,0,6.96419413859206,6-yard box
3938644,José Diogo Dalot Teixeira,Portugal,Giorgi Mamardashvili,0.0231,Saved,93.5,52.2,93,2,0,1,1,29.17344683097971,Outside box
3938644,Gonçalo Matias Ramos,Portugal,Giorgi Mamardashvili,0.1022,Blocked,116.2,47.1,93,2,0,0,0,8.052949770115296,6-yard box
3941019,Adrien Rabiot,France,Koen Casteels,0.0493,Off T,105.3,39.5,1,1,0,0,0,14.70850094333206,Penalty area close
3941019,Antoine Griezmann,France,Koen Casteels,0.027,Saved,95.5,36.4,9,1,0,1,1,24.763077353188557,Penalty area edge
3941019,Kylian Mbappé Lottin,France,Koen Casteels,0.0671,Off T,106.8,26.1,13,1,0,0,0,19.168985366993216,Penalty area edge
3941019,Marcus Thuram,France,Koen Casteels,0.0289,Off T,113.0,50.1,17,1,0,0,0,12.288612614937458,Penalty area close
3941019,Adrien Rabiot,France,Koen Casteels,0.022,Off T,87.2,35.1,19,1,0,0,0,33.163986491373436,Outside box
3941019,Yannick Ferreira Carrasco,Belgium,Mike Maignan,0.1059,Blocked,106.5,44.0,26,1,0,0,0,14.080127840328723,Penalty area close
3941019,Marcus Thuram,France,Koen Casteels,0.0944,Off T,110.6,41.9,33,1,0,0,0,9.590099061010793,6-yard box
3941019,Aurélien Djani Tchouaméni,France,Koen Casteels,0.0224,Off T,89.2,47.9,38,1,0,0,0,31.797012438277907,Outside box
3941019,Marcus Thuram,France,Koen Casteels,0.1625,Wayward,114.2,32.2,40,1,0,0,0,9.72008230417829,6-yard box
3941019,Aurélien Djani Tchouaméni,France,Koen Casteels,0.0552,Off T,103.3,32.5,45,1,0,0,0,18.306829326784037,Penalty area edge
3941019,Aurélien Djani Tchouaméni,France,Koen Casteels,0.0275,Saved,93.9,33.9,48,2,0,1,1,26.8033579985792,Outside box
3941019,Kylian Mbappé Lottin,France,Koen Casteels,0.0239,Blocked,111.5,24.5,49,2,0,0,0,17.67766952966369,Penalty area close
3941019,Marcus Thuram,France,Koen Casteels,0.1451,Off T,113.4,37.7,49,2,0,0,0,6.989277502002615,6-yard box
3941019,Kylian Mbappé Lottin,France,Koen Casteels,0.0372,Off T,102.3,26.3,53,2,0,0,0,22.38258251408894,Penalty area edge
3941019,Kylian Mbappé Lottin,France,Koen Casteels,0.1881,Wayward,107.9,46.3,55,2,0,0,0,13.64184738222796,Penalty area close
3941019,Yannick Ferreira Carrasco,Belgium,Mike Maignan,0.1307,Blocked,111.0,51.5,60,2,0,0,0,14.603081866510234,Penalty area close
3941019,Antoine Griezmann,France,Koen Casteels,0.0548,Off T,97.3,43.1,64,2,0,0,0,22.91069619195366,Penalty area edge
3941019,Aurélien Djani Tchouaméni,France,Koen Casteels,0.0309,Off T,94.6,47.3,68,2,0,0,0,26.428204630659273,Outside box
3941019,Romelu Lukaku Menama,Belgium,Mike Maignan,0.0381,Saved,109.8,25.7,70,2,0,1,1,17.565022060902745,Penalty area close
3941019,William Saliba,France,Koen Casteels,0.0678,Off T,106.1,53.7,73,2,0,0,0,19.516659550240668,Penalty area edge
3941019,Kylian Mbappé Lottin,France,Koen Casteels,0.0947,Off T,103.1,48.2,77,2,0,0,0,18.784301956687138,Penalty area edge
3941019,Kevin De Bruyne,Belgium,Mike Maignan,0.0827,Saved,100.8,31.1,82,2,0,1,1,21.16246677492962,Penalty area edge
3941019,Randal Kolo Muani,France,Koen Casteels,0.0631,Wayward,108.7,52.4,84,2,0,0,0,16.776471619503308,Penalty area close
3941019,Arthur Theate,Belgium,Mike Maignan,0.0057,Wayward,88.7,26.5,89,2,0,0,0,34.087241014784404,Outside box
3942227,Breel-Donald Embolo,Switzerland,Jordan Pickford,0.0089,Off T,115.2,59.1,9,1,0,0,0,19.693907687404245,Penalty area edge
3942227,Declan Rice,England,Yann Sommer,0.0398,Blocked,97.1,38.6,13,1,0,0,0,22.94275484766379,Penalty area edge
3942227,Kobbie Mainoo,England,Yann Sommer,0.0412,Blocked,97.0,40.0,15,1,0,0,0,23.0,Penalty area edge
3942227,Harry Kane,England,Yann Sommer,0.0248,Wayward,107.6,34.7,21,1,0,0,0,13.485177047410245,Penalty area close
3942227,Breel-Donald Embolo,Switzerland,Jordan Pickford,0.0506,Blocked,103.5,35.4,24,1,0,0,0,17.12921480979207,Penalty area close
3942227,Bukayo Saka,England,Yann Sommer,0.0227,Blocked,94.4,53.3,42,1,0,0,0,28.848743473503305,Outside box
3942227,Kobbie Mainoo,England,Yann Sommer,0.1055,Blocked,113.2,49.6,44,1,0,0,0,11.764352935882194,Penalty area close
3942227,Bukayo Saka,England,Yann Sommer,0.0437,Blocked,111.9,52.7,46,2,0,0,0,15.063200191194433,Penalty area close
3942227,Breel-Donald Embolo,Switzerland,Jordan Pickford,0.0524,Saved,112.9,30.4,50,2,0,1,1,11.940268003692378,Penalty area close
3942227,Breel-Donald Embolo,Switzerland,Jordan Pickford,0.1137,Blocked,113.4,43.5,56,2,0,0,0,7.470609078247899,6-yard box
3942227,Michel Aebischer,Switzerland,Jordan Pickford,0.0549,Off T,103.5,36.6,65,2,0,0,0,16.846661390317074,Penalty area close
3942227,Breel-Donald Embolo,Switzerland,Jordan Pickford,0.6736,Goal,116.9,38.5,74,2,1,0,1,3.4438350715445076,6-yard box
3942227,Bukayo Saka,England,Yann Sommer,0.0271,Goal,100.3,56.6,79,2,1,0,1,25.76140524117425,Outside box
3942227,Harry Kane,England,Yann Sommer,0.0437,Blocked,107.6,40.4,82,2,0,0,0,12.406449935416664,Penalty area close
3942227,Eberechi Eze,England,Yann Sommer,0.0123,Off T,107.6,21.5,87,2,0,0,0,22.27128195681605,Penalty area edge
3942227,Dan Ndoye,Switzerland,Jordan Pickford,0.0284,Off T,102.2,22.4,89,2,0,0,0,25.03197954617253,Outside box
3942227,Steven Zuber,Switzerland,Jordan Pickford,0.0491,Off T,110.9,28.0,92,2,0,0,0,15.060212481900775,Penalty area close
3942227,Declan Rice,England,Yann Sommer,0.0175,Saved,89.6,32.5,94,3,0,1,1,31.311499485013496,Outside box
3942227,Phil Foden,England,Yann Sommer,0.0245,Blocked,90.5,44.9,100,3,0,0,0,29.904180309782777,Outside box
3942227,Jude Bellingham,England,Yann Sommer,0.0652,Blocked,103.5,46.6,101,3,0,0,0,17.771043863543863,Penalty area close
3942227,Jude Bellingham,England,Yann Sommer,0.069,Saved,103.8,44.8,101,3,0,1,1,16.896153408394472,Penalty area close
3942227,Fabian Lukas Schär,Switzerland,Jordan Pickford,0.0123,Off T,106.2,58.7,112,4,0,0,0,23.24069706355642,Penalty area edge
3942227,Xherdan Shaqiri,Switzerland,Jordan Pickford,0.0002,Post,119.3,79.1,116,4,0,0,0,39.10626548265635,Outside box
3942227,Mohamed Zeki Amdouni,Switzerland,Jordan Pickford,0.0397,Saved,101.7,23.7,118,4,0,1,1,24.506733768497178,Penalty area edge
3942227,Silvan Widmer,Switzerland,Jordan Pickford,0.1177,Off T,111.7,46.0,118,4,0,0,0,10.241581909060727,Penalty area close
3942227,Cole Palmer,England,Yann Sommer,0.7835,Goal,108.1,40.1,120,5,1,0,1,11.900420160649796,Penalty area close
3942227,Manuel Obafemi Akanji,Switzerland,Jordan Pickford,0.7835,Saved,108.1,40.1,121,5,0,1,1,11.900420160649796,Penalty area close
3942227,Jude Bellingham,England,Yann Sommer,0.7835,Goal,108.1,40.1,121,5,1,0,1,11.900420160649796,Penalty area close
3942227,Fabian Lukas Schär,Switzerland,Jordan Pickford,0.7835,Goal,108.1,40.1,122,5,1,0,1,11.900420160649796,Penalty area close
3942227,Bukayo Saka,England,Yann Sommer,0.7835,Goal,108.1,40.1,123,5,1,0,1,11.900420160649796,Penalty area close
3942227,Xherdan Shaqiri,Switzerland,Jordan Pickford,0.7835,Goal,108.1,40.1,124,5,1,0,1,11.900420160649796,Penalty area close
3942227,Ivan Toney,England,Yann Sommer,0.7835,Goal,108.1,40.1,125,5,1,0,1,11.900420160649796,Penalty area close
3942227,Mohamed Zeki Amdouni,Switzerland,Jordan Pickford,0.7835,Goal,108.1,40.1,126,5,1,0,1,11.900420160649796,Penalty area close
3942227,Trent Alexander-Arnold,England,Yann Sommer,0.7835,Goal,108.1,40.1,127,5,1,0,1,11.900420160649796,Penalty area close
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Altay Bayındır,0.0308,Saved,104.7,54.5,1,1,0,1,1,21.07937380474097,Penalty area edge
3930174,Bruno Miguel Borges Fernandes,Portugal,Altay Bayındır,0.0411,Blocked,92.6,41.8,3,1,0,0,0,27.459060435491967,Outside box
3930174,Muhammed Kerem Aktürkoğlu,Turkey,Diogo Meireles Costa,0.0483,Off T,107.8,44.4,4,1,0,0,0,12.969194269498782,Penalty area close
3930174,Muhammed Kerem Aktürkoğlu,Turkey,Diogo Meireles Costa,0.4502,Wayward,116.2,36.6,5,1,0,0,0,5.099019513592782,6-yard box
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Altay Bayındır,0.0634,Off T,113.1,34.1,7,1,0,0,0,9.078546139112808,6-yard box
3930174,Rafael Alexandre Conceição Leão,Portugal,Altay Bayındır,0.0417,Wayward,108.6,34.2,14,1,0,0,0,12.790621564255588,Penalty area close
3930174,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Altay Bayındır,0.3171,Goal,108.8,44.0,20,1,1,0,1,11.892854997854807,Penalty area close
3930174,Bruno Miguel Borges Fernandes,Portugal,Altay Bayındır,0.037,Off T,103.2,29.7,23,1,0,0,0,19.706090429103384,Penalty area edge
3930174,Muhammed Kerem Aktürkoğlu,Turkey,Diogo Meireles Costa,0.0997,Saved,110.9,27.4,30,1,0,1,1,15.54252231782216,Penalty area close
3930174,Orkun Kökçü,Turkey,Diogo Meireles Costa,0.0621,Blocked,108.6,51.3,31,1,0,0,0,16.051479682571326,Penalty area close
3930174,Hakan Çalhanoğlu,Turkey,Diogo Meireles Costa,0.008,Blocked,99.0,60.0,31,1,0,0,0,29.0,Outside box
3930174,Bruno Miguel Borges Fernandes,Portugal,Altay Bayındır,0.0717,Off T,104.7,54.4,34,1,0,0,0,21.01071155387175,Penalty area edge
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Altay Bayındır,0.0568,Off T,101.7,30.6,36,1,0,0,0,20.57304061144098,Penalty area edge
3930174,Orkun Kökçü,Turkey,Diogo Meireles Costa,0.0391,Saved,94.9,32.7,40,1,0,1,1,26.140007651108284,Outside box
3930174,Yusuf Yazıcı,Turkey,Diogo Meireles Costa,0.0065,Saved,89.4,55.2,52,2,0,1,1,34.167235767618074,Outside box
3930174,Bruno Miguel Borges Fernandes,Portugal,Altay Bayındır,0.8519,Goal,111.5,36.3,55,2,1,0,1,9.270382947861433,6-yard box
3930174,Yusuf Yazıcı,Turkey,Diogo Meireles Costa,0.02,Blocked,99.9,27.2,59,2,0,0,0,23.829603437741046,Penalty area edge
3930174,Kenan Yildiz,Turkey,Diogo Meireles Costa,0.026,Off T,97.1,24.9,62,2,0,0,0,27.430275244699974,Outside box
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Altay Bayındır,0.1973,Wayward,113.1,37.7,65,2,0,0,0,7.273238618387277,6-yard box
3930174,Arda Güler,Turkey,Diogo Meireles Costa,0.0148,Blocked,91.0,51.3,80,2,0,0,0,31.12378511685235,Outside box
3930174,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Altay Bayındır,0.1676,Blocked,107.0,35.5,89,2,0,0,0,13.756816492197604,Penalty area close
3930174,Arda Güler,Turkey,Diogo Meireles Costa,0.0042,Wayward,60.9,25.6,90,2,0,0,0,60.82902267832355,Outside box
