match_id,player_name,team_name,type_name,gk_name,xg,outcome,shot_x,shot_y
3930169,Xherdan Shaqiri,Switzerland,Shot,Angus Gunn,0.08584379,Goal,98.1,32.5
3930169,Silvan Widmer,Switzerland,Shot,Angus Gunn,0.04224507,Off T,104.0,52.2
3930169,Dan Ndoye,Switzerland,Shot,Angus Gunn,0.05182667,Blocked,110.8,33.1
3930169,Dan Ndoye,Switzerland,Shot,Angus Gunn,0.22225732,Saved,111.7,31.1
3930169,Jack Hendry,Scotland,Shot,Yann Sommer,0.066154584,Wayward,107.7,38.9
3930169,Che Adams,Scotland,Shot,Yann Sommer,0.10378359,Saved,116.8,47.4
3930169,Granit Xhaka,Switzerland,Shot,Angus Gunn,0.039015256,Saved,103.8,25.1
3930169,Ruben Vargas,Switzerland,Shot,Angus Gunn,0.026921839,Saved,104.0,23.4
3930169,Dan Ndoye,Switzerland,Shot,Angus Gunn,0.293888,Saved,102.8,37.7
3930169,Ruben Vargas,Switzerland,Shot,Angus Gunn,0.04814583,Off T,107.2,25.6
3930169,Billy Gilmour,Scotland,Shot,Yann Sommer,0.025520865,Blocked,89.4,44.5
3930169,Grant Campbell Hanley,Scotland,Shot,Yann Sommer,0.19868778,Post,114.8,36.6
3930169,Scott McKenna,Scotland,Shot,Yann Sommer,0.025902173,Off T,106.4,38.2
3930169,Billy Gilmour,Scotland,Shot,Yann Sommer,0.062246423,Blocked,112.3,34.2
3930169,Dan Ndoye,Switzerland,Shot,Angus Gunn,0.034561172,Off T,108.3,23.4
3930169,Scott McTominay,Scotland,Shot,Yann Sommer,0.049823087,Wayward,109.4,43.5
3930169,Scott McTominay,Scotland,Shot,Yann Sommer,0.06748764,Blocked,107.3,44.8
3930169,Scott McTominay,Scotland,Shot,Yann Sommer,0.065750904,Blocked,107.7,42.7
3930169,Kenneth McLean,Scotland,Shot,Yann Sommer,0.011382165,Saved,98.5,60.6
3930169,Mohamed Zeki Amdouni,Switzerland,Shot,Angus Gunn,0.10971865,Off T,112.3,34.8
3930169,Callum McGregor,Scotland,Shot,Yann Sommer,0.032622617,Off T,100.0,32.0
3942819,Xavi Simons,Netherlands,Shot,Jordan Pickford,0.04893475,Goal,99.6,51.2
3942819,Harry Kane,England,Shot,Bart Verbruggen,0.028932061,Saved,88.2,36.6
3942819,Bukayo Saka,England,Shot,Bart Verbruggen,0.07174964,Blocked,104.5,41.6
3942819,Harry Kane,England,Shot,Bart Verbruggen,0.7835,Goal,108.1,40.0
3942819,Phil Foden,England,Shot,Bart Verbruggen,0.17228934,Saved,117.0,47.6
3942819,Donyell Malen,Netherlands,Shot,Jordan Pickford,0.039829366,Blocked,102.9,45.1
3942819,Denzel Dumfries,Netherlands,Shot,Jordan Pickford,0.0631593,Post,111.3,43.4
3942819,Phil Foden,England,Shot,Bart Verbruggen,0.028710563,Post,95.8,51.6
3942819,Phil Foden,England,Shot,Bart Verbruggen,0.03463848,Saved,98.4,50.6
3942819,Kobbie Mainoo,England,Shot,Bart Verbruggen,0.029809527,Blocked,98.8,52.9
3942819,Virgil van Dijk,Netherlands,Shot,Jordan Pickford,0.08157874,Saved,109.5,33.3
3942819,Denzel Dumfries,Netherlands,Shot,Jordan Pickford,0.058512155,Off T,111.1,44.6
3942819,Wout Weghorst,Netherlands,Shot,Jordan Pickford,0.057835978,Blocked,110.4,38.9
3942819,Xavi Simons,Netherlands,Shot,Jordan Pickford,0.06232192,Saved,103.5,45.0
3942819,Cole Palmer,England,Shot,Bart Verbruggen,0.051446717,Off T,104.8,50.4
3942819,Ollie Watkins,England,Shot,Bart Verbruggen,0.035494413,Goal,110.4,53.5
3943043,Nicholas Williams Arthuer,Spain,Shot,Jordan Pickford,0.06802966,Blocked,115.6,28.4
3943043,Robin Aime Robert Le Normand,Spain,Shot,Jordan Pickford,0.11746518,Off T,112.9,36.2
3943043,Declan Rice,England,Shot,Unai Simón Mendibil,0.0489952,Blocked,96.2,40.8
3943043,Fabián Ruiz Peña,Spain,Shot,Jordan Pickford,0.048117142,Saved,101.2,49.8
3943043,Daniel Olmo Carvajal,Spain,Shot,Jordan Pickford,0.02654902,Blocked,95.0,31.2
3943043,Álvaro Borja Morata Martín,Spain,Shot,Jordan Pickford,0.07835983,Blocked,113.9,30.2
3943043,Harry Kane,England,Shot,Unai Simón Mendibil,0.048372418,Blocked,102.6,36.7
3943043,Phil Foden,England,Shot,Unai Simón Mendibil,0.1796937,Saved,114.4,29.9
3943043,Nicholas Williams Arthuer,Spain,Shot,Jordan Pickford,0.1124816,Goal,109.9,28.0
3943043,Daniel Olmo Carvajal,Spain,Shot,Jordan Pickford,0.2455793,Off T,108.8,32.1
3943043,Álvaro Borja Morata Martín,Spain,Shot,Jordan Pickford,0.02528921,Blocked,95.8,46.1
3943043,Álvaro Borja Morata Martín,Spain,Shot,Jordan Pickford,0.24310583,Wayward,110.9,51.0
3943043,Nicholas Williams Arthuer,Spain,Shot,Jordan Pickford,0.04913289,Off T,97.2,43.4
3943043,Jude Bellingham,England,Shot,Unai Simón Mendibil,0.05628593,Off T,99.0,37.2
3943043,Lamine Yamal Nasraoui Ebana,Spain,Shot,Jordan Pickford,0.16213313,Saved,103.5,49.7
3943043,Aymeric Laporte,Spain,Shot,Jordan Pickford,0.097933225,Blocked,111.9,43.8
3943043,Fabián Ruiz Peña,Spain,Shot,Jordan Pickford,0.03257165,Off T,93.3,35.9
3943043,Ollie Watkins,England,Shot,Unai Simón Mendibil,0.07470869,Blocked,91.0,40.1
3943043,Mikel Oyarzabal Ugarte,Spain,Shot,Jordan Pickford,0.037707567,Saved,112.0,24.9
3943043,Cole Palmer,England,Shot,Unai Simón Mendibil,0.03794335,Goal,98.4,49.0
3943043,Lamine Yamal Nasraoui Ebana,Spain,Shot,Jordan Pickford,0.16392969,Saved,107.2,50.2
3943043,Mikel Oyarzabal Ugarte,Spain,Shot,Jordan Pickford,0.2833282,Goal,111.2,36.3
3943043,Declan Rice,England,Shot,Unai Simón Mendibil,0.057442125,Saved,109.5,44.1
3943043,Marc Guehi,England,Shot,Unai Simón Mendibil,0.117154144,Blocked,114.8,35.5
3943043,Declan Rice,England,Shot,Unai Simón Mendibil,0.10578214,Off T,113.1,41.4
3942752,Fabián Ruiz Peña,Spain,Shot,Mike Maignan,0.19328672,Off T,115.4,35.9
3942752,Randal Kolo Muani,France,Shot,Unai Simón Mendibil,0.27131972,Goal,114.9,43.7
3942752,Kylian Mbappé Lottin,France,Shot,Unai Simón Mendibil,0.030292137,Blocked,88.6,45.1
3942752,Kylian Mbappé Lottin,France,Shot,Unai Simón Mendibil,0.08122322,Blocked,102.9,30.2
3942752,Lamine Yamal Nasraoui Ebana,Spain,Shot,Mike Maignan,0.02681241,Goal,93.2,47.1
3942752,Daniel Olmo Carvajal,Spain,Shot,Mike Maignan,0.07387237,Goal,111.6,50.8
3942752,Fabián Ruiz Peña,Spain,Shot,Mike Maignan,0.04887295,Blocked,99.7,39.5
3942752,Lamine Yamal Nasraoui Ebana,Spain,Shot,Mike Maignan,0.024287114,Blocked,97.7,49.9
3942752,Aurélien Djani Tchouaméni,France,Shot,Unai Simón Mendibil,0.08108944,Saved,111.9,37.4
3942752,Kylian Mbappé Lottin,France,Shot,Unai Simón Mendibil,0.037130367,Saved,111.3,24.4
3942752,Dayotchanculle Upamecano,France,Shot,Unai Simón Mendibil,0.09654521,Off T,115.4,46.4
3942752,Theo Bernard François Hernández,France,Shot,Unai Simón Mendibil,0.12171783,Off T,103.1,34.5
3942752,Lamine Yamal Nasraoui Ebana,Spain,Shot,Mike Maignan,0.05438437,Off T,100.4,51.7
3942752,Kylian Mbappé Lottin,France,Shot,Unai Simón Mendibil,0.09963949,Off T,104.1,29.6
3942752,Antoine Griezmann,France,Shot,Unai Simón Mendibil,0.03180728,Blocked,109.8,46.9
3942382,Memphis Depay,Netherlands,Shot,Fehmi Mert Günok,0.1305271,Off T,103.7,33.2
3942382,Memphis Depay,Netherlands,Shot,Fehmi Mert Günok,0.064000264,Blocked,108.3,42.5
3942382,Salih Özcan,Turkey,Shot,Bart Verbruggen,0.025876114,Off T,94.1,49.4
3942382,Xavi Simons,Netherlands,Shot,Fehmi Mert Günok,0.03922345,Off T,95.1,32.8
3942382,Hakan Çalhanoğlu,Turkey,Shot,Bart Verbruggen,0.018811692,Blocked,98.9,57.7
3942382,Abdülkerim Bardakcı,Turkey,Shot,Bart Verbruggen,0.103276074,Off T,110.5,34.8
3942382,Arda Güler,Turkey,Shot,Bart Verbruggen,0.006275559,Off T,99.3,66.6
3942382,Kenan Yildiz,Turkey,Shot,Bart Verbruggen,0.019850902,Off T,105.0,22.8
3942382,Samet Akaydin,Turkey,Shot,Bart Verbruggen,0.24565445,Goal,117.9,35.1
3942382,Steven Bergwijn,Netherlands,Shot,Fehmi Mert Günok,0.025480429,Off T,93.2,50.5
3942382,Arda Güler,Turkey,Shot,Bart Verbruggen,0.042380717,Saved to Post,90.2,45.9
3942382,Memphis Depay,Netherlands,Shot,Fehmi Mert Günok,0.02907499,Saved,95.0,31.7
3942382,Memphis Depay,Netherlands,Shot,Fehmi Mert Günok,0.03874837,Blocked,102.6,24.6
3942382,Kenan Yildiz,Turkey,Shot,Bart Verbruggen,0.038447194,Saved,97.4,42.2
3942382,Cody Mathès Gakpo,Netherlands,Shot,Fehmi Mert Günok,0.07885103,Blocked,110.5,37.0
3942382,Wout Weghorst,Netherlands,Shot,Fehmi Mert Günok,0.15561853,Saved,114.1,47.8
3942382,Stefan de Vrij,Netherlands,Shot,Fehmi Mert Günok,0.061265625,Goal,110.1,39.1
3942382,Joey Veerman,Netherlands,Shot,Fehmi Mert Günok,0.024245147,Blocked,95.1,28.0
3942382,Cenk Tosun,Turkey,Shot,Bart Verbruggen,0.041926187,Off T,108.2,46.5
3942382,Mehmet Zeki Çelik,Turkey,Shot,Bart Verbruggen,0.24236712,Blocked,110.5,50.7
3942382,Muhammed Kerem Aktürkoğlu,Turkey,Shot,Bart Verbruggen,0.08011716,Blocked,110.2,29.0
3942382,Cenk Tosun,Turkey,Shot,Bart Verbruggen,0.07797563,Off T,111.3,34.1
3942382,Cody Mathès Gakpo,Netherlands,Shot,Fehmi Mert Günok,0.07189418,Saved,106.9,25.8
3942382,Muhammed Kerem Aktürkoğlu,Turkey,Shot,Bart Verbruggen,0.095398486,Off T,115.1,30.4
3942382,Semih Kılıçsoy,Turkey,Shot,Bart Verbruggen,0.113987,Saved,111.3,41.6
3942382,Hakan Çalhanoğlu,Turkey,Shot,Bart Verbruggen,0.030088589,Blocked,101.2,29.4
3942349,Bruno Miguel Borges Fernandes,Portugal,Shot,Mike Maignan,0.02740746,Blocked,92.5,32.9
3942349,Theo Bernard François Hernández,France,Shot,Diogo Meireles Costa,0.017666074,Saved,91.4,26.7
3942349,Antoine Griezmann,France,Shot,Diogo Meireles Costa,0.009978434,Blocked,98.0,59.1
3942349,Eduardo Camavinga,France,Shot,Diogo Meireles Costa,0.021160081,Off T,94.9,25.6
3942349,Bruno Miguel Borges Fernandes,Portugal,Shot,Mike Maignan,0.03952836,Off T,93.9,26.0
3942349,Kylian Mbappé Lottin,France,Shot,Diogo Meireles Costa,0.033553086,Saved,99.5,28.3
3942349,Aurélien Djani Tchouaméni,France,Shot,Diogo Meireles Costa,0.019283272,Blocked,89.5,30.2
3942349,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Shot,Mike Maignan,0.04770692,Blocked,111.7,47.2
3942349,Bruno Miguel Borges Fernandes,Portugal,Shot,Mike Maignan,0.13447225,Saved,109.3,52.1
3942349,João Pedro Cavaco Cancelo,Portugal,Shot,Mike Maignan,0.052601743,Off T,105.7,52.8
3942349,Aurélien Djani Tchouaméni,France,Shot,Diogo Meireles Costa,0.006239464,Wayward,91.6,23.0
3942349,Vitor Machado Ferreira,Portugal,Shot,Mike Maignan,0.264942,Saved,110.4,32.9
3942349,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Mike Maignan,0.1352057,Saved,118.7,45.1
3942349,Randal Kolo Muani,France,Shot,Diogo Meireles Costa,0.116558924,Blocked,107.2,49.3
3942349,Kylian Mbappé Lottin,France,Shot,Diogo Meireles Costa,0.022234876,Blocked,108.1,54.2
3942349,Ousmane Dembélé,France,Shot,Diogo Meireles Costa,0.010713111,Blocked,113.7,56.4
3942349,Eduardo Camavinga,France,Shot,Diogo Meireles Costa,0.23683809,Post,114.8,50.0
3942349,Ousmane Dembélé,France,Shot,Diogo Meireles Costa,0.02501046,Post,99.1,57.0
3942349,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Mike Maignan,0.010742701,Blocked,99.5,61.1
3942349,Vitor Machado Ferreira,Portugal,Shot,Mike Maignan,0.00655848,Blocked,88.0,22.7
3942349,N'Golo Kanté,France,Shot,Diogo Meireles Costa,0.02393025,Saved,93.9,33.2
3942349,N'Golo Kanté,France,Shot,Diogo Meireles Costa,0.052443802,Saved,96.4,33.1
3942349,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Shot,Mike Maignan,0.050959174,Blocked,107.5,53.3
3942349,Kylian Mbappé Lottin,France,Shot,Diogo Meireles Costa,0.019525701,Off T,96.1,25.4
3942349,Kylian Mbappé Lottin,France,Shot,Diogo Meireles Costa,0.04812045,Saved,99.9,39.0
3942349,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Mike Maignan,0.2695404,Off T,111.4,42.7
3942349,Kylian Mbappé Lottin,France,Shot,Diogo Meireles Costa,0.06612929,Blocked,106.6,32.5
3942349,Marcus Thuram,France,Shot,Diogo Meireles Costa,0.18562049,Off T,101.2,43.9
3942349,Rafael Alexandre Conceição Leão,Portugal,Shot,Mike Maignan,0.13186198,Blocked,109.9,35.7
3942349,Francisco Fernandes Conceição,Portugal,Shot,Mike Maignan,0.021586083,Off T,103.0,56.4
3942349,João Félix Sequeira,Portugal,Shot,Mike Maignan,0.08330991,Off T,116.0,30.8
3942349,Ousmane Dembélé,France,Shot,Diogo Meireles Costa,0.0539449,Off T,100.5,47.5
3942349,Bradley Barcola,France,Shot,Diogo Meireles Costa,0.059450485,Off T,114.4,28.4
3942349,Dayotchanculle Upamecano,France,Shot,Diogo Meireles Costa,0.039004326,Wayward,109.6,37.4
3942349,Nuno Mendes,Portugal,Shot,Mike Maignan,0.1323755,Saved,103.1,38.3
3942349,Ousmane Dembélé,France,Shot,Diogo Meireles Costa,0.7835,Goal,108.1,40.1
3942349,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Mike Maignan,0.7835,Goal,108.1,40.1
3942349,Youssouf Fofana,France,Shot,Diogo Meireles Costa,0.7835,Goal,108.1,40.1
3942349,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Shot,Mike Maignan,0.7835,Goal,108.1,40.1
3942349,Jules Koundé,France,Shot,Diogo Meireles Costa,0.7835,Goal,108.1,40.1
3942349,João Félix Sequeira,Portugal,Shot,Mike Maignan,0.7835,Post,108.1,40.1
3942349,Bradley Barcola,France,Shot,Diogo Meireles Costa,0.7835,Goal,108.1,40.1
3942349,Nuno Mendes,Portugal,Shot,Mike Maignan,0.7835,Goal,108.1,40.1
3942349,Theo Bernard François Hernández,France,Shot,Diogo Meireles Costa,0.7835,Goal,108.1,40.1
3930180,Tijjani Reijnders,Netherlands,Shot,Patrick Pentz,0.14255726,Off T,106.5,38.9
3930180,Donyell Malen,Netherlands,Shot,Patrick Pentz,0.35075784,Off T,105.6,32.9
3930180,Marcel Sabitzer,Austria,Shot,Bart Verbruggen,0.055332307,Blocked,102.9,33.1
3930180,Florian Grillitsch,Austria,Shot,Bart Verbruggen,0.012392985,Saved,94.8,24.0
3930180,Tijjani Reijnders,Netherlands,Shot,Patrick Pentz,0.044637516,Off T,95.2,44.7
3930180,Marcel Sabitzer,Austria,Shot,Bart Verbruggen,0.02351871,Saved,97.9,25.3
3930180,Florian Grillitsch,Austria,Shot,Bart Verbruggen,0.035556145,Blocked,101.1,31.8
3930180,Marko Arnautović,Austria,Shot,Bart Verbruggen,0.46128318,Saved,112.7,41.3
3930180,Patrick Wimmer,Austria,Shot,Bart Verbruggen,0.057999488,Blocked,94.7,40.5
3930180,Jerdy Schouten,Netherlands,Shot,Patrick Pentz,0.07204104,Blocked,107.5,50.1
3930180,Memphis Depay,Netherlands,Shot,Patrick Pentz,0.37566358,Post,114.9,35.9
3930180,Florian Grillitsch,Austria,Shot,Bart Verbruggen,0.09956471,Off T,111.8,41.6
3930180,Cody Mathès Gakpo,Netherlands,Shot,Patrick Pentz,0.12614554,Goal,107.4,30.2
3930180,Virgil van Dijk,Netherlands,Shot,Patrick Pentz,0.14079262,Blocked,114.4,37.3
3930180,Romano Schmid,Austria,Shot,Bart Verbruggen,0.17982809,Goal,110.2,40.7
3930180,Xavi Simons,Netherlands,Shot,Patrick Pentz,0.020448573,Off T,74.0,47.8
3930180,Memphis Depay,Netherlands,Shot,Patrick Pentz,0.121777005,Goal,109.7,37.5
3930180,Marcel Sabitzer,Austria,Shot,Bart Verbruggen,0.1324231,Goal,114.9,29.1
3930180,Wout Weghorst,Netherlands,Shot,Patrick Pentz,0.080460265,Off T,107.3,41.3
3930180,Memphis Depay,Netherlands,Shot,Patrick Pentz,0.03492738,Blocked,111.2,25.1
3930171,Pierre-Emile Højbjerg,Denmark,Shot,Jordan Pickford,0.025765574,Saved,97.1,27.4
3930171,Phil Foden,England,Shot,Kasper Schmeichel,0.10147241,Off T,104.5,51.4
3930171,Harry Kane,England,Shot,Kasper Schmeichel,0.052686803,Blocked,97.3,38.5
3930171,Harry Kane,England,Shot,Kasper Schmeichel,0.45489097,Goal,112.9,40.4
3930171,Christian Dannemann Eriksen,Denmark,Shot,Jordan Pickford,0.01892699,Blocked,108.4,56.6
3930171,Jonas Older Wind,Denmark,Shot,Jordan Pickford,0.06100823,Saved,112.3,34.5
3930171,Christian Dannemann Eriksen,Denmark,Shot,Jordan Pickford,0.039681155,Blocked,102.6,49.8
3930171,Marc Guehi,England,Shot,Kasper Schmeichel,0.021727161,Off T,115.3,53.4
3930171,Jonas Older Wind,Denmark,Shot,Jordan Pickford,0.03800949,Blocked,108.2,50.4
3930171,Morten Hjulmand,Denmark,Shot,Jordan Pickford,0.019366447,Goal,88.6,40.7
3930171,Morten Hjulmand,Denmark,Shot,Jordan Pickford,0.037683774,Blocked,97.2,49.3
3930171,Joachim Andersen,Denmark,Shot,Jordan Pickford,0.011467024,Off T,117.7,28.2
3930171,Phil Foden,England,Shot,Kasper Schmeichel,0.025206389,Saved,94.2,31.4
3930171,Pierre-Emile Højbjerg,Denmark,Shot,Jordan Pickford,0.021093283,Saved,93.1,54.1
3930171,Phil Foden,England,Shot,Kasper Schmeichel,0.01993659,Off T,95.5,54.6
3930171,Jonas Older Wind,Denmark,Shot,Jordan Pickford,0.0451295,Blocked,101.3,49.5
3930171,Declan Rice,England,Shot,Kasper Schmeichel,0.021318365,Saved,93.7,26.4
3930171,Bukayo Saka,England,Shot,Kasper Schmeichel,0.06160539,Off T,115.1,49.3
3930171,Phil Foden,England,Shot,Kasper Schmeichel,0.035421107,Post,96.8,51.3
3930171,Bukayo Saka,England,Shot,Kasper Schmeichel,0.22372523,Off T,110.1,50.4
3930171,Bukayo Saka,England,Shot,Kasper Schmeichel,0.04036888,Off T,103.9,55.8
3930171,Christian Dannemann Eriksen,Denmark,Shot,Jordan Pickford,0.02688801,Off T,93.3,45.6
3930171,Mikkel Damsgaard,Denmark,Shot,Jordan Pickford,0.017544413,Saved,96.1,28.0
3930171,Ollie Watkins,England,Shot,Kasper Schmeichel,0.114346,Saved,115.0,51.1
3930171,Pierre-Emile Højbjerg,Denmark,Shot,Jordan Pickford,0.022561343,Saved,89.7,32.2
3930171,Pierre-Emile Højbjerg,Denmark,Shot,Jordan Pickford,0.01088163,Saved,85.4,47.2
3930171,Andreas Christensen,Denmark,Shot,Jordan Pickford,0.2926257,Off T,113.5,39.7
3930171,Pierre-Emile Højbjerg,Denmark,Shot,Jordan Pickford,0.04469684,Off T,100.5,30.8
3942226,Pedro González López,Spain,Shot,Manuel Neuer,0.11743693,Saved,101.5,39.7
3942226,Nicholas Williams Arthuer,Spain,Shot,Manuel Neuer,0.021921165,Off T,91.9,28.7
3942226,Lamine Yamal Nasraoui Ebana,Spain,Shot,Manuel Neuer,0.084460065,Off T,98.9,48.6
3942226,Álvaro Borja Morata Martín,Spain,Shot,Manuel Neuer,0.013587153,Blocked,100.2,21.9
3942226,Fabián Ruiz Peña,Spain,Shot,Manuel Neuer,0.06860946,Off T,98.6,41.5
3942226,Kai Havertz,Germany,Shot,Unai Simón Mendibil,0.07551446,Saved,110.4,40.0
3942226,Aymeric Laporte,Spain,Shot,Manuel Neuer,0.020855846,Saved,95.6,23.8
3942226,Jonathan Tah,Germany,Shot,Unai Simón Mendibil,0.021546038,Blocked,109.2,32.9
3942226,Kai Havertz,Germany,Shot,Unai Simón Mendibil,0.154297,Saved,102.7,39.0
3942226,Daniel Olmo Carvajal,Spain,Shot,Manuel Neuer,0.029002221,Saved,92.1,45.5
3942226,Lamine Yamal Nasraoui Ebana,Spain,Shot,Manuel Neuer,0.027097616,Saved,89.1,49.3
3942226,Álvaro Borja Morata Martín,Spain,Shot,Manuel Neuer,0.15766257,Off T,112.2,43.8
3942226,Robert Andrich,Germany,Shot,Unai Simón Mendibil,0.020109814,Off T,96.7,56.2
3942226,Daniel Olmo Carvajal,Spain,Shot,Manuel Neuer,0.16316466,Goal,103.6,42.7
3942226,Jamal Musiala,Germany,Shot,Unai Simón Mendibil,0.040737197,Blocked,98.6,44.9
3942226,Nicholas Williams Arthuer,Spain,Shot,Manuel Neuer,0.12471274,Wayward,107.4,52.1
3942226,Florian Wirtz,Germany,Shot,Unai Simón Mendibil,0.028129423,Blocked,93.1,39.8
3942226,Niclas Füllkrug,Germany,Shot,Unai Simón Mendibil,0.046607595,Off T,111.8,47.0
3942226,Robert Andrich,Germany,Shot,Unai Simón Mendibil,0.06904092,Saved,99.8,43.6
3942226,Kai Havertz,Germany,Shot,Unai Simón Mendibil,0.08557191,Blocked,108.8,33.1
3942226,Niclas Füllkrug,Germany,Shot,Unai Simón Mendibil,0.078394026,Off T,110.7,39.3
3942226,Niclas Füllkrug,Germany,Shot,Unai Simón Mendibil,0.10089645,Post,109.2,42.6
3942226,Jamal Musiala,Germany,Shot,Unai Simón Mendibil,0.06056656,Off T,111.0,25.7
3942226,Kai Havertz,Germany,Shot,Unai Simón Mendibil,0.037947286,Off T,93.1,21.7
3942226,Fabián Ruiz Peña,Spain,Shot,Manuel Neuer,0.04979181,Off T,96.6,34.4
3942226,Maximilian Mittelstädt,Germany,Shot,Unai Simón Mendibil,0.040309463,Blocked,97.2,39.1
3942226,Florian Wirtz,Germany,Shot,Unai Simón Mendibil,0.119556814,Goal,111.8,45.5
3942226,Thomas Müller,Germany,Shot,Unai Simón Mendibil,0.23735376,Off T,113.2,43.6
3942226,Ferrán Torres García,Spain,Shot,Manuel Neuer,0.051860645,Wayward,106.6,43.2
3942226,Mikel Oyarzabal Ugarte,Spain,Shot,Manuel Neuer,0.026732832,Blocked,98.2,43.0
3942226,Daniel Olmo Carvajal,Spain,Shot,Manuel Neuer,0.018918002,Blocked,103.5,24.3
3942226,Robert Andrich,Germany,Shot,Unai Simón Mendibil,0.0269288,Off T,100.7,50.7
3942226,Mikel Oyarzabal Ugarte,Spain,Shot,Manuel Neuer,0.022105819,Off T,96.8,54.8
3942226,Florian Wirtz,Germany,Shot,Unai Simón Mendibil,0.1075199,Off T,102.4,36.0
3942226,Jamal Musiala,Germany,Shot,Unai Simón Mendibil,0.0490711,Blocked,100.3,44.6
3942226,Niclas Füllkrug,Germany,Shot,Unai Simón Mendibil,0.045802347,Off T,104.6,29.1
3942226,Mikel Oyarzabal Ugarte,Spain,Shot,Manuel Neuer,0.04228213,Off T,97.5,44.3
3942226,Niclas Füllkrug,Germany,Shot,Unai Simón Mendibil,0.052276906,Saved,108.4,43.4
3942226,Mikel Merino Zazón,Spain,Shot,Manuel Neuer,0.20066643,Goal,112.6,39.2
3942226,Joshua Kimmich,Germany,Shot,Unai Simón Mendibil,0.044950247,Blocked,98.8,45.3
3942226,Ferrán Torres García,Spain,Shot,Manuel Neuer,0.29318613,Wayward,111.5,50.9
3942226,Niclas Füllkrug,Germany,Shot,Unai Simón Mendibil,0.08594657,Off T,110.1,42.4
3938645,Romelu Lukaku Menama,Belgium,Shot,Anatolii Trubin,0.27452216,Saved,110.8,30.7
3938645,Roman Yaremchuk,Ukraine,Shot,Koen Casteels,0.030924592,Saved,91.1,43.1
3938645,Artem Dovbyk,Ukraine,Shot,Koen Casteels,0.040268533,Off T,94.9,34.0
3938645,Arthur Theate,Belgium,Shot,Anatolii Trubin,0.008175447,Off T,94.4,19.7
3938645,Volodymyr Brazhko,Ukraine,Shot,Koen Casteels,0.018024947,Blocked,91.9,51.3
3938645,Georgiy Sudakov,Ukraine,Shot,Koen Casteels,0.046265554,Off T,95.9,37.0
3938645,Roman Yaremchuk,Ukraine,Shot,Koen Casteels,0.10216147,Off T,111.3,37.0
3938645,Kevin De Bruyne,Belgium,Shot,Anatolii Trubin,0.005830124,Off T,88.1,69.5
3938645,Georgiy Sudakov,Ukraine,Shot,Koen Casteels,0.04998817,Saved,104.2,29.9
3938645,Georgiy Sudakov,Ukraine,Shot,Koen Casteels,0.0074785133,Saved,89.8,17.6
3938645,Kevin De Bruyne,Belgium,Shot,Anatolii Trubin,0.027014952,Saved,100.3,24.5
3938645,Youri Tielemans,Belgium,Shot,Anatolii Trubin,0.02085355,Blocked,96.3,25.6
3938645,Youri Tielemans,Belgium,Shot,Anatolii Trubin,0.03379251,Blocked,98.2,46.6
3938645,Jeremy Doku,Belgium,Shot,Anatolii Trubin,0.04610922,Blocked,100.3,45.7
3938645,Romelu Lukaku Menama,Belgium,Shot,Anatolii Trubin,0.032758437,Saved,105.3,54.2
3938645,Yannick Ferreira Carrasco,Belgium,Shot,Anatolii Trubin,0.06505812,Saved,102.0,34.5
3938645,Jeremy Doku,Belgium,Shot,Anatolii Trubin,0.049519155,Blocked,101.9,39.2
3938645,Artem Dovbyk,Ukraine,Shot,Koen Casteels,0.054199155,Blocked,116.1,30.6
3938645,Artem Dovbyk,Ukraine,Shot,Koen Casteels,0.0340628,Off T,108.5,53.2
3938645,Ruslan Malinovskiy,Ukraine,Shot,Koen Casteels,0.00018,Saved,119.0,79.3
3938645,Taras Stepanenko,Ukraine,Shot,Koen Casteels,0.06703938,Off T,112.4,45.3
3938645,Andriy Yarmolenko,Ukraine,Shot,Koen Casteels,0.015305686,Blocked,94.1,50.8
3938645,Johan Bakayoko,Belgium,Shot,Anatolii Trubin,0.06330791,Off T,103.2,48.4
3938645,Ruslan Malinovskiy,Ukraine,Shot,Koen Casteels,0.06252074,Blocked,97.8,42.7
3938645,Georgiy Sudakov,Ukraine,Shot,Koen Casteels,0.18075049,Saved,104.4,44.6
3938645,Yannick Ferreira Carrasco,Belgium,Shot,Anatolii Trubin,0.007042983,Blocked,108.7,18.4
3930184,Lukáš Provod,Czech Republic,Shot,Fehmi Mert Günok,0.031836256,Saved,99.4,27.2
3930184,Kenan Yildiz,Turkey,Shot,Matěj Kovář,0.008673587,Blocked,112.6,21.5
3930184,Arda Güler,Turkey,Shot,Matěj Kovář,0.026633171,Off T,90.5,37.1
3930184,David Jurásek,Czech Republic,Shot,Fehmi Mert Günok,0.0066083334,Saved,80.6,30.1
3930184,Robin Hranáč,Czech Republic,Shot,Fehmi Mert Günok,0.2578839,Off T,113.5,37.1
3930184,Robin Hranáč,Czech Republic,Shot,Fehmi Mert Günok,0.07917333,Blocked,112.5,35.8
