match_id,player,team,gk_name,outcome,is_goal,xg,shot_x,shot_y,gk_x,gk_y,dist_off_line,lateral_offset,dist_to_shot,extreme_position,own_keeper_advanced
3930173,Antoine Griezmann,France,Bart Verbruggen,Saved,0,0.0084621785,95.1,22.1,118.4,37.6,1.6,-2.4,27.98,False,False
3930173,Aurélien Djani Tchouaméni,France,Bart Verbruggen,Blocked,0,0.009652127,96.6,20.8,117.2,37.6,2.8,-2.4,26.58,False,False
3930173,Ousmane Dembélé,France,Bart Verbruggen,Blocked,0,0.048582327,98.5,45.2,118.0,40.5,2.0,0.5,20.06,False,False
3930173,Marcus Thuram,France,Bart Verbruggen,Off T,0,0.07412944,98.8,41.7,117.7,40.2,2.3,0.2,18.96,False,False
3930173,Antoine Griezmann,France,Bart Verbruggen,Blocked,0,0.043873254,99.3,55.2,118.6,41.2,1.4,1.2,23.84,False,False
3930173,Cody Mathès Gakpo,Netherlands,Mike Maignan,Saved,0,0.049663115,99.8,29.6,118.2,38.8,1.8,-1.2,20.57,False,False
3930173,Ousmane Dembélé,France,Bart Verbruggen,Off T,0,0.05260031,102.5,50.5,117.5,42.5,2.5,2.5,17.0,False,False
3930173,Xavi Simons,Netherlands,Mike Maignan,Wayward,0,0.106497265,103.9,36.2,117.3,38.5,2.7,-1.5,13.6,False,False
3930173,Jeremie Frimpong,Netherlands,Mike Maignan,Blocked,0,0.07304683,105.9,50.3,117.0,43.0,3.0,3.0,13.29,False,False
3930173,Virgil van Dijk,Netherlands,Mike Maignan,Blocked,0,0.024942296,106.8,38.5,118.2,40.2,1.8,0.2,11.53,False,False
3930173,N'Golo Kanté,France,Bart Verbruggen,Blocked,0,0.07711755,107.0,50.6,117.7,42.4,2.3,2.4,13.48,False,False
3930173,Antoine Griezmann,France,Bart Verbruggen,Saved,0,0.067954645,107.6,35.3,117.8,39.0,2.2,-1.0,10.85,False,False
3930173,Antoine Griezmann,France,Bart Verbruggen,Off T,0,0.09589434,107.7,37.5,116.9,38.3,3.1,-1.7,9.23,False,False
3930173,Jeremie Frimpong,Netherlands,Mike Maignan,Saved,0,0.09676152,108.6,53.7,116.1,45.2,3.9,5.2,11.34,False,False
3930173,Aurélien Djani Tchouaméni,France,Bart Verbruggen,Off T,0,0.06818111,109.8,41.1,117.9,40.5,2.1,0.5,8.12,False,False
3930173,Marcus Thuram,France,Bart Verbruggen,Off T,0,0.057095893,109.8,55.4,117.9,43.7,2.1,3.7,14.23,False,False
3930173,Memphis Depay,Netherlands,Mike Maignan,Saved,0,0.27552643,110.3,32.8,117.7,36.8,2.3,-3.2,8.41,False,False
3930173,Adrien Rabiot,France,Bart Verbruggen,Off T,0,0.19072829,110.5,38.1,118.4,41.7,1.6,1.7,8.68,False,False
3930173,Antoine Griezmann,France,Bart Verbruggen,Saved,0,0.38357785,113.8,43.8,117.9,42.6,2.1,2.6,4.27,False,False
3930174,Arda Güler,Turkey,Diogo Meireles Costa,Wayward,0,0.004203976,60.9,25.6,105.5,39.2,14.5,-0.8,46.63,True,False
3930174,Yusuf Yazıcı,Turkey,Diogo Meireles Costa,Saved,0,0.006459761,89.4,55.2,118.8,40.5,1.2,0.5,32.87,False,False
3930174,Arda Güler,Turkey,Diogo Meireles Costa,Blocked,0,0.014791918,91.0,51.3,118.0,40.4,2.0,0.4,29.12,False,False
3930174,Bruno Miguel Borges Fernandes,Portugal,Altay Bayındır,Blocked,0,0.041098516,92.6,41.8,118.8,39.9,1.2,-0.1,26.27,False,False
3930174,Rúben Diogo Da Silva Neves,Portugal,Altay Bayındır,Off T,0,0.024696983,93.8,50.2,117.3,40.7,2.7,0.7,25.35,False,False
3930174,Orkun Kökçü,Turkey,Diogo Meireles Costa,Saved,0,0.039146766,94.9,32.7,117.7,39.4,2.3,-0.6,23.76,False,False
3930174,Kenan Yildiz,Turkey,Diogo Meireles Costa,Off T,0,0.025981167,97.1,24.9,117.9,38.6,2.1,-1.4,24.91,False,False
3930174,Hakan Çalhanoğlu,Turkey,Diogo Meireles Costa,Blocked,0,0.008017924,99.0,60.0,117.4,41.1,2.6,1.1,26.38,False,False
3930174,Yusuf Yazıcı,Turkey,Diogo Meireles Costa,Blocked,0,0.019997858,99.9,27.2,117.3,37.3,2.7,-2.7,20.12,False,False
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Altay Bayındır,Off T,0,0.056781985,101.7,30.6,117.7,38.8,2.3,-1.2,17.98,False,False
3930174,Bruno Miguel Borges Fernandes,Portugal,Altay Bayındır,Off T,0,0.0370126,103.2,29.7,117.3,39.6,2.7,-0.4,17.23,False,False
3930174,Bruno Miguel Borges Fernandes,Portugal,Altay Bayındır,Off T,0,0.07170779,104.7,54.4,116.3,44.0,3.7,4.0,15.58,False,False
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Altay Bayındır,Saved,0,0.030822832,104.7,54.5,117.8,42.8,2.2,2.8,17.56,False,False
3930174,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Altay Bayındır,Blocked,0,0.16763084,107.0,35.5,116.8,38.2,3.2,-1.8,10.17,False,False
3930174,Muhammed Kerem Aktürkoğlu,Turkey,Diogo Meireles Costa,Off T,0,0.048342027,107.8,44.4,117.4,41.8,2.6,1.8,9.95,False,False
3930174,Rafael Alexandre Conceição Leão,Portugal,Altay Bayındır,Wayward,0,0.04168335,108.6,34.2,118.1,39.2,1.9,-0.8,10.74,False,False
3930174,Orkun Kökçü,Turkey,Diogo Meireles Costa,Blocked,0,0.06214549,108.6,51.3,118.8,43.6,1.2,3.6,12.78,False,False
3930174,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Altay Bayındır,Goal,1,0.3171335,108.8,44.0,117.3,40.8,2.7,0.8,9.08,False,False
3930174,Muhammed Kerem Aktürkoğlu,Turkey,Diogo Meireles Costa,Saved,0,0.09970065,110.9,27.4,117.7,36.1,2.3,-3.9,11.04,False,False
3930174,Bruno Miguel Borges Fernandes,Portugal,Altay Bayındır,Goal,1,0.85188305,111.5,36.3,113.5,39.8,6.5,-0.2,4.03,False,False
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Altay Bayındır,Off T,0,0.06344055,113.1,34.1,118.1,39.1,1.9,-0.9,7.07,False,False
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Altay Bayındır,Wayward,0,0.19733512,113.1,37.7,118.6,41.4,1.4,1.4,6.63,False,False
3930174,Muhammed Kerem Aktürkoğlu,Turkey,Diogo Meireles Costa,Wayward,0,0.45019928,116.2,36.6,118.9,40.7,1.1,0.7,4.91,False,False
3930175,Răzvan Gabriel Marin,Romania,Koen Casteels,Off T,0,0.005796874,83.8,29.8,117.8,38.7,2.2,-1.3,35.15,False,False
3930175,Radu Drăgușin,Romania,Koen Casteels,Blocked,0,0.015765483,90.4,46.8,117.9,40.7,2.1,0.7,28.17,False,False
3930175,Răzvan Gabriel Marin,Romania,Koen Casteels,Off T,0,0.020378055,93.6,55.2,117.2,42.3,2.8,2.3,26.9,False,False
3930175,Kevin De Bruyne,Belgium,Florin Constantin Niţă,Off T,0,0.025171522,94.3,30.6,117.6,38.5,2.4,-1.5,24.6,False,False
3930175,Amadou Onana,Belgium,Florin Constantin Niţă,Wayward,0,0.021880424,95.2,41.2,116.7,40.8,3.3,0.8,21.5,False,False
3930175,Dennis Man,Romania,Koen Casteels,Saved,0,0.021334786,95.8,55.5,117.9,42.6,2.1,2.6,25.59,False,False
3930175,Valentin Mihai Mihăilă,Romania,Koen Casteels,Off T,0,0.036989477,96.8,36.4,118.2,40.1,1.8,0.1,21.72,False,False
3930175,Valentin Mihai Mihăilă,Romania,Koen Casteels,Off T,0,0.039179783,97.2,31.6,117.4,38.6,2.6,-1.4,21.38,False,False
3930175,Youri Tielemans,Belgium,Florin Constantin Niţă,Blocked,0,0.041907914,97.9,35.9,117.9,38.6,2.1,-1.4,20.18,False,False
3930175,Valentin Mihai Mihăilă,Romania,Koen Casteels,Blocked,0,0.030926589,99.7,27.7,117.4,37.9,2.6,-2.1,20.43,False,False
3930175,Kevin De Bruyne,Belgium,Florin Constantin Niţă,Off T,0,0.025796724,100.1,24.4,117.7,38.0,2.3,-2.0,22.24,False,False
3930175,Youri Tielemans,Belgium,Florin Constantin Niţă,Goal,1,0.056764796,100.4,44.1,117.7,41.3,2.3,1.3,17.53,False,False
3930175,Kevin De Bruyne,Belgium,Florin Constantin Niţă,Saved,0,0.13007036,101.0,40.8,117.0,40.2,3.0,0.2,16.01,False,False
3930175,Dennis Man,Romania,Koen Casteels,Saved,0,0.033510946,102.7,54.8,117.7,42.1,2.3,2.1,19.65,False,False
3930175,Kevin De Bruyne,Belgium,Florin Constantin Niţă,Saved,0,0.09735306,103.1,52.4,114.9,43.9,5.1,3.9,14.54,False,False
3930175,Dodi Lukebakio,Belgium,Florin Constantin Niţă,Blocked,0,0.031616453,103.5,54.0,117.5,42.8,2.5,2.8,17.93,False,False
3930175,Dodi Lukebakio,Belgium,Florin Constantin Niţă,Saved,0,0.078508794,105.6,47.5,117.3,41.7,2.7,1.7,13.06,False,False
3930175,Romelu Lukaku Menama,Belgium,Florin Constantin Niţă,Blocked,0,0.072152875,105.7,50.3,118.7,43.1,1.3,3.1,14.86,False,False
3930175,Denis Alibec,Romania,Koen Casteels,Blocked,0,0.36282617,105.8,34.7,109.1,37.0,10.9,-3.0,4.02,True,False
3930175,Valentin Mihai Mihăilă,Romania,Koen Casteels,Off T,0,0.11731382,106.3,28.4,116.6,35.9,3.4,-4.1,12.74,False,False
3930175,Kevin De Bruyne,Belgium,Florin Constantin Niţă,Goal,1,0.17672184,106.4,44.6,109.1,43.7,10.9,3.7,2.85,True,False
3930175,Dennis Man,Romania,Koen Casteels,Saved,0,0.32217968,107.2,46.5,112.3,43.8,7.7,3.8,5.77,False,False
3930175,Romelu Lukaku Menama,Belgium,Florin Constantin Niţă,Saved,0,0.20404467,109.0,43.5,118.1,41.8,1.9,1.8,9.26,False,False
3930175,Leandro Trossard,Belgium,Florin Constantin Niţă,Blocked,0,0.033712856,109.3,54.4,117.1,44.7,2.9,4.7,12.45,False,False
3930175,Romelu Lukaku Menama,Belgium,Florin Constantin Niţă,Blocked,0,0.1279859,109.4,38.9,117.5,38.1,2.5,-1.9,8.14,False,False
3930175,Jan Vertonghen,Belgium,Florin Constantin Niţă,Off T,0,0.104912855,109.5,34.6,119.0,37.7,1.0,-2.3,9.99,False,False
3930175,Jeremy Doku,Belgium,Florin Constantin Niţă,Off T,0,0.11017092,110.6,27.2,117.2,36.0,2.8,-4.0,11.0,False,False
3930175,Romelu Lukaku Menama,Belgium,Florin Constantin Niţă,Saved,0,0.16418488,111.0,45.3,118.3,42.6,1.7,2.6,7.78,False,False
3930175,Andrei Burcă Andonie,Romania,Koen Casteels,Off T,0,0.11149162,112.0,41.3,119.0,41.6,1.0,1.6,7.01,False,False
3930175,Radu Drăgușin,Romania,Koen Casteels,Saved,0,0.10383942,112.5,41.9,119.3,40.7,0.7,0.7,6.91,False,False
3930175,Radu Drăgușin,Romania,Koen Casteels,Wayward,0,0.024504332,112.9,29.4,118.9,38.3,1.1,-1.7,10.73,False,False
3930175,Romelu Lukaku Menama,Belgium,Florin Constantin Niţă,Saved,0,0.10830227,114.2,51.8,118.4,44.5,1.6,4.5,8.42,False,False
3930175,Dodi Lukebakio,Belgium,Florin Constantin Niţă,Blocked,0,0.012732397,114.9,25.6,118.9,36.1,1.1,-3.9,11.24,False,False
3930175,Jeremy Doku,Belgium,Florin Constantin Niţă,Saved,0,0.021825416,116.0,27.9,118.7,36.5,1.3,-3.5,9.01,False,False
3930176,Robert Andrich,Germany,Yann Sommer,Blocked,0,0.021470767,89.8,32.6,118.3,39.7,1.7,-0.3,29.37,False,False
3930176,Granit Xhaka,Switzerland,Manuel Neuer,Saved,0,0.028437931,93.4,33.9,117.9,39.2,2.1,-0.8,25.07,False,False
3930176,Kwadwo Duah,Switzerland,Manuel Neuer,Saved,0,0.024068562,93.6,51.6,117.2,41.5,2.8,1.5,25.67,False,False
3930176,David Raum,Germany,Yann Sommer,Off T,0,0.024444293,94.6,26.2,116.8,38.5,3.2,-1.5,25.38,False,False
3930176,Robert Andrich,Germany,Yann Sommer,Off T,0,0.024752146,95.2,40.1,118.8,39.7,1.2,-0.3,23.6,False,False
3930176,Toni Kroos,Germany,Yann Sommer,Off T,0,0.04210514,95.3,38.1,117.6,39.3,2.4,-0.7,22.33,False,False
3930176,İlkay Gündoğan,Germany,Yann Sommer,Blocked,0,0.037393745,96.5,38.1,118.0,39.6,2.0,-0.4,21.55,False,False
3930176,Jamal Musiala,Germany,Yann Sommer,Saved,0,0.10492643,101.0,49.4,115.4,42.3,4.6,2.3,16.06,False,False
3930176,Dan Ndoye,Switzerland,Manuel Neuer,Off T,0,0.046368696,101.6,26.3,116.7,37.2,3.3,-2.8,18.62,False,False
3930176,İlkay Gündoğan,Germany,Yann Sommer,Off T,0,0.13064142,103.1,41.9,116.4,40.5,3.6,0.5,13.37,False,False
3930176,Leroy Sané,Germany,Yann Sommer,Off T,0,0.037312206,104.6,53.2,118.3,41.7,1.7,1.7,17.89,False,False
3930176,Kai Havertz,Germany,Yann Sommer,Off T,0,0.074331574,107.1,49.6,117.9,42.4,2.1,2.4,12.98,False,False
3930176,Kai Havertz,Germany,Yann Sommer,Blocked,0,0.087086074,108.1,35.2,118.5,38.9,1.5,-1.1,11.04,False,False
3930176,İlkay Gündoğan,Germany,Yann Sommer,Blocked,0,0.06176375,110.0,40.4,118.4,40.7,1.6,0.7,8.41,False,False
3930176,Kai Havertz,Germany,Yann Sommer,Off T,0,0.06201411,110.4,38.4,119.0,40.6,1.0,0.6,8.88,False,False
3930176,Kai Havertz,Germany,Yann Sommer,Saved,0,0.08929836,113.5,44.4,119.1,41.5,0.9,1.5,6.31,False,False
3930176,Niclas Füllkrug,Germany,Yann Sommer,Goal,1,0.16287667,113.6,41.4,119.0,40.4,1.0,0.4,5.49,False,False
3930176,Dan Ndoye,Switzerland,Manuel Neuer,Goal,1,0.18121041,113.7,35.0,117.2,37.0,2.8,-3.0,4.03,False,False
3930176,Kai Havertz,Germany,Yann Sommer,Post,0,0.18030311,114.0,42.8,118.7,41.1,1.3,1.1,5.0,False,False
3930176,Joshua Kimmich,Germany,Yann Sommer,Blocked,0,0.09524317,114.2,47.9,118.6,43.4,1.4,3.4,6.29,False,False
3930176,Antonio Rüdiger,Germany,Yann Sommer,Off T,0,0.07583652,114.5,47.4,119.2,41.1,0.8,1.1,7.86,False,False
3930176,Kai Havertz,Germany,Yann Sommer,Off T,0,0.22987874,115.1,42.0,119.2,41.4,0.8,1.4,4.14,False,False
3930177,Dominik Szoboszlai,Hungary,Angus Gunn,Blocked,0,0.025828812,88.7,42.2,119.7,39.6,0.3,-0.4,31.11,False,False
3930177,Bendegúz Bolla,Hungary,Angus Gunn,Saved,0,0.015725836,89.7,52.3,118.2,41.5,1.8,1.5,30.48,False,False
3930177,Ádám Nagy,Hungary,Angus Gunn,Off T,0,0.028947517,93.3,29.7,115.8,39.8,4.2,-0.2,24.66,False,False
3930177,Roland Sallai,Hungary,Angus Gunn,Off T,0,0.019044949,94.0,53.7,117.4,42.1,2.6,2.1,26.12,False,False
3930177,Dominik Szoboszlai,Hungary,Angus Gunn,Off T,0,0.043323457,94.9,41.6,118.5,40.1,1.5,0.1,23.65,False,False
3930177,Callum McGregor,Scotland,Péter Gulácsi,Blocked,0,0.026212929,95.1,32.3,117.9,39.3,2.1,-0.7,23.85,False,False
3930177,Che Adams,Scotland,Péter Gulácsi,Off T,0,0.020522645,96.1,25.7,118.4,39.0,1.6,-1.0,25.96,False,False
3930177,András Schäfer,Hungary,Angus Gunn,Off T,0,0.029436294,97.0,44.5,118.9,40.3,1.1,0.3,22.3,False,False
3930177,András Schäfer,Hungary,Angus Gunn,Saved,0,0.0365714,103.9,55.7,117.4,42.8,2.6,2.8,18.67,False,False
3930177,Roland Sallai,Hungary,Angus Gunn,Blocked,0,0.038458098,104.1,28.3,117.3,37.6,2.7,-2.4,16.15,False,False
3930177,Roland Sallai,Hungary,Angus Gunn,Saved,0,0.05792367,104.9,32.0,118.4,37.9,1.6,-2.1,14.73,False,False
3930177,Lewis Morgan,Scotland,Péter Gulácsi,Blocked,0,0.05578008,105.4,30.9,117.2,37.2,2.8,-2.8,13.38,False,False
3930177,Kevin Csoboth,Hungary,Angus Gunn,Goal,1,0.26290518,107.2,36.6,115.6,41.1,4.4,1.1,9.53,False,False
3930177,Callum McGregor,Scotland,Péter Gulácsi,Blocked,0,0.0810196,110.3,39.8,118.4,40.4,1.6,0.4,8.12,False,False
3930177,Márton Dárdai,Hungary,Angus Gunn,Off T,0,0.05713405,110.5,43.0,118.3,41.6,1.7,1.6,7.92,False,False
3930177,Dominik Szoboszlai,Hungary,Angus Gunn,Saved,0,0.06067144,111.0,54.9,118.7,43.7,1.3,3.7,13.59,False,False
3930177,Kevin Csoboth,Hungary,Angus Gunn,Post,0,0.18480031,113.8,51.1,117.2,45.5,2.8,5.5,6.55,False,False
3930177,Willi Orban,Hungary,Angus Gunn,Post,0,0.14024208,116.5,32.3,117.9,35.3,2.1,-4.7,3.31,False,False
3930178,Gianluca Scamacca,Italy,Dominik Livaković,Blocked,0,0.013674787,87.8,29.5,118.6,39.4,1.4,-0.6,32.35,False,False
3930178,Luka Sučić,Croatia,Gianluigi Donnarumma,Saved,0,0.021476122,91.7,51.0,118.7,41.2,1.3,1.2,28.72,False,False
3930178,Giacomo Raspadori,Italy,Dominik Livaković,Blocked,0,0.06597319,94.2,44.2,118.7,39.3,1.3,-0.7,24.99,False,False
3930178,Luka Modrić,Croatia,Gianluigi Donnarumma,Blocked,0,0.020104777,99.8,54.3,118.5,42.7,1.5,2.7,22.01,False,False
3930178,Lorenzo Pellegrini,Italy,Dominik Livaković,Saved,0,0.027555797,103.4,27.1,118.0,36.5,2.0,-3.5,17.36,False,False
3930178,Mattia Zaccagni,Italy,Dominik Livaković,Goal,1,0.11067648,103.4,28.0,115.1,37.1,4.9,-2.9,14.82,False,False
3930178,Lorenzo Pellegrini,Italy,Dominik Livaković,Off T,0,0.040648647,103.9,30.6,118.0,37.0,2.0,-3.0,15.48,False,False
3930178,Mateo Retegui,Italy,Dominik Livaković,Blocked,0,0.050440855,106.2,36.1,118.6,38.9,1.4,-1.1,12.71,False,False
3930178,Andrej Kramarić,Croatia,Gianluigi Donnarumma,Blocked,0,0.024291756,107.2,26.5,118.1,36.0,1.9,-4.0,14.46,False,False
3930178,Davide Frattesi,Italy,Dominik Livaković,Blocked,0,0.05347716,107.5,29.9,118.5,37.0,1.5,-3.0,13.09,False,False
3930178,Mateo Retegui,Italy,Dominik Livaković,Blocked,0,0.02528777,111.3,25.7,117.9,34.4,2.1,-5.6,10.92,False,False
3930178,Ante Budimir,Croatia,Gianluigi Donnarumma,Saved,0,0.14855804,111.3,40.9,118.5,40.1,1.5,0.1,7.24,False,False
3930178,Matteo Darmian,Italy,Dominik Livaković,Blocked,0,0.055198677,112.1,28.1,118.2,36.2,1.8,-3.8,10.14,False,False
3930178,Alessandro Bastoni,Italy,Dominik Livaković,Saved,0,0.14318198,113.0,33.8,118.2,39.3,1.8,-0.7,7.57,False,False
3930178,Mateo Retegui,Italy,Dominik Livaković,Blocked,0,0.11477187,113.2,41.4,118.8,40.8,1.2,0.8,5.63,False,False
3930178,Alessandro Bastoni,Italy,Dominik Livaković,Off T,0,0.16923,114.2,42.9,118.7,40.2,1.3,0.2,5.25,False,False
3930178,Giovanni Di Lorenzo,Italy,Dominik Livaković,Blocked,0,0.11527714,114.6,34.8,119.3,38.0,0.7,-2.0,5.69,False,False
3930178,Luka Modrić,Croatia,Gianluigi Donnarumma,Goal,1,0.48530436,114.9,35.5,117.7,37.8,2.3,-2.2,3.62,False,False
3930179,Daniel Olmo Carvajal,Spain,Thomas Strakosha,Off T,0,0.006101164,61.0,43.8,103.5,41.9,16.5,1.9,42.54,True,False
3930179,Medon Berisha,Albania,David Raya Martin,Blocked,0,0.03180046,94.4,46.8,118.6,41.2,1.4,1.2,24.84,False,False
3930179,Kristjan Asllani,Albania,David Raya Martin,Saved,0,0.027896741,95.6,37.2,118.9,38.7,1.1,-1.3,23.35,False,False
3930179,Kristjan Asllani,Albania,David Raya Martin,Blocked,0,0.030892402,95.7,31.3,119.1,39.1,0.9,-0.9,24.67,False,False
3930179,Fermin Lopez Marin,Spain,Thomas Strakosha,Wayward,0,0.008684722,95.9,60.5,118.0,40.9,2.0,0.9,29.54,False,False
3930179,Daniel Olmo Carvajal,Spain,Thomas Strakosha,Off T,0,0.0103651,96.3,57.9,118.2,42.6,1.8,2.6,26.72,False,False
3930179,Kristjan Asllani,Albania,David Raya Martin,Blocked,0,0.044980317,96.6,33.2,118.9,40.7,1.1,0.7,23.53,False,False
3930179,Jasir Asani,Albania,David Raya Martin,Saved,0,0.008626999,96.6,62.0,117.9,42.2,2.1,2.2,29.08,False,False
3930179,Fermin Lopez Marin,Spain,Thomas Strakosha,Blocked,0,0.02939205,97.4,48.1,116.3,41.5,3.7,1.5,20.02,False,False
3930179,Kristjan Asllani,Albania,David Raya Martin,Off T,0,0.025797911,98.4,23.9,118.3,38.2,1.7,-1.8,24.51,False,False
3930179,José Luis Sanmartín Mato,Spain,Thomas Strakosha,Off T,0,0.014968767,104.0,24.3,118.8,38.5,1.2,-1.5,20.51,False,False
3930179,Armando Broja,Albania,David Raya Martin,Saved,0,0.117052965,105.7,48.1,115.2,42.6,4.8,2.6,10.98,False,False
3930179,Mikel Merino Zazón,Spain,Thomas Strakosha,Off T,0,0.100341134,107.1,33.1,118.8,37.9,1.2,-2.1,12.65,False,False
3930179,Mikel Merino Zazón,Spain,Thomas Strakosha,Saved,0,0.025040166,107.3,33.1,119.3,39.3,0.7,-0.7,13.51,False,False
3930179,Ferrán Torres García,Spain,Thomas Strakosha,Goal,1,0.10358183,107.5,53.5,115.9,44.2,4.1,4.2,12.53,False,False
3930179,José Luis Sanmartín Mato,Spain,Thomas Strakosha,Off T,0,0.060585164,107.6,38.7,119.2,39.8,0.8,-0.2,11.65,False,False
3930179,Daniel Olmo Carvajal,Spain,Thomas Strakosha,Blocked,0,0.06142092,107.7,27.1,117.7,35.9,2.3,-4.1,13.32,False,False
3930179,Mikel Oyarzabal Ugarte,Spain,Thomas Strakosha,Saved,0,0.18723619,108.6,44.8,110.4,44.2,9.6,4.2,1.9,True,False
3930179,Armando Broja,Albania,David Raya Martin,Saved,0,0.111852095,108.8,40.8,119.2,40.7,0.8,0.7,10.4,False,False
3930179,Berat Djimsiti,Albania,David Raya Martin,Wayward,0,0.04627785,109.2,44.2,119.0,41.9,1.0,1.9,10.07,False,False
3930179,Ferrán Torres García,Spain,Thomas Strakosha,Off T,0,0.030360926,109.6,50.2,119.1,42.0,0.9,2.0,12.55,False,False
3930179,Daniel Vivian Moreno,Spain,Thomas Strakosha,Wayward,0,0.046571102,109.7,40.6,119.5,40.1,0.5,0.1,9.81,False,False
3930179,José Luis Sanmartín Mato,Spain,Thomas Strakosha,Off T,0,0.06717369,110.4,36.2,119.0,37.8,1.0,-2.2,8.75,False,False
3930179,Arbër Hoxha,Albania,David Raya Martin,Off T,0,0.05797654,111.0,26.6,118.4,37.1,1.6,-2.9,12.85,False,False
3930179,Daniel Olmo Carvajal,Spain,Thomas Strakosha,Blocked,0,0.10403911,113.0,47.4,118.7,43.0,1.3,3.0,7.2,False,False
3930179,Álvaro Borja Morata Martín,Spain,Thomas Strakosha,Off T,0,0.09585059,113.8,35.1,119.2,38.9,0.8,-1.1,6.6,False,False
3930180,Xavi Simons,Netherlands,Patrick Pentz,Off T,0,0.020448573,74.0,47.8,108.4,25.2,11.6,-14.8,41.16,True,False
3930180,Patrick Wimmer,Austria,Bart Verbruggen,Blocked,0,0.057999488,94.7,40.5,117.2,40.0,2.8,0.0,22.51,False,False
3930180,Florian Grillitsch,Austria,Bart Verbruggen,Saved,0,0.012392985,94.8,24.0,118.0,37.7,2.0,-2.3,26.94,False,False
3930180,Tijjani Reijnders,Netherlands,Patrick Pentz,Off T,0,0.044637516,95.2,44.7,117.4,40.7,2.6,0.7,22.56,False,False
3930180,Marcel Sabitzer,Austria,Bart Verbruggen,Saved,0,0.02351871,97.9,25.3,118.7,38.3,1.3,-1.7,24.53,False,False
3930180,Florian Grillitsch,Austria,Bart Verbruggen,Blocked,0,0.035556145,101.1,31.8,117.3,37.4,2.7,-2.6,17.14,False,False
3930180,Marcel Sabitzer,Austria,Bart Verbruggen,Blocked,0,0.055332307,102.9,33.1,118.4,38.5,1.6,-1.5,16.41,False,False
3930180,Donyell Malen,Netherlands,Patrick Pentz,Off T,0,0.35075784,105.6,32.9,112.4,35.7,7.6,-4.3,7.35,False,False
3930180,Tijjani Reijnders,Netherlands,Patrick Pentz,Off T,0,0.14255726,106.5,38.9,117.7,38.9,2.3,-1.1,11.2,False,False
3930180,Wout Weghorst,Netherlands,Patrick Pentz,Off T,0,0.080460265,107.3,41.3,116.8,40.4,3.2,0.4,9.54,False,False
3930180,Cody Mathès Gakpo,Netherlands,Patrick Pentz,Goal,1,0.12614554,107.4,30.2,117.2,37.4,2.8,-2.6,12.16,False,False
3930180,Jerdy Schouten,Netherlands,Patrick Pentz,Blocked,0,0.07204104,107.5,50.1,118.1,43.0,1.9,3.0,12.76,False,False
3930180,Memphis Depay,Netherlands,Patrick Pentz,Goal,1,0.121777005,109.7,37.5,117.9,40.0,2.1,0.0,8.57,False,False
3930180,Romano Schmid,Austria,Bart Verbruggen,Goal,1,0.17982809,110.2,40.7,118.8,37.6,1.2,-2.4,9.14,False,False
3930180,Memphis Depay,Netherlands,Patrick Pentz,Blocked,0,0.03492738,111.2,25.1,118.3,36.5,1.7,-3.5,13.43,False,False
3930180,Florian Grillitsch,Austria,Bart Verbruggen,Off T,0,0.09956471,111.8,41.6,119.2,41.2,0.8,1.2,7.41,False,False
3930180,Marko Arnautović,Austria,Bart Verbruggen,Saved,0,0.46128318,112.7,41.3,115.7,40.7,4.3,0.7,3.06,False,False
3930180,Virgil van Dijk,Netherlands,Patrick Pentz,Blocked,0,0.14079262,114.4,37.3,119.3,39.6,0.7,-0.4,5.41,False,False
3930180,Marcel Sabitzer,Austria,Bart Verbruggen,Goal,1,0.1324231,114.9,29.1,118.4,36.1,1.6,-3.9,7.83,False,False
3930180,Memphis Depay,Netherlands,Patrick Pentz,Post,0,0.37566358,114.9,35.9,118.2,41.1,1.8,1.1,6.16,False,False
3930181,Phil Foden,England,Jan Oblak,Off T,0,0.011521615,88.6,43.7,118.4,39.4,1.6,-0.6,30.11,False,False
3930181,Phil Foden,England,Jan Oblak,Saved,0,0.02118464,89.4,52.7,118.8,40.1,1.2,0.1,31.99,False,False
3930181,Harry Kane,England,Jan Oblak,Blocked,0,0.022610057,89.8,50.8,115.4,42.5,4.6,2.5,26.91,False,False
3930181,Trent Alexander-Arnold,England,Jan Oblak,Off T,0,0.02242279,90.1,44.8,117.5,40.2,2.5,0.2,27.78,False,False
3930181,Adam Gnezda Čerin,Slovenia,Jordan Pickford,Off T,0,0.027896708,92.3,51.6,118.5,41.6,1.5,1.6,28.04,False,False
3930181,Andraž Šporar,Slovenia,Jordan Pickford,Blocked,0,0.025362415,92.8,35.5,117.7,38.4,2.3,-1.6,25.07,False,False
3930181,Andraž Šporar,Slovenia,Jordan Pickford,Saved Off Target,0,0.04272891,95.3,42.9,116.8,40.5,3.2,0.5,21.63,False,False
3930181,Phil Foden,England,Jan Oblak,Blocked,0,0.038287748,97.7,32.1,118.4,38.5,1.6,-1.5,21.67,False,False
3930181,Harry Kane,England,Jan Oblak,Saved,0,0.020003181,98.9,22.2,119.0,38.2,1.0,-1.8,25.69,False,False
