match_id,player,team,gk_name,outcome,is_goal,xg,shot_x,shot_y,gk_x,gk_y,dist_off_line,lateral_offset,shot_angle_deg,goal_coverage_pct,open_goal_pct
3930171,Marc Guehi,England,Kasper Schmeichel,Off T,0,0.021727161,115.3,53.4,118.8,43.4,1.2,3.4,11.45,0.3357,0.6643
3930171,Joachim Andersen,Denmark,Jordan Pickford,Off T,0,0.011467024,117.7,28.2,119.4,37.1,0.6,-2.9,8.15,0.3382,0.6618
3930172,Rodrigo Hernández Cascante,Spain,Gianluigi Donnarumma,Off T,0,0.0063212407,83.3,37.9,118.3,39.7,1.7,-0.3,12.4,0.2621,0.7379
3930172,Fabián Ruiz Peña,Spain,Gianluigi Donnarumma,Saved,0,0.020980582,88.6,42.3,118.9,39.0,1.1,-1.0,14.44,0.2591,0.7409
3930172,Pedro González López,Spain,Gianluigi Donnarumma,Saved,0,0.031200469,92.3,35.6,117.5,39.7,2.5,-0.3,16.04,0.2748,0.7252
3930172,Álvaro Borja Morata Martín,Spain,Gianluigi Donnarumma,Saved,0,0.039537966,93.0,33.9,116.3,38.1,3.7,-1.9,16.06,0.2897,0.7103
3930172,Fabián Ruiz Peña,Spain,Gianluigi Donnarumma,Off T,0,0.018837484,93.4,47.8,117.7,40.3,2.3,0.3,15.79,0.2737,0.7263
3930172,Lorenzo Pellegrini,Italy,Unai Simón Mendibil,Off T,0,0.041307483,94.5,25.7,118.5,39.7,1.5,-0.3,13.67,0.2656,0.7344
3930172,Fabián Ruiz Peña,Spain,Gianluigi Donnarumma,Saved,0,0.05605037,94.8,46.2,118.5,38.4,1.5,-1.6,17.05,0.2658,0.7342
3930172,Lamine Yamal Nasraoui Ebana,Spain,Gianluigi Donnarumma,Off T,0,0.022184672,97.3,55.7,117.3,42.5,2.7,2.5,13.69,0.2837,0.7163
3930172,Rodrigo Hernández Cascante,Spain,Gianluigi Donnarumma,Blocked,0,0.06796482,99.7,38.8,118.6,39.7,1.4,-0.3,22.22,0.2685,0.7315
3930172,Álvaro Borja Morata Martín,Spain,Gianluigi Donnarumma,Blocked,0,0.045866285,101.1,29.8,118.2,36.8,1.8,-3.2,18.76,0.2763,0.7237
3930172,Riccardo Calafiori,Italy,Unai Simón Mendibil,Off T,0,0.028129116,102.5,30.0,118.9,36.8,1.1,-3.2,19.74,0.2668,0.7332
3930172,Federico Chiesa,Italy,Unai Simón Mendibil,Off T,0,0.028738793,103.2,57.2,117.7,43.3,2.3,3.3,13.45,0.2897,0.7103
3930172,Nicholas Williams Arthuer,Spain,Gianluigi Donnarumma,Post,0,0.0101199495,103.5,21.2,117.6,37.4,2.4,-2.6,12.22,0.2926,0.7074
3930172,Ayoze Pérez Gutiérrez,Spain,Gianluigi Donnarumma,Saved,0,0.21283588,106.6,29.2,114.9,35.7,5.1,-4.3,20.94,0.4036,0.5964
3930172,Ayoze Pérez Gutiérrez,Spain,Gianluigi Donnarumma,Blocked,0,0.081019565,109.9,29.1,118.0,37.5,2.0,-2.5,21.53,0.3117,0.6883
3930172,Pedro González López,Spain,Gianluigi Donnarumma,Off T,0,0.22276898,110.9,35.1,118.4,36.5,1.6,-3.5,38.72,0.2515,0.7485
3930172,Ayoze Pérez Gutiérrez,Spain,Gianluigi Donnarumma,Saved,0,0.030097554,112.0,24.5,118.4,36.3,1.6,-3.7,12.52,0.3125,0.6875
3930172,Nicholas Williams Arthuer,Spain,Gianluigi Donnarumma,Off T,0,0.16577838,112.6,43.2,118.2,39.4,1.8,-0.6,50.39,0.3304,0.6696
3930172,Robin Aime Robert Le Normand,Spain,Gianluigi Donnarumma,Blocked,0,0.07005949,113.0,44.1,118.5,41.3,1.5,1.3,48.35,0.3182,0.6818
3930172,Pedro González López,Spain,Gianluigi Donnarumma,Saved,0,0.20873496,113.1,39.3,119.0,37.8,1.0,-2.2,59.82,0.2924,0.7076
3930172,Aymeric Laporte,Spain,Gianluigi Donnarumma,Off T,0,0.09134299,113.5,46.0,118.9,41.5,1.1,1.5,39.87,0.3009,0.6991
3930172,Álvaro Borja Morata Martín,Spain,Gianluigi Donnarumma,Saved Off Target,0,0.043265585,113.8,27.3,118.1,36.9,1.9,-3.1,15.11,0.3605,0.6395
3930172,Bryan Cristante,Italy,Unai Simón Mendibil,Saved,0,0.04522397,115.1,31.7,118.6,38.0,1.4,-2.0,27.01,0.35,0.65
3930172,Álvaro Borja Morata Martín,Spain,Gianluigi Donnarumma,Saved,0,0.0889132,115.3,49.5,117.5,45.5,2.5,5.5,21.32,0.5341,0.4659
3930173,Aurélien Djani Tchouaméni,France,Bart Verbruggen,Blocked,0,0.020245472,91.3,33.0,117.1,39.5,2.9,-0.5,15.0,0.2781,0.7219
3930173,Memphis Depay,Netherlands,Mike Maignan,Blocked,0,0.053838786,92.3,33.5,119.4,40.4,0.6,0.4,15.6,0.2555,0.7445
3930173,Tijjani Reijnders,Netherlands,Mike Maignan,Blocked,0,0.024566133,92.8,30.8,117.0,38.6,3.0,-1.4,15.06,0.281,0.719
3930173,Xavi Simons,Netherlands,Mike Maignan,Saved,0,0.033340927,94.8,31.5,115.0,38.2,5.0,-1.8,16.26,0.3119,0.6881
3930173,N'Golo Kanté,France,Bart Verbruggen,Off T,0,0.020307582,94.8,56.3,116.4,43.4,3.6,3.4,12.84,0.2917,0.7083
3930173,Antoine Griezmann,France,Bart Verbruggen,Saved,0,0.0084621785,95.1,22.1,118.4,37.6,1.6,-2.4,12.16,0.2672,0.7328
3930173,Aurélien Djani Tchouaméni,France,Bart Verbruggen,Blocked,0,0.009652127,96.6,20.8,117.2,37.6,2.8,-2.4,11.75,0.284,0.716
3930173,Ousmane Dembélé,France,Bart Verbruggen,Blocked,0,0.048582327,98.5,45.2,118.0,40.5,2.0,0.5,19.97,0.2756,0.7244
3930173,Marcus Thuram,France,Bart Verbruggen,Off T,0,0.07412944,98.8,41.7,117.7,40.2,2.3,0.2,21.24,0.2804,0.7196
3930173,Antoine Griezmann,France,Bart Verbruggen,Blocked,0,0.043873254,99.3,55.2,118.6,41.2,1.4,1.2,14.43,0.2681,0.7319
3930173,Cody Mathès Gakpo,Netherlands,Mike Maignan,Saved,0,0.049663115,99.8,29.6,118.2,38.8,1.8,-1.2,17.9,0.2745,0.7255
3930173,Ousmane Dembélé,France,Bart Verbruggen,Off T,0,0.05260031,102.5,50.5,117.5,42.5,2.5,2.5,19.27,0.2917,0.7083
3930173,Xavi Simons,Netherlands,Mike Maignan,Wayward,0,0.106497265,103.9,36.2,117.3,38.5,2.7,-1.5,26.56,0.3004,0.6996
3930173,Jeremie Frimpong,Netherlands,Mike Maignan,Blocked,0,0.07304683,105.9,50.3,117.0,43.0,3.0,3.0,21.33,0.3176,0.6824
3930173,Virgil van Dijk,Netherlands,Mike Maignan,Blocked,0,0.024942296,106.8,38.5,118.2,40.2,1.8,0.2,33.34,0.2895,0.7105
3930173,N'Golo Kanté,France,Bart Verbruggen,Blocked,0,0.07711755,107.0,50.6,117.7,42.4,2.3,2.4,21.4,0.3037,0.6963
3930173,Antoine Griezmann,France,Bart Verbruggen,Saved,0,0.067954645,107.6,35.3,117.8,39.0,2.2,-1.0,31.82,0.3039,0.6961
3930173,Antoine Griezmann,France,Bart Verbruggen,Off T,0,0.09589434,107.7,37.5,116.9,38.3,3.1,-1.7,34.81,0.3342,0.6658
3930173,Jeremie Frimpong,Netherlands,Mike Maignan,Saved,0,0.09676152,108.6,53.7,116.1,45.2,3.9,5.2,16.82,0.38,0.62
3930173,Aurélien Djani Tchouaméni,France,Bart Verbruggen,Off T,0,0.06818111,109.8,41.1,117.9,40.5,2.1,0.5,42.44,0.3148,0.6852
3930173,Marcus Thuram,France,Bart Verbruggen,Off T,0,0.057095893,109.8,55.4,117.9,43.7,2.1,3.7,14.09,0.3148,0.6852
3930173,Memphis Depay,Netherlands,Mike Maignan,Saved,0,0.27552643,110.3,32.8,117.7,36.8,2.3,-3.2,30.85,0.3277,0.6723
3930173,Adrien Rabiot,France,Bart Verbruggen,Off T,0,0.19072829,110.5,38.1,118.4,41.7,1.6,1.7,44.31,0.3006,0.6994
3930173,Antoine Griezmann,France,Bart Verbruggen,Saved,0,0.38357785,113.8,43.8,117.9,42.6,2.1,2.6,53.37,0.378,0.622
3930174,Arda Güler,Turkey,Diogo Meireles Costa,Wayward,0,0.004203976,60.9,25.6,105.5,39.2,14.5,-0.8,7.31,0.2129,0.7871
3930174,Yusuf Yazıcı,Turkey,Diogo Meireles Costa,Saved,0,0.006459761,89.4,55.2,118.8,40.5,1.2,0.5,12.0,0.2602,0.7398
3930174,Arda Güler,Turkey,Diogo Meireles Costa,Blocked,0,0.014791918,91.0,51.3,118.0,40.4,2.0,0.4,13.69,0.2685,0.7315
3930174,Bruno Miguel Borges Fernandes,Portugal,Altay Bayındır,Blocked,0,0.041098516,92.6,41.8,118.8,39.9,1.2,-0.1,16.54,0.2615,0.7385
3930174,Rúben Diogo Da Silva Neves,Portugal,Altay Bayındır,Off T,0,0.024696983,93.8,50.2,117.3,40.7,2.7,0.7,15.14,0.2787,0.7213
3930174,Orkun Kökçü,Turkey,Diogo Meireles Costa,Saved,0,0.039146766,94.9,32.7,117.7,39.4,2.3,-0.6,16.75,0.2752,0.7248
3930174,Kenan Yildiz,Turkey,Diogo Meireles Costa,Off T,0,0.025981167,97.1,24.9,117.9,38.6,2.1,-1.4,13.97,0.2752,0.7248
3930174,Hakan Çalhanoğlu,Turkey,Diogo Meireles Costa,Blocked,0,0.008017924,99.0,60.0,117.4,41.1,2.6,1.1,11.51,0.2853,0.7147
3930174,Yusuf Yazıcı,Turkey,Diogo Meireles Costa,Blocked,0,0.019997858,99.9,27.2,117.3,37.3,2.7,-2.7,16.25,0.2888,0.7112
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Altay Bayındır,Off T,0,0.056781985,101.7,30.6,117.7,38.8,2.3,-1.2,19.77,0.2859,0.7141
3930174,Bruno Miguel Borges Fernandes,Portugal,Altay Bayındır,Off T,0,0.0370126,103.2,29.7,117.3,39.6,2.7,-0.4,19.85,0.2979,0.7021
3930174,Bruno Miguel Borges Fernandes,Portugal,Altay Bayındır,Off T,0,0.07170779,104.7,54.4,116.3,44.0,3.7,4.0,16.05,0.3297,0.6703
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Altay Bayındır,Saved,0,0.030822832,104.7,54.5,117.8,42.8,2.2,2.8,15.95,0.292,0.708
3930174,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Altay Bayındır,Blocked,0,0.16763084,107.0,35.5,116.8,38.2,3.2,-1.8,30.98,0.3316,0.6684
3930174,Muhammed Kerem Aktürkoğlu,Turkey,Diogo Meireles Costa,Off T,0,0.048342027,107.8,44.4,117.4,41.8,2.6,1.8,32.67,0.3177,0.6823
3930174,Rafael Alexandre Conceição Leão,Portugal,Altay Bayındır,Wayward,0,0.04168335,108.6,34.2,118.1,39.2,1.9,-0.8,31.71,0.3,0.7
3930174,Orkun Kökçü,Turkey,Diogo Meireles Costa,Blocked,0,0.06214549,108.6,51.3,118.8,43.6,1.2,3.6,20.68,0.2794,0.7206
3930174,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Altay Bayındır,Goal,1,0.3171335,108.8,44.0,117.3,40.8,2.7,0.8,35.54,0.3294,0.6706
3930174,Muhammed Kerem Aktürkoğlu,Turkey,Diogo Meireles Costa,Saved,0,0.09970065,110.9,27.4,117.7,36.1,2.3,-3.9,17.89,0.3346,0.6654
3930174,Bruno Miguel Borges Fernandes,Portugal,Altay Bayındır,Goal,1,0.85188305,111.5,36.3,113.5,39.8,6.5,-0.2,44.19,0.0,1.0
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Altay Bayındır,Off T,0,0.06344055,113.1,34.1,118.1,39.1,1.9,-0.9,39.73,0.345,0.655
3930174,Cristiano Ronaldo dos Santos Aveiro,Portugal,Altay Bayındır,Wayward,0,0.19733512,113.1,37.7,118.6,41.4,1.4,1.4,56.24,0.3136,0.6864
3930174,Muhammed Kerem Aktürkoğlu,Turkey,Diogo Meireles Costa,Wayward,0,0.45019928,116.2,36.6,118.9,40.7,1.1,0.7,71.79,0.3519,0.6481
3930175,Răzvan Gabriel Marin,Romania,Koen Casteels,Off T,0,0.005796874,83.8,29.8,117.8,38.7,2.2,-1.3,11.7,0.2662,0.7338
3930175,Radu Drăgușin,Romania,Koen Casteels,Blocked,0,0.015765483,90.4,46.8,117.9,40.7,2.1,0.7,14.64,0.2691,0.7309
3930175,Răzvan Gabriel Marin,Romania,Koen Casteels,Off T,0,0.020378055,93.6,55.2,117.2,42.3,2.8,2.3,13.04,0.2797,0.7203
3930175,Kevin De Bruyne,Belgium,Florin Constantin Niţă,Off T,0,0.025171522,94.3,30.6,117.6,38.5,2.4,-1.5,15.67,0.2758,0.7242
3930175,Amadou Onana,Belgium,Florin Constantin Niţă,Wayward,0,0.021880424,95.2,41.2,116.7,40.8,3.3,0.8,18.28,0.2884,0.7116
3930175,Dennis Man,Romania,Koen Casteels,Saved,0,0.021334786,95.8,55.5,117.9,42.6,2.1,2.6,13.44,0.2738,0.7262
3930175,Valentin Mihai Mihăilă,Romania,Koen Casteels,Off T,0,0.036989477,96.8,36.4,118.2,40.1,1.8,0.1,19.13,0.271,0.729
3930175,Valentin Mihai Mihăilă,Romania,Koen Casteels,Off T,0,0.039179783,97.2,31.6,117.4,38.6,2.6,-1.4,17.62,0.2822,0.7178
3930175,Youri Tielemans,Belgium,Florin Constantin Niţă,Blocked,0,0.041907914,97.9,35.9,117.9,38.6,2.1,-1.4,19.87,0.2763,0.7237
3930175,Valentin Mihai Mihăilă,Romania,Koen Casteels,Blocked,0,0.030926589,99.7,27.7,117.4,37.9,2.6,-2.1,16.52,0.2867,0.7133
3930175,Kevin De Bruyne,Belgium,Florin Constantin Niţă,Off T,0,0.025796724,100.1,24.4,117.7,38.0,2.3,-2.0,14.33,0.2827,0.7173
3930175,Youri Tielemans,Belgium,Florin Constantin Niţă,Goal,1,0.056764796,100.4,44.1,117.7,41.3,2.3,1.3,22.16,0.2832,0.7168
3930175,Kevin De Bruyne,Belgium,Florin Constantin Niţă,Saved,0,0.13007036,101.0,40.8,117.0,40.2,3.0,0.2,23.74,0.2969,0.7031
3930175,Dennis Man,Romania,Koen Casteels,Saved,0,0.033510946,102.7,54.8,117.7,42.1,2.3,2.1,15.4,0.2883,0.7117
3930175,Kevin De Bruyne,Belgium,Florin Constantin Niţă,Saved,0,0.09735306,103.1,52.4,114.9,43.9,5.1,3.9,17.71,0.3581,0.6419
3930175,Dodi Lukebakio,Belgium,Florin Constantin Niţă,Blocked,0,0.031616453,103.5,54.0,117.5,42.8,2.5,2.8,16.27,0.2946,0.7054
3930175,Dodi Lukebakio,Belgium,Florin Constantin Niţă,Saved,0,0.078508794,105.6,47.5,117.3,41.7,2.7,1.7,24.95,0.3077,0.6923
3930175,Romelu Lukaku Menama,Belgium,Florin Constantin Niţă,Blocked,0,0.072152875,105.7,50.3,118.7,43.1,1.3,3.1,21.22,0.275,0.725
3930175,Denis Alibec,Romania,Koen Casteels,Blocked,0,0.36282617,105.8,34.7,109.1,37.0,10.9,-3.0,27.99,0.4633,0.5367
3930175,Valentin Mihai Mihăilă,Romania,Koen Casteels,Off T,0,0.11731382,106.3,28.4,116.6,35.9,3.4,-4.1,19.69,0.3325,0.6675
3930175,Kevin De Bruyne,Belgium,Florin Constantin Niţă,Goal,1,0.17672184,106.4,44.6,109.1,43.7,10.9,3.7,29.78,1.0,0.0
3930175,Dennis Man,Romania,Koen Casteels,Saved,0,0.32217968,107.2,46.5,112.3,43.8,7.7,3.8,28.31,0.6275,0.3725
3930175,Romelu Lukaku Menama,Belgium,Florin Constantin Niţă,Saved,0,0.20404467,109.0,43.5,118.1,41.8,1.9,1.8,36.89,0.3022,0.6978
3930175,Leandro Trossard,Belgium,Florin Constantin Niţă,Blocked,0,0.033712856,109.3,54.4,117.1,44.7,2.9,4.7,15.64,0.3429,0.6571
3930175,Romelu Lukaku Menama,Belgium,Florin Constantin Niţă,Blocked,0,0.1279859,109.4,38.9,117.5,38.1,2.5,-1.9,40.99,0.3272,0.6728
3930175,Jan Vertonghen,Belgium,Florin Constantin Niţă,Off T,0,0.104912855,109.5,34.6,119.0,37.7,1.0,-2.3,34.24,0.2763,0.7237
3930175,Jeremy Doku,Belgium,Florin Constantin Niţă,Off T,0,0.11017092,110.6,27.2,117.2,36.0,2.8,-4.0,17.66,0.3561,0.6439
3930175,Romelu Lukaku Menama,Belgium,Florin Constantin Niţă,Saved,0,0.16418488,111.0,45.3,118.3,42.6,1.7,2.6,37.72,0.3082,0.6918
3930175,Andrei Burcă Andonie,Romania,Koen Casteels,Off T,0,0.11149162,112.0,41.3,119.0,41.6,1.0,1.6,52.17,0.2857,0.7143
3930175,Radu Drăgușin,Romania,Koen Casteels,Saved,0,0.10383942,112.5,41.9,119.3,40.7,0.7,0.7,53.83,0.2757,0.7243
3930175,Radu Drăgușin,Romania,Koen Casteels,Wayward,0,0.024504332,112.9,29.4,118.9,38.3,1.1,-1.7,21.16,0.2958,0.7042
3930175,Romelu Lukaku Menama,Belgium,Florin Constantin Niţă,Saved,0,0.10830227,114.2,51.8,118.4,44.5,1.6,4.5,16.48,0.3452,0.6548
3930175,Dodi Lukebakio,Belgium,Florin Constantin Niţă,Blocked,0,0.012732397,114.9,25.6,118.9,36.1,1.1,-3.9,10.63,0.3187,0.6813
3930175,Jeremy Doku,Belgium,Florin Constantin Niţă,Saved,0,0.021825416,116.0,27.9,118.7,36.5,1.3,-3.5,12.33,0.3704,0.6296
3930176,Robert Andrich,Germany,Yann Sommer,Blocked,0,0.021470767,89.8,32.6,118.3,39.7,1.7,-0.3,14.26,0.2649,0.7351
3930176,Granit Xhaka,Switzerland,Manuel Neuer,Saved,0,0.028437931,93.4,33.9,117.9,39.2,2.1,-0.8,16.28,0.2714,0.7286
3930176,Kwadwo Duah,Switzerland,Manuel Neuer,Saved,0,0.024068562,93.6,51.6,117.2,41.5,2.8,1.5,14.52,0.2797,0.7203
3930176,David Raum,Germany,Yann Sommer,Off T,0,0.024444293,94.6,26.2,116.8,38.5,3.2,-1.5,13.92,0.286,0.714
3930176,Robert Andrich,Germany,Yann Sommer,Off T,0,0.024752146,95.2,40.1,118.8,39.7,1.2,-0.3,18.32,0.2627,0.7373
3930176,Toni Kroos,Germany,Yann Sommer,Off T,0,0.04210514,95.3,38.1,117.6,39.3,2.4,-0.7,18.29,0.2769,0.7231
3930176,İlkay Gündoğan,Germany,Yann Sommer,Blocked,0,0.037393745,96.5,38.1,118.0,39.6,2.0,-0.4,19.2,0.2733,0.7267
3930176,Jamal Musiala,Germany,Yann Sommer,Saved,0,0.10492643,101.0,49.4,115.4,42.3,4.6,2.3,19.33,0.3299,0.6701
3930176,Dan Ndoye,Switzerland,Manuel Neuer,Off T,0,0.046368696,101.6,26.3,116.7,37.2,3.3,-2.8,16.09,0.3046,0.6954
3930176,İlkay Gündoğan,Germany,Yann Sommer,Off T,0,0.13064142,103.1,41.9,116.4,40.5,3.6,0.5,26.33,0.3177,0.6823
3930176,Leroy Sané,Germany,Yann Sommer,Off T,0,0.037312206,104.6,53.2,118.3,41.7,1.7,1.7,17.31,0.281,0.719
3930176,Kai Havertz,Germany,Yann Sommer,Off T,0,0.074331574,107.1,49.6,117.9,42.4,2.1,2.4,23.05,0.2986,0.7014
3930176,Kai Havertz,Germany,Yann Sommer,Blocked,0,0.087086074,108.1,35.2,118.5,38.9,1.5,-1.1,32.64,0.2861,0.7139
3930176,İlkay Gündoğan,Germany,Yann Sommer,Blocked,0,0.06176375,110.0,40.4,118.4,40.7,1.6,0.7,43.55,0.2976,0.7024
3930176,Kai Havertz,Germany,Yann Sommer,Off T,0,0.06201411,110.4,38.4,119.0,40.6,1.0,0.6,44.29,0.2791,0.7209
3930176,Kai Havertz,Germany,Yann Sommer,Saved,0,0.08929836,113.5,44.4,119.1,41.5,0.9,1.5,48.75,0.2902,0.7098
3930176,Niclas Füllkrug,Germany,Yann Sommer,Goal,1,0.16287667,113.6,41.4,119.0,40.4,1.0,0.4,62.27,0.2963,0.7037
3930176,Dan Ndoye,Switzerland,Manuel Neuer,Goal,1,0.18121041,113.7,35.0,117.2,37.0,2.8,-3.0,45.99,0.45,0.55
3930176,Kai Havertz,Germany,Yann Sommer,Post,0,0.18030311,114.0,42.8,118.7,41.1,1.3,1.1,59.89,0.3191,0.6809
3930176,Joshua Kimmich,Germany,Yann Sommer,Blocked,0,0.09524317,114.2,47.9,118.6,43.4,1.4,3.4,30.1,0.3295,0.6705
3930176,Antonio Rüdiger,Germany,Yann Sommer,Off T,0,0.07583652,114.5,47.4,119.2,41.1,0.8,1.1,32.52,0.2926,0.7074
3930176,Kai Havertz,Germany,Yann Sommer,Off T,0,0.22987874,115.1,42.0,119.2,41.4,0.8,1.4,72.97,0.2988,0.7012
3930177,Dominik Szoboszlai,Hungary,Angus Gunn,Blocked,0,0.025828812,88.7,42.2,119.7,39.6,0.3,-0.4,14.5,0.2524,0.7476
3930177,Bendegúz Bolla,Hungary,Angus Gunn,Saved,0,0.015725836,89.7,52.3,118.2,41.5,1.8,1.5,12.96,0.2658,0.7342
3930177,Ádám Nagy,Hungary,Angus Gunn,Off T,0,0.028947517,93.3,29.7,115.8,39.8,4.2,-0.2,14.9,0.2967,0.7033
3930177,Roland Sallai,Hungary,Angus Gunn,Off T,0,0.019044949,94.0,53.7,117.4,42.1,2.6,2.1,13.79,0.2778,0.7222
3930177,Dominik Szoboszlai,Hungary,Angus Gunn,Off T,0,0.043323457,94.9,41.6,118.5,40.1,1.5,0.1,18.04,0.2659,0.7341
3930177,Callum McGregor,Scotland,Péter Gulácsi,Blocked,0,0.026212929,95.1,32.3,117.9,39.3,2.1,-0.7,16.72,0.273,0.727
3930177,Che Adams,Scotland,Péter Gulácsi,Off T,0,0.020522645,96.1,25.7,118.4,39.0,1.6,-1.0,14.13,0.2679,0.7321
3930177,András Schäfer,Hungary,Angus Gunn,Off T,0,0.029436294,97.0,44.5,118.9,40.3,1.1,0.3,19.04,0.2626,0.7374
3930177,András Schäfer,Hungary,Angus Gunn,Saved,0,0.0365714,103.9,55.7,117.4,42.8,2.6,2.8,14.74,0.2981,0.7019
3930177,Roland Sallai,Hungary,Angus Gunn,Blocked,0,0.038458098,104.1,28.3,117.3,37.6,2.7,-2.4,18.8,0.3011,0.6989
3930177,Roland Sallai,Hungary,Angus Gunn,Saved,0,0.05792367,104.9,32.0,118.4,37.9,1.6,-2.1,23.64,0.2796,0.7204
3930177,Lewis Morgan,Scotland,Péter Gulácsi,Blocked,0,0.05578008,105.4,30.9,117.2,37.2,2.8,-2.8,22.65,0.3093,0.6907
3930177,Kevin Csoboth,Hungary,Angus Gunn,Goal,1,0.26290518,107.2,36.6,115.6,41.1,4.4,1.1,32.72,0.2583,0.7417
3930177,Callum McGregor,Scotland,Péter Gulácsi,Blocked,0,0.0810196,110.3,39.8,118.4,40.4,1.6,0.4,44.81,0.2994,0.7006
3930177,Márton Dárdai,Hungary,Angus Gunn,Off T,0,0.05713405,110.5,43.0,118.3,41.6,1.7,1.6,42.39,0.3045,0.6955
3930177,Dominik Szoboszlai,Hungary,Angus Gunn,Saved,0,0.06067144,111.0,54.9,118.7,43.7,1.3,3.7,14.08,0.2922,0.7078
3930177,Kevin Csoboth,Hungary,Angus Gunn,Post,0,0.18480031,113.8,51.1,117.2,45.5,2.8,5.5,18.81,0.4559,0.5441
3930177,Willi Orban,Hungary,Angus Gunn,Post,0,0.14024208,116.5,32.3,117.9,35.3,2.1,-4.7,26.75,0.625,0.375
3930178,Gianluca Scamacca,Italy,Dominik Livaković,Blocked,0,0.013674787,87.8,29.5,118.6,39.4,1.4,-0.6,12.83,0.2614,0.7386
3930178,Luka Sučić,Croatia,Gianluigi Donnarumma,Saved,0,0.021476122,91.7,51.0,118.7,41.2,1.3,1.2,14.03,0.262,0.738
3930178,Giacomo Raspadori,Italy,Dominik Livaković,Blocked,0,0.06597319,94.2,44.2,118.7,39.3,1.3,-0.7,17.19,0.2633,0.7367
3930178,Luka Modrić,Croatia,Gianluigi Donnarumma,Blocked,0,0.020104777,99.8,54.3,118.5,42.7,1.5,2.7,15.16,0.2701,0.7299
3930178,Lorenzo Pellegrini,Italy,Dominik Livaković,Saved,0,0.027555797,103.4,27.1,118.0,36.5,2.0,-3.5,17.32,0.2842,0.7158
3930178,Mattia Zaccagni,Italy,Dominik Livaković,Goal,1,0.11067648,103.4,28.0,115.1,37.1,4.9,-2.9,18.21,0.3547,0.6453
3930178,Lorenzo Pellegrini,Italy,Dominik Livaković,Off T,0,0.040648647,103.9,30.6,118.0,37.0,2.0,-3.0,21.23,0.2855,0.7145
3930178,Mateo Retegui,Italy,Dominik Livaković,Blocked,0,0.050440855,106.2,36.1,118.6,38.9,1.4,-1.1,30.2,0.2782,0.7218
3930178,Andrej Kramarić,Croatia,Gianluigi Donnarumma,Blocked,0,0.024291756,107.2,26.5,118.1,36.0,1.9,-4.0,17.23,0.2936,0.7064
3930178,Davide Frattesi,Italy,Dominik Livaković,Blocked,0,0.05347716,107.5,29.9,118.5,37.0,1.5,-3.0,22.43,0.2841,0.7159
3930178,Mateo Retegui,Italy,Dominik Livaković,Blocked,0,0.02528777,111.3,25.7,117.9,34.4,2.1,-5.6,14.76,0.3108,0.6892
3930178,Ante Budimir,Croatia,Gianluigi Donnarumma,Saved,0,0.14855804,111.3,40.9,118.5,40.1,1.5,0.1,49.0,0.3021,0.6979
3930178,Matteo Darmian,Italy,Dominik Livaković,Blocked,0,0.055198677,112.1,28.1,118.2,36.2,1.8,-3.8,18.58,0.3238,0.6762
3930178,Alessandro Bastoni,Italy,Dominik Livaković,Saved,0,0.14318198,113.0,33.8,118.2,39.3,1.8,-0.7,38.09,0.3365,0.6635
3930178,Mateo Retegui,Italy,Dominik Livaković,Blocked,0,0.11477187,113.2,41.4,118.8,40.8,1.2,0.8,59.38,0.3036,0.6964
3930178,Alessandro Bastoni,Italy,Dominik Livaković,Off T,0,0.16923,114.2,42.9,118.7,40.2,1.3,0.2,60.69,0.3222,0.6778
3930178,Giovanni Di Lorenzo,Italy,Dominik Livaković,Blocked,0,0.11527714,114.6,34.8,119.3,38.0,0.7,-2.0,47.06,0.2872,0.7128
3930178,Luka Modrić,Croatia,Gianluigi Donnarumma,Goal,1,0.48530436,114.9,35.5,117.7,37.8,2.3,-2.2,53.44,0.4554,0.5446
3930179,Daniel Olmo Carvajal,Spain,Thomas Strakosha,Off T,0,0.006101164,61.0,43.8,103.5,41.9,16.5,1.9,7.73,0.3471,0.6529
3930179,Medon Berisha,Albania,David Raya Martin,Blocked,0,0.03180046,94.4,46.8,118.6,41.2,1.4,1.2,16.63,0.2645,0.7355
3930179,Kristjan Asllani,Albania,David Raya Martin,Saved,0,0.027896741,95.6,37.2,118.9,38.7,1.1,-1.3,18.39,0.2618,0.7382
3930179,Kristjan Asllani,Albania,David Raya Martin,Blocked,0,0.030892402,95.7,31.3,119.1,39.1,0.9,-0.9,16.65,0.2596,0.7404
3930179,Fermin Lopez Marin,Spain,Thomas Strakosha,Wayward,0,0.008684722,95.9,60.5,118.0,40.9,2.0,0.9,11.07,0.2726,0.7274
3930179,Daniel Olmo Carvajal,Spain,Thomas Strakosha,Off T,0,0.0103651,96.3,57.9,118.2,42.6,1.8,2.6,12.35,0.2705,0.7295
3930179,Kristjan Asllani,Albania,David Raya Martin,Blocked,0,0.044980317,96.6,33.2,118.9,40.7,1.1,0.7,17.95,0.2623,0.7377
3930179,Jasir Asani,Albania,David Raya Martin,Saved,0,0.008626999,96.6,62.0,117.9,42.2,2.1,2.2,10.44,0.2746,0.7254
