50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,ball_recovery_offensive,block_deflection,dribble_no_touch,dribble_overrun,miscontrol_aerial_won,shot_deflected,shot_one_on_one,goalkeeper_shot_saved_to_post,shot_saved_to_post,block_offensive,goalkeeper_shot_saved_off_target,shot_saved_off_target,foul_committed_penalty,foul_won_penalty,pass_deflected,shot_redirect,goalkeeper_punched_out,shot_open_goal,block_save_block,goalkeeper_success_in_play,goalkeeper_penalty_saved_to_post,shot_follows_dribble,type_name,player_name,team_name,position_name
,,,,,,,,,,,,,,,,3.766276,,,,,,,,,,,,,e3c4a3e2-9055-40ff-95da-b867fcc53c50,1645,,,"[6.5, 39.2]",3938643,38,,,,0.16392916,,Right Foot,,,"[86.3, 52.4]",,High Pass,,80.88436,,,,,Kacper Urbanski,33680.0,,,,,,Goal Kick,1,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,66,Poland,789,['d55034de-3c02-4382-851d-7c422ecfb158'],12,,,,,,,,,,,,,,,,Poland,789,00:38:12.439,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Łukasz Skorupski,Poland,Goalkeeper
,,,,,,,,,,,,,,,,0.57629,,,,,,,,,,,,,56c22266-f391-4eb1-b38b-a26afbf69739,1654,,,"[6.0, 33.5]",3938643,38,True,,,1.4501727,,Right Foot,,,"[6.8, 40.1]",,Ground Pass,,6.6483083,,,,,Mike Maignan,3761.0,,,,,,Goal Kick,1,From Goal Kick,William Saliba,17592.0,Left Center Back,67,France,771,['bba9c62b-308e-4fef-953b-1c35370fdbe9'],35,,,,,,,,,,,,,,,,France,771,00:38:35.777,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,William Saliba,France,Left Center Back
,,,,,,,,,,,,,,,,4.153928,,,,,,,,,,,,,a4eba25d-d2a9-4ac4-a3e2-92c182450b4b,1676,,,"[7.0, 34.4]",3938643,39,,,,-0.049958397,,Right Foot,,,"[85.0, 30.5]",,High Pass,,78.09744,,,Incomplete,,Robert Lewandowski,5668.0,,,,,,Goal Kick,1,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,69,Poland,789,"['78f4e912-1ddb-4118-a1dd-381c4dc3ce1c', 'cf3d8f0a-e16b-4850-a14d-816a7b849131']",41,,,,,,,,,,,,,,,,Poland,789,00:39:41.370,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Łukasz Skorupski,Poland,Goalkeeper
,,,,,,,,,,,,,,,,2.021932,,,,,,,,,,,,,ed8e9fb6-a028-4e59-8e2a-5bb751956af4,1780,,,"[6.5, 32.5]",3938643,41,True,,,0.07651134,,Right Foot,,,"[65.2, 37.0]",,High Pass,,58.872234,,,,,Kacper Urbanski,33680.0,,,,,,Goal Kick,1,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,72,Poland,789,['2ee8fddd-4944-4414-a595-8878c15a7f2a'],56,,,,,,,,,,,,,,,,Poland,789,00:41:56.915,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Łukasz Skorupski,Poland,Goalkeeper
,,,,,,,,,,,,,,,,1.457281,,,,,,,,,,,,,72a102a6-0477-4d66-8aab-e11cd35b3cd5,1797,,,"[2.5, 33.0]",3938643,43,,,,1.1598856,,Right Foot,,,"[8.6, 47.0]",,Ground Pass,,15.2712145,,,,,Dayotchanculle Upamecano,8519.0,,,,,,Goal Kick,1,From Goal Kick,Mike Maignan,3761.0,Goalkeeper,74,France,771,['d95d1a7b-9eee-4868-828b-fcea2dcd4318'],8,,,,,,,,,,,,,,,,France,771,00:43:08.502,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Mike Maignan,France,Goalkeeper
,,,,,,,,,,,,,,,,4.335752,,,,,,,,,,,,,ae7ed0c3-e6d6-47c8-8c4a-38dcc9c6992a,1886,,,"[7.0, 34.8]",3938643,45,,,,0.035563145,,Right Foot,,,"[85.7, 37.6]",,High Pass,,78.749794,,,Incomplete,,Robert Lewandowski,5668.0,,,,,,Goal Kick,1,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,78,Poland,789,"['872dbca2-0fce-4bd1-ad22-2ebeac055ecb', '33bed4e3-fc2d-4e04-a818-3b5bbecf9d4b']",42,,,,,,,,,,,,,,,,Poland,789,00:45:42.863,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Łukasz Skorupski,Poland,Goalkeeper
,,,,,,,,,,,,,,,,0.691982,,,,,,,,,,,,,bd0eb6b9-e563-450c-8e34-f277b9fc2ab6,2147,,,"[6.0, 35.2]",3938643,49,True,,,-0.23874433,,Right Foot,,,"[24.9, 30.6]",,Ground Pass,,19.451735,,,,,Paweł Dawidowicz,30739.0,,,,,,Goal Kick,2,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,87,Poland,789,['85895c21-6258-48b2-a864-7918980ea9d4'],12,,,,,,,,,,,,,,,,Poland,789,00:04:12.177,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Łukasz Skorupski,Poland,Goalkeeper
,,,,,,,,,,,,,,,,0.845572,,,,,,,,,,,,,400f2645-cebc-450d-9a62-a770ae5e1e06,2537,,,"[6.0, 34.8]",3938643,60,True,,,-0.42826414,,Right Foot,,,"[10.6, 32.7]",,Ground Pass,,5.056679,,,,,Paweł Dawidowicz,30739.0,,,,,,Goal Kick,2,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,105,Poland,789,['d7466465-73d2-4dfa-81d6-7b8c25beb05f'],53,,,,,,,,,,,,,,,,Poland,789,00:15:53.112,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Łukasz Skorupski,Poland,Goalkeeper
,,,,,,,,,,,,,,,,0.5843,,,,,,,,,,,,,fc8221c6-fcd4-498a-bd71-5c1782702752,2626,,,"[6.0, 39.2]",3938643,63,True,,,-0.7283174,,Right Foot,,,"[9.7, 35.9]",,Ground Pass,,4.9578223,,,,,Paweł Dawidowicz,30739.0,,,,,,Goal Kick,2,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,109,Poland,789,['7d4b4a18-4ea4-4595-9384-7e7a636e8761'],15,,,,,,,,,,,,,,,,Poland,789,00:18:15.543,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Łukasz Skorupski,Poland,Goalkeeper
,,,,,,,,,,,,,,,,0.658817,,,,,,,,,,,,,1d715845-15c0-4ef3-b706-ded2cec8655c,2901,,,"[5.9, 38.3]",3938643,69,True,,,1.2753555,,Right Foot,,,"[9.4, 49.8]",,Ground Pass,,12.020815,,,,,Jan Bednarek,4626.0,,,,,,Goal Kick,2,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,120,Poland,789,['f6d05381-0e69-4d60-bfbe-27b89bf22c31'],29,,,,,,,,,,,,,,,,Poland,789,00:24:29.909,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Łukasz Skorupski,Poland,Goalkeeper
,,,,,,,,,,,,,,,,3.583801,,,,,,,,,,,,,92647382-d181-469a-a5a3-eb641f64c3ae,3014,,,"[7.0, 45.3]",3938643,72,,,,0.024415173,,Right Foot,,,"[88.9, 47.3]",,High Pass,,81.924416,,,Incomplete,,Olivier Giroud,3604.0,,,,,,Goal Kick,2,From Goal Kick,Mike Maignan,3761.0,Goalkeeper,123,France,771,"['880359cd-521c-4a35-9698-975a3695cc82', '32e12929-1b00-4c66-985c-e30335bd77d0']",2,,,,,,,,,,,,,,,,France,771,00:27:02.481,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Mike Maignan,France,Goalkeeper
,,,,,,,,,,,,,,,,0.443127,,,,,,,,,,,,,cb76d6a6-3553-40bd-8a2b-94cca3952268,3247,,,"[7.0, 43.7]",3938643,81,True,,,-1.2204821,,Right Foot,,,"[8.9, 38.5]",,Ground Pass,,5.5362444,,,,,Mike Maignan,3761.0,,,,,,Goal Kick,2,From Goal Kick,Dayotchanculle Upamecano,8519.0,Right Center Back,131,France,771,['d000de8e-0e39-4e24-b74b-5914b61b8818'],37,,,,,,,,,,,,,,,,France,771,00:36:37.575,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Dayotchanculle Upamecano,France,Right Center Back
,,,,,,,,,,,,,,,,4.160716,,,,,,,,,,,,,c7042f79-e2fa-46d1-a492-0e09f510cb34,3686,,,"[6.0, 32.9]",3938643,93,,,,0.41835445,,Right Foot,,,"[77.3, 64.6]",,High Pass,,78.02935,,,Incomplete,,Robert Lewandowski,5668.0,,,,,,Goal Kick,2,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,155,Poland,789,"['c2d0e4dd-f699-4e04-953f-bc8785bda00d', '78ee028a-bc25-4794-ad91-e89af0d52a5a']",14,,,,,,,,,,,,,,,,Poland,789,00:48:14.931,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Łukasz Skorupski,Poland,Goalkeeper
,,,,,,,,,,,,,,,,3.614848,,,,,,,,,,,,,944b25bc-1a74-4114-8855-c5c90e217ee0,171,,,"[6.0, 44.8]",3938641,3,,,,0.086859554,,Right Foot,,,"[77.2, 51.0]",,High Pass,,71.46944,,,Incomplete,,Krzysztof Piątek,12493.0,,,,,,Goal Kick,1,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,11,Poland,789,"['d4bfff1b-8885-47e2-b5d2-e100c8ae963b', '2ec4eeb2-bb24-488a-bfbd-023b63bf9664']",46,,,,,,,,,,,,,,,,Poland,789,00:03:46.471,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Wojciech Szczęsny,Poland,Goalkeeper
,,,,,,,,,,,,,,,,3.611586,,,,,,,,,,,,,76459346-69ad-47e5-b5ef-52f6eb204c8b,244,,,"[6.0, 44.8]",3938641,7,,,,0.18260212,,Right Foot,,,"[76.4, 57.8]",,High Pass,,71.590225,,,Incomplete,,Krzysztof Piątek,12493.0,,,,,,Goal Kick,1,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,20,Poland,789,"['cae83955-5e54-42dc-bb4c-5b044250096b', '3247d707-97bf-48fd-b001-0bff6c93cdf2']",10,,,,,,,,,,,,,,,,Poland,789,00:07:10.573,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Wojciech Szczęsny,Poland,Goalkeeper
,,,,,,,,,,,,,,,,1.403606,,,,,,,,,,,,,e2fb89fd-05dd-4552-85f7-d2c10f0b2049,541,,,"[6.0, 31.6]",3938641,14,True,,,1.7138796,,Left Foot,,,"[4.3, 43.4]",,Ground Pass,,11.921828,,,,,Wojciech Szczęsny,5669.0,,,,,,Goal Kick,1,From Goal Kick,Paweł Dawidowicz,30739.0,Center Back,32,Poland,789,['4fb267f9-4a52-49ad-8170-5e8558b4ff8f'],33,,,,,,,,,,,,,,,,Poland,789,00:14:33.653,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Paweł Dawidowicz,Poland,Center Back
,,,,,,,,,,,,,,,,0.470233,,,,,,,,,,,,,52137e8f-3eb6-4026-83bb-ee30d3280fc1,744,,,"[7.0, 34.5]",3938641,18,True,,,1.6485612,,Left Foot,,,"[6.4, 42.2]",,Ground Pass,,7.7233415,,,,,Patrick Pentz,9731.0,,,,,,Goal Kick,1,From Goal Kick,Philipp Lienhart,8931.0,Left Center Back,41,Austria,915,['2c788602-f436-4d0d-9a1c-5211becad5ab'],25,,,,,,,,,,,,,,,,Austria,915,00:18:25.741,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Philipp Lienhart,Austria,Left Center Back
,,,,,,,,,,,,,,,,1.079212,,,,,,,,,,,,,0d02ff4a-d449-4c66-8ced-686dbc738557,1271,,,"[6.0, 40.1]",3938641,32,,,,-1.6162196,,Right Foot,,,"[5.7, 33.5]",,Ground Pass,,6.606815,,,,,Paweł Dawidowicz,30739.0,,,,,,Goal Kick,1,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,65,Poland,789,['893ea3cc-aa05-4032-9cbc-904b3f64a6a7'],25,,,,,,,,,,,,,,,,Poland,789,00:32:25.888,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Wojciech Szczęsny,Poland,Goalkeeper
,,,,,,,,,,,,,,,,1.484002,,,,,,,,,,,,,5602cb14-2b02-4a50-a751-97c3eadecb8a,1657,,,"[5.9, 38.7]",3938641,41,True,,,1.3481354,,Left Foot,,,"[9.5, 54.6]",,Ground Pass,,16.302454,,,,,Wojciech Szczęsny,5669.0,,,,,,Goal Kick,1,From Goal Kick,Paweł Dawidowicz,30739.0,Center Back,89,Poland,789,['dcd854e1-57be-4889-b01b-1eece9d301c4'],51,,,,,,,,,,,,,,,,Poland,789,00:41:51.456,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Paweł Dawidowicz,Poland,Center Back
,,,,,,,,,,,,,,,,1.244961,,,,,,,,,,,,,12fb6518-0643-4144-9f9d-ac5ba5a7089c,2114,,,"[3.3, 35.7]",3938641,51,True,,,0.91438514,,Right Foot,,,"[13.7, 49.2]",,Ground Pass,,17.04142,,,,,Gernot Trauner,8778.0,,,,,,Goal Kick,2,From Goal Kick,Patrick Pentz,9731.0,Goalkeeper,111,Austria,915,['72ef727b-3d00-4d98-8aec-99d91bec6c5c'],31,,,,,,,,,,,,,,,,Austria,915,00:06:31.948,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Patrick Pentz,Austria,Goalkeeper
,,,,,,,,,,,,,,,,1.091905,,,,,,,,,,,,,047fd9b2-7de2-4f8b-bf16-630632d24fb1,2139,,,"[6.0, 46.2]",3938641,52,,,,-2.0576956,,Right Foot,,,"[3.3, 41.1]",,Ground Pass,,5.770615,,,,,Patrick Pentz,9731.0,,,,,,Goal Kick,2,From Goal Kick,Gernot Trauner,8778.0,Right Center Back,113,Austria,915,['b195a557-bedc-423b-8d2f-da44c14e6210'],9,,,,,,,,,,,,,,,,Austria,915,00:07:09.463,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Gernot Trauner,Austria,Right Center Back
,,,,,,,,,,,,,,,,1.482988,,,,,,,,,,,,,68c8c1ab-f6cc-42c5-8575-73deb8ced8de,2173,,,"[6.5, 33.5]",3938641,53,,,,1.5986961,,Left Foot,,,"[5.9, 55.0]",,Ground Pass,,21.508371,,,,,Wojciech Szczęsny,5669.0,,,,,,Goal Kick,2,From Goal Kick,Paweł Dawidowicz,30739.0,Center Back,117,Poland,789,['f42c5fd1-87a9-4bf9-b899-7cb8f8078cf5'],52,,,,,,,,,,,,,,,,Poland,789,00:08:52.067,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Paweł Dawidowicz,Poland,Center Back
,,,,,,,,,,,,,,,,0.702739,,,,,,,,,,,,,401363ce-6fdd-46b1-9875-6cb28e199506,2324,,,"[3.0, 46.6]",3938641,60,True,,,-1.6211739,,Right Foot,,,"[2.4, 34.7]",,Ground Pass,,11.915116,,,,,Patrick Pentz,9731.0,,,,,,Goal Kick,2,From Goal Kick,Kevin Danso,11820.0,Right Center Back,124,Austria,915,['15e23ec5-cda4-40c0-8f38-59527e257c6c'],45,,,,,,,,,,,,,,,,Austria,915,00:15:45.811,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Kevin Danso,Austria,Right Center Back
,,,,,,,,,,,,,,,,2.471115,,,,,,,,,,,,,2eb776a8-b975-4093-b014-a94d258cf302,2850,,,"[3.5, 42.8]",3938641,80,,,,-0.09966865,,Right Foot,,,"[69.5, 36.2]",,High Pass,,66.32918,,,Unknown,,Michael Gregoritsch,8309.0,,,,,,Goal Kick,2,From Goal Kick,Patrick Pentz,9731.0,Goalkeeper,155,Austria,915,['4cadb376-9827-4a96-8ec8-e59a9bc163e1'],42,,,,,,,,,,,,,,,,Austria,915,00:35:42.073,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Patrick Pentz,Austria,Goalkeeper
,,,,,,,,,,,,,,,,3.194108,,,,,,,,,,,,,5421d093-c5d4-4550-98a2-578637d58e24,2945,,,"[3.8, 35.0]",3938641,83,,,,0.80667156,,Right Foot,,,"[45.2, 78.2]",,High Pass,,59.834774,,,,,Nicola Zalewski,50502.0,,,True,,,Goal Kick,2,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,161,Poland,789,['e313444c-ef0c-4ea2-9877-3bba9af7935c'],56,,,,,,,,,,,,,,,,Poland,789,00:38:56.390,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Wojciech Szczęsny,Poland,Goalkeeper
,,,,,,,,,,,,,,,,1.372233,,,,,,,,,,,,,9f97d9d9-3ee6-44d6-a9bc-e6e9c551b0bb,3000,,,"[6.6, 44.6]",3938641,85,True,,,0.33645537,,Right Foot,,,"[26.9, 51.7]",,Low Pass,,21.505814,,,,,Piotr Zieliński,5660.0,,,,,,Goal Kick,2,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,163,Poland,789,['4d8cefb5-d608-440c-af36-6576490dff87'],14,,,,,,,,,,,,,,,,Poland,789,00:40:14.345,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Wojciech Szczęsny,Poland,Goalkeeper
,,,,,,,,,,,,,,,,3.991301,,,,,,,,,,,,,5524a639-d5ce-4ba5-b0c9-b86db636aabf,3035,,,"[5.2, 45.7]",3938641,86,,,,-0.11879288,,Left Foot,,,"[67.2, 38.3]",,High Pass,,62.440052,,,Unknown,,Michael Gregoritsch,8309.0,,,,,,Goal Kick,2,From Goal Kick,Patrick Pentz,9731.0,Goalkeeper,165,Austria,915,['5a66e97f-5a28-4f9a-9e16-5b282ba7f41e'],37,,,,,,,,,,,,,,,,Austria,915,00:41:37.642,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Patrick Pentz,Austria,Goalkeeper
,,,,,,,,,,,,,,,,3.642195,,,,,,,,,,,,,e7f57cfa-bc89-4b3c-9ec7-ab565e092f72,3279,,,"[5.3, 38.0]",3938641,91,,,,0.0740529,,Right Foot,,,"[70.0, 42.8]",,High Pass,,64.87781,,,Incomplete,,Karol Świderski,8836.0,,,,,,Goal Kick,2,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,176,Poland,789,"['07f8af1c-02be-403a-a4ed-9d1ca026d200', '42e71eda-da29-4fdd-9c3e-6aa28a257273']",11,,,,,,,,,,,,,,,,Poland,789,00:46:11.867,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Wojciech Szczęsny,Poland,Goalkeeper
,,,,,,,,,,,,,,,,3.82004,,,,,,,,,,,,,61442bd2-cc36-4afe-92f9-98b8cb23d016,3351,,,"[5.7, 46.0]",3938641,92,,,,0.23554498,,Left Foot,,,"[75.7, 62.8]",,High Pass,,71.98778,,,Incomplete,,Patrick Wimmer,33297.0,,,,,,Goal Kick,2,From Goal Kick,Patrick Pentz,9731.0,Goalkeeper,179,Austria,915,"['95cbb8d4-fde5-48e9-8da9-9dbc2a21367d', 'a1b6fb40-1a71-4540-bee0-492fec16d8ec']",48,,,,,,,,,,,,,,,,Austria,915,00:47:48.423,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Patrick Pentz,Austria,Goalkeeper
,,,,,,,,,,,,,,,,1.640213,,,,,,,,,,,,,60a4183a-c230-45b4-9081-6b44695a08d8,3393,,,"[5.8, 35.2]",3938641,93,True,,,1.2596354,,Right Foot,,,"[12.2, 55.1]",,Ground Pass,,20.903828,,,,,Jan Bednarek,4626.0,,,,,,Goal Kick,2,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,183,Poland,789,['398e507c-5891-41a7-bebe-40f51a7396bb'],49,,,,,,,,,,,,,,,,Poland,789,00:48:49.948,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Wojciech Szczęsny,Poland,Goalkeeper
,,,,,,,,,,,,,,,,3.560485,,,,,,,,,,,,,bf66871c-22e3-440f-9312-7b655ef9573c,601,,,"[7.0, 46.0]",3938642,15,,,,0.22679885,,Left Foot,,,"[77.2, 62.2]",,High Pass,,72.04498,,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Giorgi Mamardashvili,102371.0,Goalkeeper,26,Georgia,2138,['13aa1de1-3751-420e-a7d6-57e3f806deb8'],20,,,,,,,,,,,,,,,,Georgia,2138,00:15:20.778,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Giorgi Mamardashvili,Georgia,Goalkeeper
,,,,,,,,,,,,,,,,1.703047,,,,,,,,,,,,,aeb4ee43-3945-4324-91c5-b0b4d164c81e,1512,,,"[5.2, 41.9]",3938642,41,,,,-0.97091526,,Right Foot,,,"[19.7, 20.7]",,Ground Pass,,25.684431,,,,,Ladislav Krejčí,28272.0,,,,,,Goal Kick,1,From Goal Kick,Jindřich Staněk,28040.0,Goalkeeper,74,Czech Republic,912,['f1c0307c-d5a9-4f1f-ab63-2caabe028956'],34,,,,,,,,,,,,,,,,Czech Republic,912,00:41:34.964,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jindřich Staněk,Czech Republic,Goalkeeper
,,,,,,,,,,,,,,,,1.661316,,,,,,,,,,,,,c8ed398d-7488-4d8a-ab2b-37a83fdb92e5,2076,,,"[7.0, 33.1]",3938642,57,True,,,-0.3956896,,Right Foot,,,"[22.8, 26.5]",,Ground Pass,,17.123083,,,,,Ladislav Krejčí,28272.0,,,,,,Goal Kick,2,From Goal Kick,Jindřich Staněk,28040.0,Goalkeeper,105,Czech Republic,912,['d4a6b323-e57e-4371-bd72-47954438124e'],4,,,,,,,,,,,,,,,,Czech Republic,912,00:12:04.456,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jindřich Staněk,Czech Republic,Goalkeeper
,,,,,,,,,,,,,,,,3.513196,,,,,,,,,,,,,e237bd66-327e-4bfa-858f-0f597d32cbdd,2160,,,"[6.0, 46.4]",3938642,61,,,,0.19127047,,Left Foot,,,"[78.3, 60.4]",,High Pass,,73.64299,,,Incomplete,,Otar Kakabadze,25036.0,,,,,,Goal Kick,2,From Goal Kick,Giorgi Mamardashvili,102371.0,Goalkeeper,111,Georgia,2138,"['49ec7478-4b8a-40a3-a064-1d6eadcf1e0c', 'df0c8546-e085-4e44-9db8-9c94062db251']",58,,,,,,,,,,,,,,,,Georgia,2138,00:16:58.042,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Giorgi Mamardashvili,Georgia,Goalkeeper
,,,,,,,,,,,,,,,,3.590729,,,,,,,,,,,,,79b9d986-eae1-4650-9be7-5b8d1dfc6b8b,2232,,,"[6.0, 46.4]",3938642,63,,,,0.2615597,,Left Foot,,,"[71.0, 63.8]",,High Pass,,67.288635,,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Giorgi Mamardashvili,102371.0,Goalkeeper,116,Georgia,2138,['0d248238-4d98-4ae2-8ab3-6a101452aa34'],38,,,,,,,,,,,,,,,,Georgia,2138,00:18:38.840,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Giorgi Mamardashvili,Georgia,Goalkeeper
,,,,,,,,,,,,,,,,1.444088,,,,,,,,,,,,,c5c16a4b-2159-4fcf-a99c-97ef358ff5a7,2290,,,"[6.0, 45.9]",3938642,64,,,,0.2533147,,Left Foot,,,"[73.6, 63.4]",,High Pass,,69.82843,,,Incomplete,,Georges Mikautadze,33234.0,,,,,,Goal Kick,2,From Goal Kick,Giorgi Mamardashvili,102371.0,Goalkeeper,119,Georgia,2138,"['4e0df8c8-0ad4-43a4-aa99-826c11fc2f87', 'dddd059b-3250-42f5-aec0-2227b5cb181f']",53,,,,,,,,,,,,,,,,Georgia,2138,00:19:53.277,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Giorgi Mamardashvili,Georgia,Goalkeeper
,,,,,,,,,,,,,,,,1.902531,,,,,,,,,,,,,743f0025-05f2-47ae-b226-95e889ec55fe,2470,,,"[7.0, 37.4]",3938642,70,,,,-0.94487154,,Right Foot,,,"[13.0, 29.1]",,Ground Pass,,10.241582,,,,,Ladislav Krejčí,28272.0,,,,,,Goal Kick,2,From Goal Kick,Jindřich Staněk,28040.0,Goalkeeper,131,Czech Republic,912,['c26a41d1-72ae-4a02-93ac-ec6ec528399f'],31,,,,,,,,,,,,,,,,Czech Republic,912,00:25:31.320,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jindřich Staněk,Czech Republic,Goalkeeper
,,,,,,,,,,,,,,,,2.430632,,,,,,,,,,,,,cd01eb5c-fdc2-43a6-8c8f-7e5c9ce3f8d4,2531,,,"[6.0, 45.8]",3938642,72,,,,0.2945464,,Right Foot,,,"[68.3, 64.7]",,High Pass,,65.10376,,,Incomplete,,Otar Kakabadze,25036.0,,,,,,Goal Kick,2,From Goal Kick,Giorgi Mamardashvili,102371.0,Goalkeeper,133,Georgia,2138,"['f00ecaf1-7a9d-4f3e-b629-a1de9cc894f7', '9e459b5d-ecdc-4831-ac1f-1b51d6d61444']",17,,,,,,,,,,,,,,,,Georgia,2138,00:27:17.916,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Giorgi Mamardashvili,Georgia,Goalkeeper
,,,,,,,,,,,,,,,,5.493725,,,,,,,,,,,,,1c96c6d0-1460-4016-bcb2-e02fc3599b26,2587,,,"[6.0, 44.6]",3938642,73,,,,0.5301308,,Left Foot,,,"[66.4, 80.0]",,High Pass,,70.00943,,,Out,,,,,,,,,Goal Kick,2,From Goal Kick,Giorgi Mamardashvili,102371.0,Goalkeeper,135,Georgia,2138,,58,,,,,,,,,,,,,,,,Georgia,2138,00:28:58.873,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Giorgi Mamardashvili,Georgia,Goalkeeper
,,,,,,,,,,,,,,,,1.02828,,,,,,,,,,,,,937e198a-cf67-4bf9-ad3f-5d48c794e2a3,2655,,,"[7.0, 34.0]",3938642,75,True,,,-1.3203533,,Right Foot,,,"[8.1, 29.7]",,Ground Pass,,4.438468,,,,,Ladislav Krejčí,28272.0,,,,,,Goal Kick,2,From Goal Kick,Jindřich Staněk,28040.0,Goalkeeper,140,Czech Republic,912,['8a61f7c6-058e-484e-87f0-584f623ebc1e'],52,,,,,,,,,,,,,,,,Czech Republic,912,00:30:52.783,Pass,,,,,,,,,,,,,,,,,,,,,,,,Pass,Jindřich Staněk,Czech Republic,Goalkeeper
