50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,ball_recovery_offensive,block_deflection,dribble_no_touch,dribble_overrun,miscontrol_aerial_won,shot_deflected,shot_one_on_one,goalkeeper_shot_saved_to_post,shot_saved_to_post,block_offensive,goalkeeper_shot_saved_off_target,shot_saved_off_target,foul_committed_penalty,foul_won_penalty,pass_deflected,shot_redirect,goalkeeper_punched_out,shot_open_goal,block_save_block,goalkeeper_success_in_play,goalkeeper_penalty_saved_to_post,shot_follows_dribble,type_name,player_name,team_name,position_name,gk_action,gk_outcome
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.0, 38.6]",,Set,,Shot Faced,73bf5ef1-8f46-45f2-89a2-896e71c1e3ae,3400,,,"[1.0, 38.6]",3938643,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Łukasz Skorupski,11508.0,Goalkeeper,137,France,771,['a8212bd6-8410-40d0-b0c2-8ee98d152022'],45,,,,,,,,,,,,,,,,Poland,789,00:39:45.927,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Łukasz Skorupski,Poland,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.2, 39.0]",,Set,,Shot Faced,b35d2e23-b3fb-406b-ae51-fd447d369765,3431,,,"[1.2, 39.0]",3938643,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Łukasz Skorupski,11508.0,Goalkeeper,140,France,771,['a5d1dd20-8e51-4324-9f0a-f5032d5a2f04'],27,,,,,,,,,,,,,,,,Poland,789,00:41:27.910,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Łukasz Skorupski,Poland,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Danger,,,Punch,084ab654-50f8-4dc8-a6c8-d00c1a38ae11,3432,,,"[4.9, 37.2]",3938643,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Łukasz Skorupski,11508.0,Goalkeeper,140,France,771,,29,,,,,,,,,,,,,,,,Poland,789,00:41:29.085,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Łukasz Skorupski,Poland,Goalkeeper,Punch,In Play Danger
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.9, 41.3]",,Set,,Shot Faced,9cb36ef6-5a7e-47ed-bc96-9710ae402434,3454,,,"[2.9, 41.3]",3938643,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Łukasz Skorupski,11508.0,Goalkeeper,140,France,771,['9d47c361-7cc0-491f-a90b-3969b2811daf'],53,,,,,,,,,,,,,,,,Poland,789,00:41:53.072,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Łukasz Skorupski,Poland,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,16b4f206-c76c-4dfd-9b78-6f7bb411550b,3649,,,"[2.1, 41.7]",3938643,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Łukasz Skorupski,11508.0,Goalkeeper,151,Poland,789,['e8509bcd-4f28-49cc-a7aa-9540cc488cad'],23,,,,,,,,,,,,,,,,Poland,789,00:46:23.747,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Łukasz Skorupski,Poland,Goalkeeper,Shot Saved,Success
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Saved Twice,Set,Standing,Shot Saved,95884841-d15c-49ee-9615-de5ba8bd4c71,66,,,"[2.6, 39.8]",3938641,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,4,Poland,789,['751612e2-371f-4305-b847-120e116582ba'],1,,,,,,,,,,,,,,,,Poland,789,00:01:01.812,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Shot Saved,Saved Twice
,,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,Punch,93594434-7a7d-421a-8a4f-6d68b267fe0f,192,,,"[4.4, 39.0]",3938641,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Wojciech Szczęsny,5669.0,Goalkeeper,13,Austria,915,['f7c473e0-335a-422a-ad07-8ba8f6857d5d'],40,,,,,,,,,,,,,,,,Poland,789,00:04:40.228,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Punch,In Play Safe
,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Standing,Goal Conceded,4abca248-f275-4d2c-aece-c7e53e5c0acf,294,,,"[1.3, 42.2]",3938641,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wojciech Szczęsny,5669.0,Goalkeeper,23,Austria,915,['de9877c1-6b10-44b5-a1c4-da55f680eaf6'],45,,,,,,,,,,,,,,,,Poland,789,00:08:45.646,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Goal Conceded,No Touch
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.2, 38.1]",,Set,,Shot Faced,24378b19-64ad-41ba-aa56-5605262d76be,310,,,"[2.2, 38.1]",3938641,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,25,Austria,915,['69163bbf-24ab-4553-95db-1d2291368bc5'],57,,,,,,,,,,,,,,,,Poland,789,00:09:57.444,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,2f6cd568-c946-4e5a-b4b7-d3d49dfc9af1,636,,,"[2.2, 39.5]",3938641,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,36,Poland,789,['7efae1a9-97c2-4341-abf8-7c3ab3698f07'],2,,,,,,,,,,,,,,,,Poland,789,00:16:02.869,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Shot Saved,Success
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.0, 39.3]",,Set,,Shot Faced,306018c7-80bc-451e-a088-bc4db09b0674,672,,,"[4.0, 39.3]",3938641,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Patrick Pentz,9731.0,Goalkeeper,37,Poland,789,['19dd3e78-5b4a-40cd-988b-9288a289d679'],33,,,,,,,,,,,,,,,,Austria,915,00:16:33.586,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.8, 42.2]",,Set,,Shot Faced,2743e6ad-de87-4315-85ae-90e58e31a9e1,743,,,"[2.8, 42.2]",3938641,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Pentz,9731.0,Goalkeeper,40,Poland,789,['313cfa45-55ab-4dc9-b168-d19893ef6100'],58,,,,,,,,,,,,,,,,Austria,915,00:17:58.535,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,Head,,Clear,,,Keeper Sweeper,5872a912-55ce-4625-ad0a-031f9b9c6d46,874,,,"[22.2, 41.7]",3938641,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,43,Austria,915,['4fccfb30-353e-4b16-a354-df4be4f5340c'],7,,,,,,,,,,,,,,,,Poland,789,00:21:07.716,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Keeper Sweeper,Clear
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.7, 39.6]",,Set,,Shot Faced,3f866f8a-4c73-4491-865e-7e5cfe535f55,957,,,"[1.7, 39.6]",3938641,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Pentz,9731.0,Goalkeeper,49,Poland,789,['5c16f58c-0cbc-4408-a9e0-a2223766b5b5'],30,,,,,,,,,,,,,,,,Austria,915,00:23:30.433,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,Keeper Sweeper,780f2985-facf-4ff2-aaef-0938d88c921d,999,,,"[15.3, 28.8]",3938641,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Patrick Pentz,9731.0,Goalkeeper,53,Austria,915,,54,,,,,,,,,,,,,,,,Austria,915,00:24:54.276,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Keeper Sweeper,Claim
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.6, 40.6]",,Set,,Shot Faced,1084f790-3e2a-4e1c-b2dd-c2aa2b334b5f,1116,,,"[2.6, 40.6]",3938641,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Pentz,9731.0,Goalkeeper,57,Poland,789,['12d71375-7aee-40e1-92e3-c14bcdd67bdd'],48,,,,,,,,,,,,,,,,Austria,915,00:26:48.591,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.7, 42.2]",,Moving,,Shot Faced,22b69b63-2907-46f6-bb59-8b730da3a23d,1223,,,"[2.7, 42.2]",3938641,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Patrick Pentz,9731.0,Goalkeeper,63,Poland,789,['858b71bf-d008-4cc7-887c-c3e3b39085aa'],35,,,,,,,,,,,,,,,,Austria,915,00:29:35.122,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Moving,Standing,Goal Conceded,f4345cb2-3532-415f-88bc-d95f78f4617f,1228,,,"[2.0, 39.6]",3938641,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Patrick Pentz,9731.0,Goalkeeper,63,Poland,789,['da70dc6f-386b-4dc8-8d60-28f8e2f3ed35'],36,,,,,,,,,,,,,,,,Austria,915,00:29:36.649,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Goal Conceded,No Touch
,,,,,,,,,,,,,,,,0.0,,,,,,,Left Foot,,Clear,,,Keeper Sweeper,6d5264e4-ce10-4cbb-8bfa-a3c60485e1ca,1418,,,"[3.5, 13.3]",3938641,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Pentz,9731.0,Goalkeeper,74,Poland,789,"['f0924562-1a7d-4d28-b733-b32b438bca6c', 'ed4a5b5e-75f6-4ada-90e0-ee4b108defea']",54,,,,,,,,,,,,,,,,Austria,915,00:35:54.640,Goal Keeper,True,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Keeper Sweeper,Clear
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[7.5, 44.5]",,Set,,Shot Faced,5babbd73-a557-46fd-a5c3-321309f45fd1,1507,,,"[7.5, 44.5]",3938641,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,79,Austria,915,['6395ee1e-bc7f-426f-b626-a47926ba4221'],24,,,,,,,,,,,,,,,,Poland,789,00:38:24.909,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.4, 39.7]",,Set,,Shot Faced,48724f2c-8da8-4749-8b52-4fa856740f1b,1656,,,"[2.4, 39.7]",3938641,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,88,Austria,915,['2276efd0-6a8e-44b2-ba5b-05d80ed95cc6'],30,,,,,,,,,,,,,,,,Poland,789,00:41:30.027,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,Left Foot,,Clear,,,Keeper Sweeper,a18b9aaa-5389-4b4d-9be4-c39d8812df98,1715,,,"[21.1, 58.7]",3938641,43,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Pentz,9731.0,Goalkeeper,91,Poland,789,['8318c18c-61be-423c-ae62-3abf3638e6d6'],1,,,,,,,,,,,,,,,,Austria,915,00:43:01.743,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Keeper Sweeper,Clear
,,,,,,,,,,,,,,,,0.0,,,,,,,Left Hand,,Touched Out,Set,Diving,Shot Saved,14a59605-1718-4010-a0bc-c15d30c462e6,1798,,,"[1.4, 40.9]",3938641,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Pentz,9731.0,Goalkeeper,93,Poland,789,['d650b591-b0d1-4498-a193-f6d7bbf3a119'],41,,,,,,,,,,,,,,,,Austria,915,00:45:41.394,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Saved,Touched Out
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.0, 39.7]",,Set,,Shot Faced,3fcd72c1-a20f-4243-96fa-0d2c64660972,1804,,,"[1.0, 39.7]",3938641,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Patrick Pentz,9731.0,Goalkeeper,94,Poland,789,['c6893f0a-8bab-497b-a649-89498f55e3bc'],9,,,,,,,,,,,,,,,,Austria,915,00:46:09.201,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.8, 38.2]",,Set,,Shot Faced,ef6d33ac-670f-4c9e-9b38-9c8248709262,2016,,,"[2.8, 38.2]",3938641,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wojciech Szczęsny,5669.0,Goalkeeper,104,Austria,915,['9562f5c4-2506-4629-8079-63cf5619db21'],57,,,,,,,,,,,,,,,,Poland,789,00:03:57.991,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,9c8bfd95-e50a-4be3-b4e4-19a7371d7e25,2075,,,"[1.3, 41.0]",3938641,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,109,Poland,789,['94e9503d-ba3d-43db-b0d5-1c4bd97d999c'],49,,,,,,,,,,,,,,,,Poland,789,00:05:49.254,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Shot Saved,Success
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.2, 39.6]",,Set,,Shot Faced,8161af49-c795-4785-aebb-bd8dd1a9ce8c,2113,,,"[4.2, 39.6]",3938641,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Patrick Pentz,9731.0,Goalkeeper,110,Poland,789,['9d1bd9c6-e1a0-41c3-9561-58a6b2c69337'],26,,,,,,,,,,,,,,,,Austria,915,00:06:26.811,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.5, 43.2]",,Set,,Shot Faced,78741ceb-c259-4d0a-a1aa-16bb706de6bc,2188,,,"[2.5, 43.2]",3938641,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,118,Austria,915,['439da469-0b94-4bb9-92de-27fb8d16ddac'],3,,,,,,,,,,,,,,,,Poland,789,00:09:03.714,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.2, 39.1]",,Set,,Shot Faced,83c87420-d163-4032-9b4b-c85b74393997,2250,,,"[4.2, 39.1]",3938641,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrick Pentz,9731.0,Goalkeeper,121,Poland,789,['044443da-d620-4348-95cb-956e26ef58fa'],8,,,,,,,,,,,,,,,,Austria,915,00:11:08.606,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.0, 38.8]",,Set,,Shot Faced,faf7eb15-0910-41fd-93f6-0e30abf2884e,2306,,,"[1.0, 38.8]",3938641,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrick Pentz,9731.0,Goalkeeper,122,Poland,789,['dd97c44f-2cd2-4439-9424-26f585b4ef33'],37,,,,,,,,,,,,,,,,Austria,915,00:14:37.202,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.2, 37.9]",,Set,,Shot Faced,944de10d-8dd8-4b79-9ca0-deb215093bce,2323,,,"[1.2, 37.9]",3938641,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Patrick Pentz,9731.0,Goalkeeper,123,Poland,789,['12c8962d-3d14-4614-be1e-2be5a6f51919'],19,,,,,,,,,,,,,,,,Austria,915,00:15:19.434,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Standing,Goal Conceded,42f91373-3011-4e77-8e32-ca1ac3ccaec7,2436,,,"[5.4, 41.4]",3938641,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wojciech Szczęsny,5669.0,Goalkeeper,131,Austria,915,['910d285f-16d4-41a7-8c00-ea7d66a88556'],59,,,,,,,,,,,,,,,,Poland,789,00:20:59.487,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Goal Conceded,No Touch
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Danger,Set,Standing,Shot Saved,0025eba5-2d00-4c7e-a609-17dc0c27390b,2520,,,"[3.8, 41.5]",3938641,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Pentz,9731.0,Goalkeeper,134,Poland,789,['739e99a2-c965-4dd2-80cc-fc2e6d1dea9e'],35,,,,,,,,,,,,,,,,Austria,915,00:23:35.621,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Saved,In Play Danger
,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,In Play Danger,Set,Standing,Shot Saved,c311306a-0dea-481a-b77a-226abf15ec63,2767,,,"[4.2, 38.6]",3938641,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,147,Austria,915,['06519b55-64c9-45e0-aa15-f9bbcd78f4cf'],15,,,,,,,,,,,,,,,,Poland,789,00:29:15.913,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Shot Saved,In Play Danger
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,730c9546-0e4e-4ab6-befe-5175947a9693,2785,,,"[2.1, 40.7]",3938641,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,149,Poland,789,['41ec28c4-f8a4-405c-b20a-328d18cadfa0'],36,,,,,,,,,,,,,,,,Poland,789,00:30:36.638,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Shot Saved,Success
,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Standing,Penalty Conceded,9cb5fdb5-4e40-4e62-964b-022f71ed32bf,2824,,,"[1.0, 40.0]",3938641,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Wojciech Szczęsny,5669.0,Goalkeeper,153,Austria,915,['142f46bf-f06b-45a7-aa1a-51fa41f3123a'],50,,,,,,,,,,,,,,,,Poland,789,00:32:50.513,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Penalty Conceded,No Touch
,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,Touched Out,Set,Diving,Shot Saved,d4bbfcc6-ffd3-486b-a33e-e1f4595c60de,2940,,,"[2.2, 39.5]",3938641,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,159,Austria,915,['a3676603-6885-489b-9e3e-7618ef10b14e'],0,,,,,,,,,,,,,,,,Poland,789,00:38:00.067,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Shot Saved,Touched Out
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[6.0, 50.6]",,Moving,,Shot Faced,d582fc20-158a-46ab-9313-347452a086cd,2999,,,"[6.0, 50.6]",3938641,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,162,Austria,915,['4dd7a606-dfa1-4e13-b24e-546c0825ee1b'],48,,,,,,,,,,,,,,,,Poland,789,00:39:48.262,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Wojciech Szczęsny,Poland,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.8, 38.5]",,Set,,Shot Faced,c362904b-c502-4915-82e0-b006ddd19cf5,3032,,,"[1.8, 38.5]",3938641,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Patrick Pentz,9731.0,Goalkeeper,164,Poland,789,['055ade0a-b117-4879-b811-b22259c29c7b'],1,,,,,,,,,,,,,,,,Austria,915,00:41:01.426,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.0, 41.3]",,Set,,Shot Faced,7b3d0dd7-b82a-4269-ab35-b5788e144950,3350,,,"[2.0, 41.3]",3938641,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Pentz,9731.0,Goalkeeper,178,Poland,789,['e8acc59f-9ada-43c5-b3ef-2d6e65838559'],20,,,,,,,,,,,,,,,,Austria,915,00:47:20.916,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,Left Foot,,In Play Danger,Set,Standing,Shot Saved,bb14657a-7039-4556-8263-74ada6bcce43,116,,,"[1.7, 42.7]",3938642,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgi Mamardashvili,102371.0,Goalkeeper,5,Czech Republic,912,['cb3f568f-1d9c-41fb-b556-067451a8a4c1'],12,,,,,,,,,,,,,,,,Georgia,2138,00:02:12.403,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Giorgi Mamardashvili,Georgia,Goalkeeper,Shot Saved,In Play Danger
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.1, 42.8]",,Set,,Shot Faced,ba19efd5-1a7d-47f3-9cd7-a514269b08ef,120,,,"[1.1, 42.8]",3938642,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgi Mamardashvili,102371.0,Goalkeeper,5,Czech Republic,912,['1aa3ec1c-bcb4-41fc-9c3f-c522c01ed653'],14,,,,,,,,,,,,,,,,Georgia,2138,00:02:14.610,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Giorgi Mamardashvili,Georgia,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,In Play Danger,Set,Standing,Shot Saved,ff5e26da-9a9b-4eeb-96c9-777aea0eac08,124,,,"[1.3, 38.1]",3938642,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgi Mamardashvili,102371.0,Goalkeeper,5,Czech Republic,912,['d98f2ca7-b7b5-4918-b1ed-f6fcbc64d8e6'],15,,,,,,,,,,,,,,,,Georgia,2138,00:02:15.720,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Giorgi Mamardashvili,Georgia,Goalkeeper,Shot Saved,In Play Danger
,,,,,,,,,,,,,,,,0.0,,,,,,,,,Punched out,,,Punch,41b6f5bb-bdc2-4a01-b317-1b08e81c9727,135,,,"[2.6, 36.3]",3938642,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgi Mamardashvili,102371.0,Goalkeeper,5,Czech Republic,912,,26,,,,,,,,,,,,,,,,Georgia,2138,00:02:26.752,Goal Keeper,,,,,,,,,,,,,,,,,,True,,,,,,Goal Keeper,Giorgi Mamardashvili,Georgia,Goalkeeper,Punch,Punched out
